Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,14/01/2011,Purchase of buildings and military equipment ,Central TLB,FORD MOTOR COMPANY LTD,741953,86612.08
Ministry of Defence,Ministry of Defence,26/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010605,897616
Ministry of Defence,Ministry of Defence,04/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,500728.82
Ministry of Defence,Ministry of Defence,10/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,172642.14
Ministry of Defence,Ministry of Defence,24/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010573,100197.54
Ministry of Defence,Ministry of Defence,13/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,73869.75
Ministry of Defence,Ministry of Defence,20/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010545,51266.46
Ministry of Defence,Ministry of Defence,31/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010642,50008.82
Ministry of Defence,Ministry of Defence,05/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,48418.51
Ministry of Defence,Ministry of Defence,19/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010526,44216.75
Ministry of Defence,Ministry of Defence,05/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010408,37464.55
Ministry of Defence,Ministry of Defence,04/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,37103.57
Ministry of Defence,Ministry of Defence,12/01/2011,Purchase of general transport equipment,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,33582.74
Ministry of Defence,Ministry of Defence,04/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,32005.91
Ministry of Defence,Ministry of Defence,07/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010430,30897.63
Ministry of Defence,Ministry of Defence,21/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,30705.68
Ministry of Defence,Ministry of Defence,10/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,29320.85
Ministry of Defence,Ministry of Defence,04/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,24109.64
Ministry of Defence,Ministry of Defence,04/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,19047.75
Ministry of Defence,Ministry of Defence,19/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010526,17752.09
Ministry of Defence,Ministry of Defence,11/01/2011,"Transporation of personnel, freight and travel expenses",Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010453,15506.89
Ministry of Defence,Ministry of Defence,10/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010442,9647.51
Ministry of Defence,Ministry of Defence,12/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,7726.48
Ministry of Defence,Ministry of Defence,31/01/2011,"Transporation of personnel, freight and travel expenses",Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010642,7404.03
Ministry of Defence,Ministry of Defence,24/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010572,7234.25
Ministry of Defence,Ministry of Defence,25/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,6638.68
Ministry of Defence,Ministry of Defence,06/01/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,6390.44
Ministry of Defence,Ministry of Defence,10/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010442,6355.21
Ministry of Defence,Ministry of Defence,26/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,747209,5693.21
Ministry of Defence,Ministry of Defence,21/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,5533.77
Ministry of Defence,Ministry of Defence,04/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,5154.95
Ministry of Defence,Ministry of Defence,13/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,4092.98
Ministry of Defence,Ministry of Defence,24/01/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010572,3478.62
Ministry of Defence,Ministry of Defence,12/01/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,3397.13
Ministry of Defence,Ministry of Defence,24/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010572,3368.06
Ministry of Defence,Ministry of Defence,04/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,3242.46
Ministry of Defence,Ministry of Defence,04/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,3101.38
Ministry of Defence,Ministry of Defence,10/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,3055
Ministry of Defence,Ministry of Defence,12/01/2011,Rent and rates,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010462,3007.56
Ministry of Defence,Ministry of Defence,24/01/2011,Rent and rates,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010572,2964.59
Ministry of Defence,Ministry of Defence,04/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,2881.18
Ministry of Defence,Ministry of Defence,05/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010408,2598.32
Ministry of Defence,Ministry of Defence,25/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,2502.23
Ministry of Defence,Ministry of Defence,21/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,2461.61
Ministry of Defence,Ministry of Defence,06/01/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,2382.33
Ministry of Defence,Ministry of Defence,04/01/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,2261.39
Ministry of Defence,Ministry of Defence,10/01/2011,Payments on behalf of Defence Support Group,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010441,2221.52
Ministry of Defence,Ministry of Defence,19/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010526,2034.25
Ministry of Defence,Ministry of Defence,24/01/2011,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010572,1933.85
Ministry of Defence,Ministry of Defence,12/01/2011,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010462,1888.54
Ministry of Defence,Ministry of Defence,13/01/2011,Property leases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,1864.75
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,1762.23
Ministry of Defence,Ministry of Defence,31/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010642,1698.73
Ministry of Defence,Ministry of Defence,11/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010453,1637.91
Ministry of Defence,Ministry of Defence,04/01/2011,General services and support,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,1626.69
Ministry of Defence,Ministry of Defence,24/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,1609.68
Ministry of Defence,Ministry of Defence,13/01/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,1609.64
Ministry of Defence,Ministry of Defence,21/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,1597.36
Ministry of Defence,Ministry of Defence,20/01/2011,"Transporation of personnel, freight and travel expenses",Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010545,1595.65
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010442,1544.03
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,1536.04
Ministry of Defence,Ministry of Defence,13/01/2011,Building maintenance and accommodation stores,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010472,1515.26
Ministry of Defence,Ministry of Defence,04/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,1469.23
Ministry of Defence,Ministry of Defence,21/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,1463.83
Ministry of Defence,Ministry of Defence,06/01/2011,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,1430.18
Ministry of Defence,Ministry of Defence,06/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,1420.91
Ministry of Defence,Ministry of Defence,13/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,1306.76
Ministry of Defence,Ministry of Defence,24/01/2011,Transport hire charges,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010572,1254.16
Ministry of Defence,Ministry of Defence,10/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,1245
Ministry of Defence,Ministry of Defence,06/01/2011,Estate management,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010421,1233.13
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010572,1212.19
Ministry of Defence,Ministry of Defence,12/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,1198.29
Ministry of Defence,Ministry of Defence,21/01/2011,Payments on behalf of Defence Support Group,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010558,1126.63
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,1103.4
Ministry of Defence,Ministry of Defence,12/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,1099.18
Ministry of Defence,Ministry of Defence,10/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,1093.67
Ministry of Defence,Ministry of Defence,13/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,1026.04
Ministry of Defence,Ministry of Defence,04/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,1024.9
Ministry of Defence,Ministry of Defence,10/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,990.14
Ministry of Defence,Ministry of Defence,21/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,986.69
Ministry of Defence,Ministry of Defence,24/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,963.88
Ministry of Defence,Ministry of Defence,13/01/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,948.09
Ministry of Defence,Ministry of Defence,24/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010572,947.37
Ministry of Defence,Ministry of Defence,10/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,941.84
Ministry of Defence,Ministry of Defence,20/01/2011,Development costs for military equipment.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010545,940.46
Ministry of Defence,Ministry of Defence,10/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,916.18
Ministry of Defence,Ministry of Defence,04/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,898.94
Ministry of Defence,Ministry of Defence,21/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,828.7
Ministry of Defence,Ministry of Defence,04/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,825.26
Ministry of Defence,Ministry of Defence,12/01/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,816.32
Ministry of Defence,Ministry of Defence,04/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,783.95
Ministry of Defence,Ministry of Defence,04/01/2011,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,750.83
Ministry of Defence,Ministry of Defence,12/01/2011,IT and communication services,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010464,734.32
Ministry of Defence,Ministry of Defence,21/01/2011,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,707.9
Ministry of Defence,Ministry of Defence,24/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010573,687.92
Ministry of Defence,Ministry of Defence,06/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,684.53
Ministry of Defence,Ministry of Defence,11/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010453,681.6
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010421,647.11
Ministry of Defence,Ministry of Defence,13/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,636.34
Ministry of Defence,Ministry of Defence,06/01/2011,General services and support,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,610.99
Ministry of Defence,Ministry of Defence,25/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010595,601.91
Ministry of Defence,Ministry of Defence,10/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,595.92
Ministry of Defence,Ministry of Defence,21/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,570.49
Ministry of Defence,Ministry of Defence,12/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,570.36
Ministry of Defence,Ministry of Defence,13/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,564.77
Ministry of Defence,Ministry of Defence,06/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,541.11
Ministry of Defence,Ministry of Defence,21/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,536.55
Ministry of Defence,Ministry of Defence,11/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010453,532.38
Ministry of Defence,Ministry of Defence,11/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010453,528.23
Ministry of Defence,Ministry of Defence,06/01/2011,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,524.94
Ministry of Defence,Ministry of Defence,24/01/2011,Medical treatment & stores and welfare services.,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010572,491.67
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,484.08
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,474.08
Ministry of Defence,Ministry of Defence,05/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,472.09
Ministry of Defence,Ministry of Defence,31/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010642,457.34
Ministry of Defence,Ministry of Defence,12/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,443.6
Ministry of Defence,Ministry of Defence,21/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,441.78
Ministry of Defence,Ministry of Defence,12/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,440.73
Ministry of Defence,Ministry of Defence,21/01/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,422.04
Ministry of Defence,Ministry of Defence,06/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,413.2
Ministry of Defence,Ministry of Defence,12/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,409.9
Ministry of Defence,Ministry of Defence,25/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010595,392.25
Ministry of Defence,Ministry of Defence,07/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010430,386.44
Ministry of Defence,Ministry of Defence,12/01/2011,IT and communication services,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010462,380.3
Ministry of Defence,Ministry of Defence,21/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,380.26
Ministry of Defence,Ministry of Defence,12/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,379.08
Ministry of Defence,Ministry of Defence,21/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,371.01
Ministry of Defence,Ministry of Defence,24/01/2011,Medical treatment & stores and welfare services.,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010572,357.63
Ministry of Defence,Ministry of Defence,11/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010453,344.37
Ministry of Defence,Ministry of Defence,12/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,343.64
Ministry of Defence,Ministry of Defence,12/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,331.6
Ministry of Defence,Ministry of Defence,05/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,328.67
Ministry of Defence,Ministry of Defence,13/01/2011,Food and clothing,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,298.92
Ministry of Defence,Ministry of Defence,24/01/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010573,279.91
Ministry of Defence,Ministry of Defence,06/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,257.74
Ministry of Defence,Ministry of Defence,07/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010430,257.24
Ministry of Defence,Ministry of Defence,26/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,747209,254.36
Ministry of Defence,Ministry of Defence,04/01/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,234.92
Ministry of Defence,Ministry of Defence,04/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010398,231.57
Ministry of Defence,Ministry of Defence,12/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,229.42
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010462,220.71
Ministry of Defence,Ministry of Defence,24/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010572,216.23
Ministry of Defence,Ministry of Defence,21/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,214.74
Ministry of Defence,Ministry of Defence,05/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,211.73
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,210.69
Ministry of Defence,Ministry of Defence,31/01/2011,Fuel for military use,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010642,203.01
Ministry of Defence,Ministry of Defence,24/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,198.44
Ministry of Defence,Ministry of Defence,25/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010595,196.2
Ministry of Defence,Ministry of Defence,25/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,176.5
Ministry of Defence,Ministry of Defence,24/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010572,176.06
Ministry of Defence,Ministry of Defence,25/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010595,172.59
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,169.47
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,166.61
Ministry of Defence,Ministry of Defence,04/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010394,163.89
Ministry of Defence,Ministry of Defence,25/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,139.28
Ministry of Defence,Ministry of Defence,04/01/2011,Food and clothing,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,136.05
Ministry of Defence,Ministry of Defence,24/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,135.21
Ministry of Defence,Ministry of Defence,12/01/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,129.95
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010595,120.65
Ministry of Defence,Ministry of Defence,12/01/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,120.21
Ministry of Defence,Ministry of Defence,05/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,112.93
Ministry of Defence,Ministry of Defence,12/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010462,108.26
Ministry of Defence,Ministry of Defence,07/01/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010430,108.06
Ministry of Defence,Ministry of Defence,21/01/2011,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,107.71
Ministry of Defence,Ministry of Defence,12/01/2011,Payment of utilities,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010464,106.69
Ministry of Defence,Ministry of Defence,04/01/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,104.95
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010642,104.85
Ministry of Defence,Ministry of Defence,04/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010396,103.99
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,92.2
Ministry of Defence,Ministry of Defence,24/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010574,91.69
Ministry of Defence,Ministry of Defence,06/01/2011,Building maintenance and accommodation stores,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010421,80.73
Ministry of Defence,Ministry of Defence,10/01/2011,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,78.52
Ministry of Defence,Ministry of Defence,21/01/2011,Miscellaneous Administration Costs,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010558,74.25
Ministry of Defence,Ministry of Defence,10/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010441,73.04
Ministry of Defence,Ministry of Defence,31/01/2011,Estate management,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010642,67.36
Ministry of Defence,Ministry of Defence,06/01/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010421,65.96
Ministry of Defence,Ministry of Defence,13/01/2011,Bank Charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,65.33
Ministry of Defence,Ministry of Defence,05/01/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010409,61.38
Ministry of Defence,Ministry of Defence,13/01/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,60.98
Ministry of Defence,Ministry of Defence,13/01/2011,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,59
Ministry of Defence,Ministry of Defence,07/01/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010430,58.43
Ministry of Defence,Ministry of Defence,21/01/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010560,58.15
Ministry of Defence,Ministry of Defence,21/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010558,57.74
Ministry of Defence,Ministry of Defence,05/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010408,56.35
Ministry of Defence,Ministry of Defence,25/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010593,55
Ministry of Defence,Ministry of Defence,06/01/2011,Medical treatment & stores and welfare services.,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010421,51.75
Ministry of Defence,Ministry of Defence,04/01/2011,Medical treatment & stores and welfare services.,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010394,51.72
Ministry of Defence,Ministry of Defence,31/01/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010642,51.62
Ministry of Defence,Ministry of Defence,12/01/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010464,50.41
Ministry of Defence,Ministry of Defence,25/01/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010595,43.88
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010472,43.07
