Department Family,Entity,Date,Expense type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Publications,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1009494,5422
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1009687,538.43
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1010087,508.48
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,ADECCO UK LTD,1010162,602.01
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,ADECCO UK LTD,1010167,645.57
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1010250,945.85
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,ADECCO UK LTD,1010263,571.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,ADECCO UK LTD,1010404,555.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,ADECCO UK LTD,1010406,589.67
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,External Training,Office of Manpower Economics-Office of Manpower Economics,THOMSON REUTERS (LEGAL) LTD T/A SWEET AND MAXWELL,1007299,-395
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Catering Supplies,Office of Manpower Economics-Office of Manpower Economics,EDEN SPRINGS UK LTD,1008620,-54.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Catering Supplies,Office of Manpower Economics-Office of Manpower Economics,EDEN SPRINGS UK LTD,1008620,-46.47
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Hire of Reprographic Equipment,Office of Manpower Economics-Office of Manpower Economics,RICOH CAPITAL LTD,1008631,2621.83
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/10/2010,Economic Consultancy & Research,Office of Manpower Economics-Office of Manpower Economics,THOMSON REUTERS (LEGAL) LTD T/A SWEET AND MAXWELL,1009681,750
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Air Fares Overseas,SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006572,-200.93
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Other Office Service Costs,SCIENCE & RESEARCH GROUP-RESEARCH BASE,DEPARTMENT OF HEALTH,1008031,-170366.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Other Office Service Costs,SCIENCE & RESEARCH GROUP-RESEARCH BASE,DEPARTMENT OF HEALTH,1008031,27729.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Other Office Service Costs,SCIENCE & RESEARCH GROUP-RESEARCH BASE,DEPARTMENT OF HEALTH,1008031,170366.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,External Training,SCIENCE & RESEARCH GROUP-RESEARCH BASE,COACHING TO SOLUTIONS LTD T/A CAREER MATTERS,1008601,500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Secondees (not paid directly),SCIENCE & RESEARCH GROUP-RESEARCH BASE,NATURAL ENVIRONMENT RESEARCH COUNCIL (BGS BRITISH GEOLOGICAL SURVEY),1008773,16159.26
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Hotels Overseas,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"Personal Expense, name witheld",10273226,1161.02
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,MEDICAL RESEARCH COUNCIL,1008303,100930000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,NATURAL ENVIRONMENT RESEARCH COUNCIL (BGS BRITISH GEOLOGICAL SURVEY),1008305,45000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,1008301,195000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1008299,70000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,ECONOMIC AND SOCIAL RESEARCH COUNCIL ESRC,1008302,8000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1008300,2700000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,THE ROYAL SOCIETY,1008140,900000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"ROYAL ACADEMY OF ENGINEERING, RAE",1008138,1226812
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,LEEDS TEACHING HOSPITAL NHS TRUST,1007997,77500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,SCOTTISH ASSOCIATION FOR MARINE SCIENCE,1008587,173900
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,FORESTRY COMMISSION RESEARCH AGENCY,1008588,370000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,THE RAINBOW SEED FUND,1008596,550000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,NHS GREATER GLASGOW AND CLYDE,1009199,44850
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Capital Grants - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,NATIONAL ASSEMBLY FOR WALES,1008495,1507736
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Capital Grants - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,DEPARTMENT FOR EMPLOYMENT AND LEARNING,1008654,26819
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Capital Grants - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,DEPARTMENT FOR EMPLOYMENT AND LEARNING,1008654,1751045
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,ARTS AND HUMANITIES RESEARCH COUNCIL,1008307,5735000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,THE BRITISH ACADEMY,1008142,1513000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Capital Grants - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,THE BRITISH ACADEMY,1008810,222832.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grant in Aid - Current -Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,SCIENCE AND TECHNOLOGY FACILITIES  COUNCIL,1008306,54480000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,Department of Energy & Climate Change,1008414,16572.22
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Research & Development Expenditure (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,MARKET OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,1008427,99000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,BRITISH SCIENCE ASSOCIATION (THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE),1009021,147372
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Outsourced Programme Management Services,SCIENCE & RESEARCH GROUP-RESEARCH BASE,AEA TECHNOLOGY plc,1010111,101050
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1008101,15000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1008101,237325
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1008101,474625
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1008101,580100
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1008106,7500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1008109,10000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,ENGINEERING AND TECHNOLOGY BOARD,1008425,125000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,ROYAL STATISTICAL SOCIETY,1010357,1592.39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Printing (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006443,1125.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Publications (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006449,1355.39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006455,945.21
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006456,1000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006457,796.97
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006458,1822.73
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006579,1870.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Entertaining Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006580,2390
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006581,1068.87
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006581,1950
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Entertaining Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006870,556.53
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Publications (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006872,868.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Rail Fares (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006873,510.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006874,7658.12
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006874,5172.07
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Subsistence Payments- Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006874,550
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Other Overseas T&S (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006877,610.24
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006879,10413.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hotels (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006880,1302.94
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006880,2237.38
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006891,2255.14
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Other Overseas T&S (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006891,513.82
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006907,1266.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006909,-2432.83
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006910,833.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,FOREIGN AND COMMONWEALTH OFFICE (FCO),1006911,2166.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,UNIVERSITY OF OXFORD,1008095,556.37
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,UNIVERSITY OF BATH,1008113,815.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Hotels- Overseas  (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,UNIVERSITY OF BATH,1008113,883.37
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,UNIVERSITY COLLEGE LONDON,1008407,5500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,UNIVERSITY OF SHEFFIELD,1008409,841.67
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,UNIVERSITY OF LIVERPOOL,1009066,1250
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,THE BRITISH COUNCIL,1009695,12959.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-RESEARCH BASE,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1009764,4000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,"Personal Expense, name witheld",10273394,634.51
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,"Personal Expense, name witheld",10273472,1077.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,"Personal Expense, name witheld",10273731,1000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Air Fares  - Overseas (Programme),SCIENCE & RESEARCH GROUP-RESEARCH BASE,"Personal Expense, name witheld",10273870,1053.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-UK Space Agency,"QUEEN MARY, UNIVERSITY OF LONDON",1008385,4332.45
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Sponsorship Support,SCIENCE & RESEARCH GROUP-UK Space Agency,THE BRITISH INTERPLANETARY SOCIETY,1008853,600
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-UK Space Agency,"QUEEN MARY, UNIVERSITY OF LONDON",1008986,667.55
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Sponsorship Support,SCIENCE & RESEARCH GROUP-UK Space Agency,UNIVERSITY OF LEICESTER,1009031,3250
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,CLAIR PASSELLE,1009302,2500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2010,Grants - Statutory - Current - Other,SCIENCE & RESEARCH GROUP-UK Space Agency,TWYFORD CHURCH OF ENGLAND HIGH SCHOOL,1009525,1500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2010,Research & Development Expenditure (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,OXFORD ECONOMICS LTD,1009578,18667
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,NATIONAL SPACE SCIENCE CENTRE,1008176,7500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,NATIONAL SPACE SCIENCE CENTRE,1008179,7500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,DMCII (DMC INTERNATIONAL IMAGING LTD),1008387,7722
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,DMCII (DMC INTERNATIONAL IMAGING LTD),1008442,37980
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,RICHARD TURNER CONSULTANTS LTD,1008804,2272.31
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,EOCI,1008805,1045
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,DOCTOR SAM HARBISON,1008985,787.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,SPACE INSIGHT LTD,1008990,66100
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,PHS SPACE LTD,1010380,7000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Outsourced Technical Support (Programme),SCIENCE & RESEARCH GROUP-UK Space Agency,PHS SPACE LTD,1010381,12000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Staff Transfer/Detached Duty Costs,SCIENCE & RESEARCH GROUP-UK Space Agency,"Personal Expense, name witheld",10273315,568.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Long Term Detached Duty,SCIENCE & RESEARCH GROUP-UK Space Agency,"Personal Expense, name witheld",10273593,670
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/10/2010,Hotels Overseas,SCIENCE & RESEARCH GROUP-UK Space Agency,"Personal Expense, name witheld",10273795,518.09
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Hotels Overseas,SCIENCE & RESEARCH GROUP-UK Space Agency,"Personal Expense, name witheld",10273802,1221.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Interest on Post Office Working Captial Loans,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1008039,-1097.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Interest on Post Office Working Captial Loans,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1008761,-438.36
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Additions Post Office Ltd - Loans from Vote,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1008039,55000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Additions Post Office Ltd - Loans from Vote,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1008562,55000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Additions Post Office Ltd - Loans from Vote,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1008761,5000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Additions Post Office Ltd - Loans from Vote,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1009104,25000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/10/2010,Additions Post Office Ltd - Loans from Vote,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1009654,30000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Additions Post Office Ltd - Loans from Vote,Shareholder Executive-Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1010401,30000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Stationery,Shareholder Executive-Shareholder Executive,LYRECO UK LTD,1007951,-125.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,Stationery,Shareholder Executive-Shareholder Executive,LYRECO UK LTD,1007951,-125.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Technical Advice / Services & Support,Shareholder Executive-Shareholder Executive,OAKLEIGH ADVISORS LTD,1008000,760
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,External Training,Shareholder Executive-Shareholder Executive,NATIONAL SCHOOL OF GOVERNMENT,1008024,1620
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1008177,700.59
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1008215,733.28
