Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Central TLB,SODEXO LTD,783681,81.5
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Equipment & Support,AVENANCE PLC,783231,522.23
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,783224,50.9
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,AVENANCE PLC,783231,32210.27
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,783348,88263.1
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,5000054492,682539.63
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,5000054508,170016.42
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,QINETIQ LIMITED,783629,168318.47
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,SCHAL INTERNATIONAL MANAGEMENT LIMITED,783662,157647.06
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,783681,2410.35
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Defence Infrastructure Organisation ,WILKY HEALTHCARE (ALDERSHOT) LTD,783781,64952.8
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,783224,2056.18
Ministry of Defence,Ministry of Defence,15/04/2011,Estate management,Land Forces,AVENANCE PLC,783231,9308.62
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Air Command,PERFORMANCE TRAINING (UK)   LIMITED,783607,20753.22
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Air Command,QUANTA TRAINING LIMITED,783630,14119.59
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Central TLB,QINETIQ LIMITED,783629,90
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Central TLB,THE UNIVERSITY OF WESTMINSTER,783744,75103
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Land Forces,DEFLOG VQ TRUST LIMITED,783353,248168.61
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Land Forces,QUANTA TRAINING LIMITED,783630,25900
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Navy Command,PERFORMANCE TRAINING (UK)   LIMITED,783607,3726.86
Ministry of Defence,Ministry of Defence,15/04/2011,Externally delivered education and training.,Navy Command,QUANTA TRAINING LIMITED,783630,9301.08
Ministry of Defence,Ministry of Defence,15/04/2011,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,89.06
Ministry of Defence,Ministry of Defence,15/04/2011,Fees for professional services,Central TLB,KPMG LLP,783481,157922
Ministry of Defence,Ministry of Defence,15/04/2011,Fees for professional services,Central TLB,LOGICA UK LIMITED,783496,107198.44
Ministry of Defence,Ministry of Defence,15/04/2011,Fees for professional services,Defence Equipment & Support,SNR DENTON UK LLP,783680,29420.65
Ministry of Defence,Ministry of Defence,15/04/2011,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,783438,13428.1
Ministry of Defence,Ministry of Defence,15/04/2011,Fees for professional services,Land Forces,VEGA CONSULTING SERVICES LTD,783769,13918.75
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Air Command,TURNER VIRR & CO. LTD,783752,1920
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Central TLB,SODEXO LTD,783681,109434.96
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Equipment & Support,ARAMARK LTD,783220,44044.33
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Equipment & Support,PURCHASING PRICE INDEX LIMITED,783625,39000
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,783626,1962417.23
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,159221,21560.4
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,783681,16175.27
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,783752,3357.56
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,783231,83705.52
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,783330,515594.51
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,783681,10886
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Land Forces,AVENANCE PLC,783231,1159.88
Ministry of Defence,Ministry of Defence,15/04/2011,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,783752,356.88
Ministry of Defence,Ministry of Defence,15/04/2011,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,2000011392,156729.71
Ministry of Defence,Ministry of Defence,15/04/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,137.42
Ministry of Defence,Ministry of Defence,15/04/2011,Fuel for military use,Navy Command,SPA INTERNATIONAL OIL SERVICES LIMITED,783693,13710.28
Ministry of Defence,Ministry of Defence,15/04/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,12612.31
Ministry of Defence,Ministry of Defence,15/04/2011,IT and communication services,Air Command,PARITY SOLUTIONS LTD,783601,23433
Ministry of Defence,Ministry of Defence,15/04/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,24.15
Ministry of Defence,Ministry of Defence,15/04/2011,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,783301,96479.75
Ministry of Defence,Ministry of Defence,15/04/2011,IT and communication services,Defence Equipment & Support,COKER LOGISTICS SOLUTIONS INC,783329,42754.68
Ministry of Defence,Ministry of Defence,15/04/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,783769,40382
Ministry of Defence,Ministry of Defence,15/04/2011,IT and communication services,Navy Command,VEGA CONSULTING SERVICES LTD,783769,2450
Ministry of Defence,Ministry of Defence,15/04/2011,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,783438,1166.4
Ministry of Defence,Ministry of Defence,15/04/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,72.18
Ministry of Defence,Ministry of Defence,15/04/2011,Medical treatment & stores and welfare services.,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,783757,81291.63
Ministry of Defence,Ministry of Defence,15/04/2011,Medical treatment & stores and welfare services.,Land Forces,FENLAND LEISURE PRODUCTS LIMITED,783396,30658.18
Ministry of Defence,Ministry of Defence,15/04/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,783438,1360.8
Ministry of Defence,Ministry of Defence,15/04/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,391.12
Ministry of Defence,Ministry of Defence,15/04/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,124.92
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Air Command,SOUTHERN ELECTRIC GAS LTD,783691,337.34
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,1853.38
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,783277,728.65
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,783277,48065.46
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Defence Infrastructure Organisation ,NEW ENERGIE GMBH,5000054505,3291.74
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,783277,3753.86
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000054497,82556.92
Ministry of Defence,Ministry of Defence,15/04/2011,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000054505,197177.13
Ministry of Defence,Ministry of Defence,15/04/2011,Payments made in advance,Central TLB,ATHENA,5000054472,298582.92
Ministry of Defence,Ministry of Defence,15/04/2011,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,783224,431641.07
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,A&P GROUP LIMITED,783191,413650
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,MABEY BRIDGE LIMITED,783504,416081.16
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,783307,388566.95
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,783348,73283.74
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,OBERFINANZDIREKTION NIEDERSACHSEN,5000054508,10998.27
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,783192,18722.39
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,783335,6690.09
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Air Command,XMA LTD,783786,7049.89
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,783192,604.72
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,783335,17995.79
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,4.7
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Central TLB,XMA LTD,783786,4177.75
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,783192,22156.19
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,783192,40719.86
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,783335,30313.26
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,783786,5088.21
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,CORPORATE DOCUMENT SERVICES  LIMITED,783335,179.36
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,783786,54.02
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,783192,109482.97
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Land Forces,CALUMET PHOTOGRAPHIC LTD,783296,27345.6
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,783335,22482.18
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Land Forces,XMA LTD,783786,12423.09
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,783192,5227.07
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,783335,2419.07
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of inventory and services ,Navy Command,XMA LTD,783786,2941.52
Ministry of Defence,Ministry of Defence,15/04/2011,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,783651,76603
Ministry of Defence,Ministry of Defence,15/04/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,783404,10621.57
Ministry of Defence,Ministry of Defence,15/04/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,SOLUTIA UK LIMITED,2000011387,27185.41
Ministry of Defence,Ministry of Defence,15/04/2011,Purchase of plant and machinery,Defence Equipment & Support,A L DALTON LTD,783189,34140
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,BRECKLAND COUNCIL,783270,313925
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,BRISTOL CITY COUNCIL,783272,33464.76
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,BROXTOWE BOROUGH COUNCIL,783280,357225
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,CARDIFF COUNCIL,783303,46438
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,CHESHIRE EAST COUNCIL,783320,47612.46
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,CITY OF WESTMINSTER,783324,3181248.16
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,CORNWALL COUNCIL,783334,3137998.73
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,EAST LINDSEY DISTRICT COUNCIL,783381,50228
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,LANCASTER CITY COUNCIL,783487,38320.5
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,LICHFIELD DISTRICT COUNCIL,783489,113604.06
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,LONDON BOROUGH OF HILLINGDON,783498,1392882.36
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,MID SUFFOLK DISTRICT COUNCIL,783529,825947.5
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,NORTH NORFOLK DISTRICT COUNCIL,783573,68340.92
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,NORTHUMBERLAND COUNTY COUNCIL,783576,1437900.27
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,PRESTON CITY COUNCIL,783620,122322.5
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,SHEFFIELD CITY COUNCIL,783672,37887.5
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,SOUTH BUCKINGHAMSHIRE DISTRICT COUNCIL,783684,70054.25
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,SOUTH HAMS DISTRICT COUNCIL,783686,343561.41
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,783688,542852.1
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,TELFORD & WREKIN COUNCIL,783721,1497487.2
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,VALE OF GLAMORGAN COUNCIL,783764,821760
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,VALE OF WHITE HORSE DISTRICT COUNCIL,783765,2730065
Ministry of Defence,Ministry of Defence,15/04/2011,Rent and rates,Defence Infrastructure Organisation ,WEYMOUTH & PORTLAND BOROUGH COUNCIL,783779,27064.21
Ministry of Defence,Ministry of Defence,15/04/2011,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,783349,72000
Ministry of Defence,Ministry of Defence,15/04/2011,Research and development,Defence Equipment & Support,QINETIQ LIMITED,783629,173062.48
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,783325,2016.8
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Air Command,PALLETWAYS (U K) LTD,783599,345.16
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,986.01
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,3099.25
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,783325,23453.8
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,783358,56126.77
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,783599,34202.89
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,783681,263.85
Ministry of Defence,Ministry of Defence,15/04/2011,"Transporation of personnel, freight and travel expenses",Navy Command,PALLETWAYS (U K) LTD,783599,104.22
Ministry of Defence,Ministry of Defence,15/04/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,783240,1123.5
Ministry of Defence,Ministry of Defence,15/04/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,20071.36
Ministry of Defence,Ministry of Defence,15/04/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,783240,315
Ministry of Defence,Ministry of Defence,15/04/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,783240,4185.82
Ministry of Defence,Ministry of Defence,15/04/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,783240,5457.37
Ministry of Defence,Ministry of Defence,15/04/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,783240,194.25
Ministry of Defence,Met Office,15/04/2011,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,306780,178588.83
Ministry of Defence,Met Office,15/04/2011,Services,Government Business,Ecmwf,13064,29085.99
Ministry of Defence,Met Office,15/04/2011,Services,Government Business,Ecmwf,13066,29085.99
Ministry of Defence,Met Office,15/04/2011,Services,Government Business,Ecmwf,13067,29085.99
Ministry of Defence,Met Office,15/04/2011,Services,Government Business,Ecmwf,13069,29085.99
Ministry of Defence,Met Office,15/04/2011,Services,Government Business,Ecmwf,13071,29357.23
Ministry of Defence,Met Office,15/04/2011,Services,Government Business,Ecmwf,13073,29357.23
Ministry of Defence,Met Office,15/04/2011,Services,Government Business,Ecmwf,13074,29357.23
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Agency Staff,Operations,POLARIS CONSULTING LIMITED,V - 9000131969 - 00107332,26545.5
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/04/2011,Building maintenance and accommodation stores,Infrastructure,Goldsmith Construction Ltd,183,28770.12
Ministry of Defence,Defence Support Group,15/04/2011,Electricity,Business Stream 1,Scottish Hydro- Electric,10123588,34099.27
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000132033 - 00107385,73388.96
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000132033 - 00107442,162625.6
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000132033 - 00107443,39415.51
Ministry of Defence,Defence Support Group,15/04/2011,Insurance Paid,Corporate,WILLIS LIMITED,10123437,124989.9
Ministry of Defence,Defence Support Group,15/04/2011,Insurance Paid,Corporate,WILLIS LIMITED,10123439,411035.9
Ministry of Defence,Defence Support Group,15/04/2011,Insurance Paid,Corporate,WILLIS LIMITED,10123456,47201.42
Ministry of Defence,Defence Support Group,15/04/2011,Insurance Paid,Corporate,WILLIS LIMITED,10123459,169414.5
Ministry of Defence,Defence Support Group,15/04/2011,Insurance Paid,Corporate,WILLIS LIMITED,10123461,80000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000132036 - 00106512,97584
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,IT Software,Infrastructure,QINETIQ LIMITED,V - 9000132034 - 00106117,80000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,IT Software,Infrastructure,STANBURYS LIMITED,V - 9000131946 - 00106627,56813
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,IT Software,Operations,FLUID GRAVITY ENGINEERING LIMITED,V - 9000131947 - 00107290,21764
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Local Authority Rates,Infrastructure,SEVENOAKS DISTRICT COUNCIL,V - 9000131951 - 00107209,58022
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Materials & Equipment,Operations,ALCHEMY LABORATORIES LIMITED (T/AS,V - 9000131961 - 00107138,46350
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Materials & Equipment,Operations,DYTECNA LIMITED,V - 9000131885 - 00107134,29946.83
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Materials & Equipment,Operations,HSE LIMITED,V - 9000132061 - 00106874,35605
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Materials & Equipment,Operations,METROPOLITAN POLICE SERVICE,V - 9000132024 - 00105609,183337.19
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Materials & Equipment,Operations,VWR INTERNATIONAL,V - 9000132070 - 00107474,38427.37
Ministry of Defence,Defence Support Group,15/04/2011,Payroll Processing Costs,Corporate,EQUINITI ICS LTD,10123531,20936.34
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Professional Services,Operations,E2V TECHNOLOGIES (UK) LIMITED,V - 9000131857 - 00106916,33627
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Professional Services,Operations,QINETIQ LIMITED,V - 9000132034 - 00107113,45416
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Professional Services,Operations,SELEX GALILEO LIMITED,V - 9000132037 - 00106848,90701
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/04/2011,Rent and rates,Infrastructure,Oxford City Council,485,30526
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/04/2011,Rent and rates,Infrastructure,Reading Borough Council,490,28794.5
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/04/2011,Rent and rates,Infrastructure,SEFTON METROPOLITAN BOROUGH COUNCIL,179,87680
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/04/2011,Rent and rates,Infrastructure,SEFTON METROPOLITAN BOROUGH COUNCIL,293,26629
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000132042 - 00106793,34656.43
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000132042 - 00106794,59940.76
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000132042 - 00106796,117169.27
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000132042 - 00106797,34000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000132042 - 00106798,51553.53
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000131881 - 00106307,40768
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,BOEING DEFENCE UK LIMITED,V - 9000132049 - 00106754,499698
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,COSWORTH ELECTRONICS LIMITED,V - 9000132018 - 00104430,27137.6
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,CRANFIELD UNIVERSITY,V - 9000131916 - 00101902,125031
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,GENERAL DYNAMICS UK LIMITED,V - 9000131973 - 00105281,92203
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,HERIOT-WATT UNIVERSITY,V - 9000131910 - 00105389,73418
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,HERIOT-WATT UNIVERSITY,V - 9000131910 - 00105391,73419
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,IBM UK LIMITED,V - 9000131862 - 00106694,945824.58
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,LINK MICROTEK LIMITED,V - 9000131867 - 00106840,28080
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00101723,100000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00104380,44585.6
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00104385,216073
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00104597,59127.93
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00104598,175084
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00106110,246000
Ministry of Defence,Defence Science and Technology Laboratory,15/04/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000132034 - 00106552,25768.9
