Post Date,Publishable Label,Transaction Amount,"Publishable label is provided by Bank and is industry standard.  May not, however, give true indication of purchase - additional comment as necessary."
22/11/2010,Airlines,1136.1,
22/11/2010,Airlines,1136.1,
22/11/2010,Airlines,2475.1,
22/11/2010,Airlines,526.3,
22/11/2010,Airlines,1106.4,
22/11/2010,Airlines,1106.4,
22/11/2010,Airlines,889.4,
22/11/2010,Airlines,685.57,
22/11/2010,Airlines,741.47,
22/11/2010,Airlines,741.47,
22/11/2010,Airlines,741.47,
22/11/2010,Airlines,741.47,
22/11/2010,Airlines,689.3,
22/11/2010,Airlines,752.1,
22/11/2010,Airlines,752.1,
22/11/2010,Airlines,1016.1,
22/11/2010,Airlines,1001.5,
22/11/2010,Airlines,507.67,
22/11/2010,Airlines,2850.57,
23/11/2010,Airlines,542.87,
23/11/2010,Airlines,1320.47,
23/11/2010,Airlines,567.47,
23/11/2010,Airlines,2404.4,
23/11/2010,Airlines,570.77,
23/11/2010,Airlines,570.77,
23/11/2010,Airlines,570.77,
23/11/2010,Airlines,744.5,
23/11/2010,Airlines,744.5,
23/11/2010,Airlines,744.5,
23/11/2010,Airlines,744.5,
23/11/2010,Airlines,586,
23/11/2010,Airlines,2990.4,
23/11/2010,Airlines,802.2,
23/11/2010,Airlines,689.5,
24/11/2010,Airlines,566.9,
24/11/2010,Airlines,1722.6,
24/11/2010,Airlines,1132.1,
24/11/2010,Airlines,2153.5,
24/11/2010,Airlines,1170,
24/11/2010,Airlines,814.6,
24/11/2010,Airlines,814.6,
24/11/2010,Airlines,2558.17,
24/11/2010,Airlines,2382.97,
24/11/2010,Airlines,845.99,
24/11/2010,Airlines,2555.47,
24/11/2010,Airlines,2575.47,
25/11/2010,Airlines,753.2,
25/11/2010,Airlines,783.9,
25/11/2010,Airlines,1786.73,
25/11/2010,Airlines,-2549.87,
25/11/2010,Airlines,1515.5,
25/11/2010,Airlines,1515.5,
25/11/2010,Airlines,625.1,
25/11/2010,Airlines,736.1,
25/11/2010,Airlines,625.1,
25/11/2010,Airlines,1264.27,
25/11/2010,Airlines,905.7,
26/11/2010,Airlines,575.87,
26/11/2010,Airlines,575.87,
26/11/2010,Airlines,667.47,
26/11/2010,Airlines,-2354.27,
26/11/2010,Airlines,4182.07,
26/11/2010,Airlines,1093.1,
26/11/2010,Airlines,522.13,
26/11/2010,Airlines,522.13,
26/11/2010,Airlines,641.4,
26/11/2010,Airlines,526.3,
26/11/2010,Airlines,658.4,
26/11/2010,Airlines,692.5,
29/11/2010,Airlines,2239.87,
29/11/2010,Airlines,2239.87,
29/11/2010,Airlines,1347.17,
29/11/2010,Airlines,4061.47,
29/11/2010,Airlines,4061.47,
29/11/2010,Airlines,4061.47,
29/11/2010,Airlines,1227.4,
29/11/2010,Airlines,814.8,
29/11/2010,Airlines,878.43,
29/11/2010,Airlines,2458.4,
30/11/2010,Airlines,2585.1,
30/11/2010,Airlines,625.5,
30/11/2010,Airlines,1756.8,
30/11/2010,Airlines,1756.8,
30/11/2010,Airlines,539.63,
30/11/2010,Airlines,571.39,
30/11/2010,Airlines,753.2,
30/11/2010,Airlines,753.4,
30/11/2010,Airlines,-717.1,
01/12/2010,Airlines,-1220.77,
01/12/2010,Airlines,796.2,
01/12/2010,Airlines,512.5,
01/12/2010,Airlines,1756.8,
01/12/2010,Airlines,1958.8,
01/12/2010,Airlines,-1220.87,
01/12/2010,Airlines,-792.8,
02/12/2010,Airlines,1658.1,
02/12/2010,Airlines,-814.6,
02/12/2010,Airlines,-753.2,
02/12/2010,Airlines,753.4,
02/12/2010,Airlines,2294.5,
02/12/2010,Airlines,3185.7,
02/12/2010,Airlines,1580.27,
02/12/2010,Airlines,696.94,
02/12/2010,Airlines,1470.27,
02/12/2010,Airlines,5594.43,
03/12/2010,Airlines,5594.43,
03/12/2010,Airlines,-2850.57,
03/12/2010,Airlines,939.37,
03/12/2010,Airlines,2604.39,
03/12/2010,Airlines,703.94,
03/12/2010,Airlines,703.94,
03/12/2010,Airlines,2528.37,
03/12/2010,Airlines,2528.37,
03/12/2010,Airlines,762.1,
03/12/2010,Airlines,762.1,
03/12/2010,Airlines,762.1,
03/12/2010,Airlines,750.3,
03/12/2010,Airlines,517.9,
06/12/2010,Airlines,530.1,
06/12/2010,Airlines,668.2,
06/12/2010,Airlines,2614.27,
06/12/2010,Airlines,594.5,
06/12/2010,Airlines,2008,
06/12/2010,Airlines,2008,
06/12/2010,Airlines,519.1,
06/12/2010,Airlines,717.97,
06/12/2010,Airlines,609.2,
06/12/2010,Airlines,1104.21,
06/12/2010,Airlines,990.2,
07/12/2010,Airlines,1198.6,
07/12/2010,Airlines,742.47,
07/12/2010,Airlines,-1104.21,
07/12/2010,Airlines,545.5,
07/12/2010,Airlines,926.6,
07/12/2010,Airlines,893.43,
07/12/2010,Airlines,830.77,
07/12/2010,Airlines,626.3,
07/12/2010,Airlines,1096.8,
07/12/2010,Airlines,-586,
07/12/2010,Airlines,-594.5,
07/12/2010,Airlines,909.47,
07/12/2010,Airlines,1419.9,
08/12/2010,Airlines,3506.6,
08/12/2010,Airlines,716.37,
08/12/2010,Airlines,609.49,
08/12/2010,Airlines,513.9,
08/12/2010,Airlines,699.07,
08/12/2010,Airlines,1864.7,
08/12/2010,Airlines,1555.97,
09/12/2010,Airlines,2295.3,
09/12/2010,Airlines,2850.87,
09/12/2010,Airlines,2280.3,
09/12/2010,Airlines,2065.3,
09/12/2010,Airlines,2065.3,
09/12/2010,Airlines,-2611.1,
09/12/2010,Airlines,-1096.8,
10/12/2010,Airlines,753.6,
10/12/2010,Airlines,753.6,
10/12/2010,Airlines,575.23,
10/12/2010,Airlines,588.9,
10/12/2010,Airlines,615.72,
10/12/2010,Airlines,502.4,
10/12/2010,Airlines,503.5,
10/12/2010,Airlines,1459.1,
10/12/2010,Airlines,1416.33,
10/12/2010,Airlines,-1632.63,
10/12/2010,Airlines,1129.3,
13/12/2010,Airlines,571.9,
13/12/2010,Airlines,1408.77,
13/12/2010,Airlines,2268.07,
13/12/2010,Airlines,1408.77,
13/12/2010,Airlines,575.23,
13/12/2010,Airlines,1308.3,
13/12/2010,Airlines,1308.3,
13/12/2010,Airlines,1308.3,
13/12/2010,Airlines,3836,
13/12/2010,Airlines,647.23,
13/12/2010,Airlines,-1756.8,
13/12/2010,Airlines,-1958.8,
14/12/2010,Airlines,3476.07,
14/12/2010,Airlines,531.8,
14/12/2010,Airlines,1007.9,
14/12/2010,Airlines,715.3,
14/12/2010,Airlines,1551.1,
14/12/2010,Airlines,2268.39,
14/12/2010,Airlines,2268.39,
15/12/2010,Airlines,-1618.17,
15/12/2010,Airlines,790.66,
15/12/2010,Airlines,636.8,
15/12/2010,Airlines,-1775.5,
15/12/2010,Airlines,-1775.5,
15/12/2010,Airlines,930.9,
15/12/2010,Airlines,840.8,
15/12/2010,Airlines,636.8,
15/12/2010,Airlines,636.8,
15/12/2010,Airlines,531.8,
15/12/2010,Airlines,531.8,
15/12/2010,Airlines,531.8,
15/12/2010,Airlines,580.37,
16/12/2010,Airlines,521.7,
16/12/2010,Airlines,-668.2,
16/12/2010,Airlines,-744.5,
16/12/2010,Airlines,-744.5,
16/12/2010,Airlines,-744.5,
16/12/2010,Airlines,3230.87,
16/12/2010,Airlines,3230.87,
16/12/2010,Airlines,-744.5,
16/12/2010,Airlines,-2153.5,
17/12/2010,Airlines,1253.5,
17/12/2010,Airlines,-1034,
17/12/2010,Airlines,658.6,
17/12/2010,Airlines,-1756.8,
17/12/2010,Airlines,-1756.8,
20/12/2010,Airlines,736.6,
20/12/2010,Airlines,736.6,
20/12/2010,Airlines,2096.29,
21/12/2010,Airlines,1504.52,
21/12/2010,Airlines,1759.09,
21/12/2010,Airlines,-571.9,
21/12/2010,Airlines,4322.1,
21/12/2010,Airlines,3490.1,
21/12/2010,Airlines,3259.1,
21/12/2010,Airlines,3490.1,
21/12/2010,Airlines,3259.1,
21/12/2010,Airlines,3259.1,
21/12/2010,Airlines,942.8,
21/12/2010,Airlines,987.7,
21/12/2010,Airlines,2950.97,
21/12/2010,Airlines,1024.7,
21/12/2010,Airlines,954.7,
22/12/2010,Airlines,748.3,
23/12/2010,Airlines,705.7,
23/12/2010,Airlines,1076.27,
23/12/2010,Airlines,1076.27,
23/12/2010,Airlines,727.9,
23/12/2010,Airlines,1788.3,
23/12/2010,Airlines,2389.83,
23/12/2010,Airlines,1197.9,
23/12/2010,Airlines,842.4,
23/12/2010,Airlines,2145.2,
23/12/2010,Airlines,3772.5,
23/12/2010,Airlines,3544.8,
23/12/2010,Airlines,1007.71,
23/12/2010,Airlines,1007.71,
23/12/2010,Airlines,1258.47,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,-783.9,
24/12/2010,Airlines,3043.9,
24/12/2010,Airlines,4168.1,
24/12/2010,Airlines,2672.7,
24/12/2010,Airlines,1749.1,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2658.77,
24/12/2010,Airlines,2658.77,
24/12/2010,Airlines,2658.77,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2339.57,
24/12/2010,Airlines,2315.6,
24/12/2010,Airlines,3349.3,
24/12/2010,Airlines,3349.3,
24/12/2010,Airlines,3349.3,
24/12/2010,Airlines,3349.3,
24/12/2010,Airlines,-741.47,
24/12/2010,Airlines,-741.47,
24/12/2010,Airlines,-741.47,
24/12/2010,Airlines,-741.47,
24/12/2010,Airlines,-2177.9,
24/12/2010,Airlines,2659.97,
24/12/2010,Airlines,1248.97,
24/12/2010,Airlines,1248.97,
24/12/2010,Airlines,906.1,
27/12/2010,Airlines,2152.52,
27/12/2010,Airlines,-3490.1,
27/12/2010,Airlines,678.9,
27/12/2010,Airlines,-503.5,
27/12/2010,Airlines,831.2,
27/12/2010,Airlines,3662.27,
27/12/2010,Airlines,3662.27,
27/12/2010,Airlines,4428.07,
27/12/2010,Airlines,1467.81,
27/12/2010,Airlines,552.83,
27/12/2010,Airlines,552.83,
27/12/2010,Airlines,-2339.57,
28/12/2010,Airlines,1794.13,
29/12/2010,Airlines,551.5,
30/12/2010,Airlines,1584.2,
30/12/2010,Airlines,1241.3,
30/12/2010,Airlines,743.5,
30/12/2010,Airlines,743.5,
30/12/2010,Airlines,770.1,
31/12/2010,Airlines,3584.07,
31/12/2010,Airlines,1302.4,
31/12/2010,Airlines,-1337.87,
31/12/2010,Airlines,-952.87,
31/12/2010,Airlines,-609.2,
03/01/2011,Airlines,521.71,
05/01/2011,Airlines,866.71,
05/01/2011,Airlines,-672.9,
05/01/2011,Airlines,866.71,
05/01/2011,Airlines,1862.2,
05/01/2011,Airlines,1862.2,
05/01/2011,Airlines,2115.72,
06/01/2011,Airlines,547.27,
06/01/2011,Airlines,6112.5,
06/01/2011,Airlines,5562.2,
06/01/2011,Airlines,595.3,
07/01/2011,Airlines,1081.87,
07/01/2011,Airlines,1392,
07/01/2011,Airlines,678.7,
07/01/2011,Airlines,562.2,
07/01/2011,Airlines,3623.8,
07/01/2011,Airlines,2473.97,
07/01/2011,Airlines,599.53,
10/01/2011,Airlines,1427.21,
10/01/2011,Airlines,2288.57,
10/01/2011,Airlines,1427.21,
10/01/2011,Airlines,2024.11,
10/01/2011,Airlines,781.87,
10/01/2011,Airlines,667.07,
10/01/2011,Airlines,867.6,
10/01/2011,Airlines,527.5,
10/01/2011,Airlines,2457.77,
10/01/2011,Airlines,1511.9,
10/01/2011,Airlines,-560.32,
10/01/2011,Airlines,615.41,
10/01/2011,Airlines,1282.5,
10/01/2011,Airlines,1282.5,
10/01/2011,Airlines,631.9,
10/01/2011,Airlines,631.9,
11/01/2011,Airlines,1329.7,
11/01/2011,Airlines,2438.07,
11/01/2011,Airlines,2438.07,
11/01/2011,Airlines,-1232.97,
11/01/2011,Airlines,515.2,
11/01/2011,Airlines,860.5,
11/01/2011,Airlines,860.5,
11/01/2011,Airlines,-1232.97,
11/01/2011,Airlines,-1232.97,
11/01/2011,Airlines,-1232.97,
11/01/2011,Airlines,-1232.97,
11/01/2011,Airlines,575.21,
11/01/2011,Airlines,2043.11,
11/01/2011,Airlines,2458.11,
11/01/2011,Airlines,748.63,
11/01/2011,Airlines,2043.11,
11/01/2011,Airlines,1645,
11/01/2011,Airlines,610.9,
11/01/2011,Airlines,597.53,
11/01/2011,Airlines,571.7,
11/01/2011,Airlines,2922.7,
11/01/2011,Airlines,-604.4,
11/01/2011,Airlines,521,
11/01/2011,Airlines,879.3,
11/01/2011,Airlines,641,
11/01/2011,Airlines,641,
11/01/2011,Airlines,1378.4,
12/01/2011,Airlines,-901.87,
12/01/2011,Airlines,-2905.97,
12/01/2011,Airlines,508.9,
12/01/2011,Airlines,-727.9,
12/01/2011,Airlines,2490.37,
12/01/2011,Airlines,1251.9,
12/01/2011,Airlines,2118.67,
12/01/2011,Airlines,4021.87,
12/01/2011,Airlines,646.5,
12/01/2011,Airlines,591.41,
12/01/2011,Airlines,887.41,
12/01/2011,Airlines,1576.9,
12/01/2011,Airlines,582.8,
12/01/2011,Airlines,582.8,
12/01/2011,Airlines,622.2,
12/01/2011,Airlines,945.4,
12/01/2011,Airlines,3010.7,
12/01/2011,Airlines,3010.7,
12/01/2011,Airlines,3010.7,
12/01/2011,Airlines,2808.77,
13/01/2011,Airlines,3772.5,
13/01/2011,Airlines,1001.53,
13/01/2011,Airlines,858.9,
13/01/2011,Airlines,706.2,
13/01/2011,Airlines,1007.3,
13/01/2011,Airlines,1626.21,
13/01/2011,Airlines,697.32,
13/01/2011,Airlines,634.67,
13/01/2011,Airlines,1864.21,
13/01/2011,Airlines,634.67,
13/01/2011,Airlines,697.32,
13/01/2011,Airlines,-780.5,
13/01/2011,Airlines,610.8,
13/01/2011,Airlines,2575.87,
13/01/2011,Airlines,2575.87,
13/01/2011,Airlines,1298.9,
13/01/2011,Airlines,1495.27,
14/01/2011,Airlines,1219.17,
14/01/2011,Airlines,2346.67,
14/01/2011,Airlines,2346.67,
14/01/2011,Airlines,2338.67,
14/01/2011,Airlines,953.53,
14/01/2011,Airlines,2338.67,
14/01/2011,Airlines,-2288.57,
14/01/2011,Airlines,860.5,
14/01/2011,Airlines,-975.5,
14/01/2011,Airlines,2390.67,
14/01/2011,Airlines,1086.67,
14/01/2011,Airlines,737.53,
14/01/2011,Airlines,730.9,
14/01/2011,Airlines,-790.8,
14/01/2011,Airlines,1565.97,
14/01/2011,Airlines,613.03,
14/01/2011,Airlines,543.03,
14/01/2011,Airlines,1139.7,
14/01/2011,Airlines,620.2,
14/01/2011,Airlines,586.9,
14/01/2011,Airlines,941.9,
14/01/2011,Airlines,1094.5,
14/01/2011,Airlines,1576.9,
14/01/2011,Airlines,656.6,
14/01/2011,Airlines,656.6,
14/01/2011,Airlines,-582.8,
14/01/2011,Airlines,-3728.67,
17/01/2011,Airlines,1913.9,
17/01/2011,Airlines,2422.7,
17/01/2011,Airlines,1302.7,
17/01/2011,Airlines,4342,
17/01/2011,Airlines,656,
17/01/2011,Airlines,1282.5,
17/01/2011,Airlines,710,
17/01/2011,Airlines,503.4,
17/01/2011,Airlines,710,
17/01/2011,Airlines,657.97,
17/01/2011,Airlines,2368.67,
17/01/2011,Airlines,2338.67,
17/01/2011,Airlines,809.63,
17/01/2011,Airlines,676.5,
17/01/2011,Airlines,2338.67,
17/01/2011,Airlines,1106.31,
17/01/2011,Airlines,1141.93,
17/01/2011,Airlines,593.2,
17/01/2011,Airlines,-786.77,
17/01/2011,Airlines,785.34,
17/01/2011,Airlines,1013.63,
17/01/2011,Airlines,748.49,
17/01/2011,Airlines,741.62,
17/01/2011,Airlines,2118.67,
17/01/2011,Airlines,913,
18/01/2011,Airlines,4074.37,
18/01/2011,Airlines,1232.67,
18/01/2011,Airlines,-2339.57,
18/01/2011,Airlines,629.4,
18/01/2011,Airlines,3415.5,
18/01/2011,Airlines,587.73,
18/01/2011,Airlines,593.1,
18/01/2011,Airlines,568.1,
18/01/2011,Airlines,614.8,
18/01/2011,Airlines,614.8,
18/01/2011,Airlines,764.8,
18/01/2011,Airlines,764.8,
18/01/2011,Airlines,764.8,
18/01/2011,Airlines,764.8,
18/01/2011,Airlines,-3968.1,
18/01/2011,Airlines,3410.5,
18/01/2011,Airlines,1593.1,
18/01/2011,Airlines,865.1,
18/01/2011,Airlines,865.1,
18/01/2011,Airlines,571.7,
18/01/2011,Airlines,513.5,
18/01/2011,Airlines,1593.1,
18/01/2011,Airlines,2858.1,
18/01/2011,Airlines,2858.1,
18/01/2011,Airlines,2372.57,
18/01/2011,Airlines,534.2,
18/01/2011,Airlines,1511,
18/01/2011,Airlines,866.77,
18/01/2011,Airlines,613.6,
18/01/2011,Airlines,553.8,
18/01/2011,Airlines,553.8,
18/01/2011,Airlines,1550.07,
18/01/2011,Airlines,-3052.7,
18/01/2011,Airlines,1106.06,
18/01/2011,Airlines,1106.06,
18/01/2011,Airlines,868.2,
19/01/2011,Airlines,585.4,
19/01/2011,Airlines,1695.7,
19/01/2011,Airlines,2306.7,
19/01/2011,Airlines,-753.97,
19/01/2011,Airlines,531.13,
19/01/2011,Airlines,701.63,
19/01/2011,Airlines,525.73,
19/01/2011,Airlines,503.73,
19/01/2011,Airlines,970.27,
19/01/2011,Airlines,584.73,
19/01/2011,Airlines,970.27,
19/01/2011,Airlines,970.27,
19/01/2011,Airlines,584.73,
19/01/2011,Airlines,1627.1,
19/01/2011,Airlines,582.5,
19/01/2011,Airlines,1105.47,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,955.33,
19/01/2011,Airlines,955.33,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,751.3,
19/01/2011,Airlines,725,
19/01/2011,Airlines,940.6,
20/01/2011,Airlines,831.3,
20/01/2011,Airlines,2377.97,
20/01/2011,Airlines,3206.8,
20/01/2011,Airlines,607.7,
20/01/2011,Airlines,501.53,
20/01/2011,Airlines,501.53,
20/01/2011,Airlines,646.7,
20/01/2011,Airlines,3025.6,
20/01/2011,Airlines,-656,
20/01/2011,Airlines,797.87,
20/01/2011,Airlines,-832.4,
20/01/2011,Airlines,-1846.64,
20/01/2011,Airlines,2033.07,
20/01/2011,Airlines,1689,
20/01/2011,Airlines,539.4,
20/01/2011,Airlines,539.4,
20/01/2011,Airlines,-528.27,
20/01/2011,Airlines,-828.7,
21/01/2011,Airlines,507,
21/01/2011,Airlines,507,
21/01/2011,Airlines,842.37,
21/01/2011,Airlines,506.7,
21/01/2011,Airlines,506.7,
21/01/2011,Airlines,646,
21/01/2011,Airlines,767.6,
21/01/2011,Airlines,1302.7,
21/01/2011,Airlines,1302.7,
21/01/2011,Airlines,3541.8,
21/01/2011,Airlines,926.4,
21/01/2011,Airlines,-1012.17,
21/01/2011,Airlines,659.44,
21/01/2011,Airlines,4329.87,
24/01/2011,Airlines,2736.6,
24/01/2011,Airlines,1137.6,
24/01/2011,Airlines,678.7,
24/01/2011,Airlines,678.7,
24/01/2011,Airlines,678.7,
24/01/2011,Airlines,4677.7,
24/01/2011,Airlines,1014.67,
24/01/2011,Airlines,1413.2,
24/01/2011,Airlines,1413.2,
24/01/2011,Airlines,1316.2,
24/01/2011,Airlines,1316.2,
24/01/2011,Airlines,519,
24/01/2011,Airlines,514.5,
24/01/2011,Airlines,3663.47,
24/01/2011,Airlines,523.5,
24/01/2011,Airlines,632.59,
24/01/2011,Airlines,937.73,
25/01/2011,Airlines,1615,
25/01/2011,Airlines,1315.6,
25/01/2011,Airlines,1315.6,
25/01/2011,Airlines,1315.6,
25/01/2011,Airlines,1315.6,
25/01/2011,Airlines,1315.6,
25/01/2011,Airlines,1315.6,
25/01/2011,Airlines,1315.6,
25/01/2011,Airlines,-596.5,
25/01/2011,Airlines,-882.5,
25/01/2011,Airlines,2308.67,
25/01/2011,Airlines,3010.41,
25/01/2011,Airlines,833.23,
25/01/2011,Airlines,995.83,
25/01/2011,Airlines,780.33,
25/01/2011,Airlines,2681.63,
25/01/2011,Airlines,1146.53,
25/01/2011,Airlines,962.53,
25/01/2011,Airlines,1471.53,
25/01/2011,Airlines,1205.53,
25/01/2011,Airlines,1205.53,
25/01/2011,Airlines,682.7,
25/01/2011,Airlines,682.7,
25/01/2011,Airlines,1281.83,
25/01/2011,Airlines,1440.83,
25/01/2011,Airlines,4289.2,
25/01/2011,Airlines,1092.9,
25/01/2011,Airlines,897.9,
25/01/2011,Airlines,2290.6,
25/01/2011,Airlines,1273,
25/01/2011,Airlines,800.32,
25/01/2011,Airlines,816.04,
25/01/2011,Airlines,782.26,
25/01/2011,Airlines,775.93,
26/01/2011,Airlines,2376.57,
26/01/2011,Airlines,2376.57,
26/01/2011,Airlines,1654.1,
26/01/2011,Airlines,1654.1,
26/01/2011,Airlines,1654.1,
26/01/2011,Airlines,1654.1,
26/01/2011,Airlines,1654.1,
26/01/2011,Airlines,1654.1,
26/01/2011,Airlines,-2368.67,
26/01/2011,Airlines,651.2,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,936.8,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,4346.4,
26/01/2011,Airlines,3420,
26/01/2011,Airlines,3670.4,
26/01/2011,Airlines,1628.7,
27/01/2011,Airlines,847.87,
27/01/2011,Airlines,1808,
27/01/2011,Airlines,1808,
27/01/2011,Airlines,1808,
27/01/2011,Airlines,1808,
27/01/2011,Airlines,1375,
27/01/2011,Airlines,1208,
27/01/2011,Airlines,2063.73,
27/01/2011,Airlines,-1315.6,
27/01/2011,Airlines,-1315.6,
27/01/2011,Airlines,-1315.6,
27/01/2011,Airlines,-1315.6,
27/01/2011,Airlines,-1315.6,
27/01/2011,Airlines,-1315.6,
27/01/2011,Airlines,3437.61,
27/01/2011,Airlines,3437.61,
27/01/2011,Airlines,2287.97,
27/01/2011,Airlines,2645.57,
27/01/2011,Airlines,1453.97,
27/01/2011,Airlines,-2356.97,
27/01/2011,Airlines,2147.5,
27/01/2011,Airlines,1256.4,
27/01/2011,Airlines,701.8,
27/01/2011,Airlines,1646.73,
28/01/2011,Airlines,651.13,
28/01/2011,Airlines,788.13,
28/01/2011,Airlines,996.3,
28/01/2011,Airlines,637.7,
28/01/2011,Airlines,774.5,
28/01/2011,Airlines,1146.6,
28/01/2011,Airlines,1146.6,
28/01/2011,Airlines,646.3,
28/01/2011,Airlines,-2239.87,
28/01/2011,Airlines,914.3,
28/01/2011,Airlines,1372.5,
28/01/2011,Airlines,1372.5,
28/01/2011,Airlines,881,
31/01/2011,Airlines,-1264.27,
31/01/2011,Airlines,2885.77,
31/01/2011,Airlines,1613.2,
31/01/2011,Airlines,1108,
31/01/2011,Airlines,1034.6,
31/01/2011,Airlines,777.9,
31/01/2011,Airlines,3563.7,
31/01/2011,Airlines,876.4,
31/01/2011,Airlines,1171.7,
31/01/2011,Airlines,1076.67,
31/01/2011,Airlines,2622.47,
31/01/2011,Airlines,2314.67,
31/01/2011,Airlines,2314.67,
31/01/2011,Airlines,3920.17,
31/01/2011,Airlines,3347.17,
31/01/2011,Airlines,724.53,
31/01/2011,Airlines,1584.39,
31/01/2011,Airlines,2409.29,
01/02/2011,Airlines,1117.23,
01/02/2011,Airlines,1117.23,
01/02/2011,Airlines,4455.77,
01/02/2011,Airlines,2886.97,
01/02/2011,Airlines,1496.9,
01/02/2011,Airlines,3378.2,
01/02/2011,Airlines,4134.83,
01/02/2011,Airlines,639.8,
01/02/2011,Airlines,579.47,
01/02/2011,Airlines,579.47,
01/02/2011,Airlines,579.47,
01/02/2011,Airlines,-1740.57,
01/02/2011,Airlines,-566.9,
01/02/2011,Airlines,2851.31,
01/02/2011,Airlines,2851.31,
01/02/2011,Airlines,2851.31,
01/02/2011,Airlines,2851.31,
01/02/2011,Airlines,2851.31,
01/02/2011,Airlines,857.13,
01/02/2011,Airlines,1093.7,
01/02/2011,Airlines,645.7,
01/02/2011,Airlines,645.7,
01/02/2011,Airlines,2018.6,
01/02/2011,Airlines,2018.6,
01/02/2011,Airlines,2117.3,
01/02/2011,Airlines,2018.6,
01/02/2011,Airlines,2018.6,
01/02/2011,Airlines,1138.4,
01/02/2011,Airlines,2018.4,
01/02/2011,Airlines,1809.4,
01/02/2011,Airlines,1809.4,
01/02/2011,Airlines,1809.4,
01/02/2011,Airlines,1809.4,
01/02/2011,Airlines,2040.4,
01/02/2011,Airlines,1809.4,
01/02/2011,Airlines,549.97,
01/02/2011,Airlines,766.2,
01/02/2011,Airlines,766.2,
01/02/2011,Airlines,1560.7,
01/02/2011,Airlines,1560.7,
01/02/2011,Airlines,1410.7,
01/02/2011,Airlines,1410.7,
01/02/2011,Airlines,1410.7,
02/02/2011,Airlines,1613.2,
02/02/2011,Airlines,-4510.67,
02/02/2011,Airlines,-2399.5,
02/02/2011,Airlines,-2399.5,
02/02/2011,Airlines,-534.7,
02/02/2011,Airlines,-534.7,
02/02/2011,Airlines,4345,
02/02/2011,Airlines,1173.5,
02/02/2011,Airlines,2370.8,
02/02/2011,Airlines,1876.7,
02/02/2011,Airlines,1439.7,
02/02/2011,Airlines,698.77,
02/02/2011,Airlines,3044.67,
02/02/2011,Airlines,3044.67,
02/02/2011,Airlines,1105.47,
02/02/2011,Airlines,2018.11,
02/02/2011,Airlines,703.67,
02/02/2011,Airlines,1105.47,
02/02/2011,Airlines,-1734.17,
02/02/2011,Airlines,2870.27,
02/02/2011,Airlines,2869.4,
02/02/2011,Airlines,2532.19,
02/02/2011,Airlines,2129.39,
02/02/2011,Airlines,596.57,
02/02/2011,Airlines,5606.17,
02/02/2011,Airlines,3607.2,
02/02/2011,Airlines,3607.2,
02/02/2011,Airlines,-3920.17,
03/02/2011,Airlines,586.32,
03/02/2011,Airlines,1122.8,
03/02/2011,Airlines,1332.8,
03/02/2011,Airlines,500.4,
03/02/2011,Airlines,2059.37,
03/02/2011,Airlines,1082.4,
03/02/2011,Airlines,643.6,
03/02/2011,Airlines,1179.9,
03/02/2011,Airlines,1554.63,
03/02/2011,Airlines,2018.4,
03/02/2011,Airlines,2469.8,
03/02/2011,Airlines,1862.3,
03/02/2011,Airlines,962.7,
03/02/2011,Airlines,3442.7,
03/02/2011,Airlines,1537.07,
03/02/2011,Airlines,642.47,
03/02/2011,Airlines,1173.5,
03/02/2011,Airlines,-1793.7,
03/02/2011,Airlines,1179.9,
03/02/2011,Airlines,592.4,
03/02/2011,Airlines,557.3,
04/02/2011,Airlines,504.5,
04/02/2011,Airlines,2060.1,
04/02/2011,Airlines,701.4,
04/02/2011,Airlines,589.1,
04/02/2011,Airlines,2666.6,
04/02/2011,Airlines,1313.5,
04/02/2011,Airlines,2461.07,
04/02/2011,Airlines,2345.67,
04/02/2011,Airlines,3661.47,
04/02/2011,Airlines,625.1,
04/02/2011,Airlines,1322.66,
04/02/2011,Airlines,595.7,
04/02/2011,Airlines,1202.6,
04/02/2011,Airlines,839.23,
04/02/2011,Airlines,1389.52,
04/02/2011,Airlines,644.14,
04/02/2011,Airlines,717.6,
04/02/2011,Airlines,535.66,
