UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC15434,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,£940.00,15434
MODGPC15435,19-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£1,350.00",15435
MODGPC15436,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,147.66",15436
MODGPC15437,26-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£950.40,15437
MODGPC15438,27-Oct-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"£3,716.99",15438
MODGPC15439,24-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,200.00",15439
MODGPC15440,24-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,200.00",15440
MODGPC15441,26-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,£884.86,15441
MODGPC15442,19-Oct-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,430.40",15442
MODGPC15443,19-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£3,356.42",15443
MODGPC15444,14-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,675.00",15444
MODGPC15445,24-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£950.40,15445
MODGPC15446,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£4,638.90",15446
MODGPC15447,20-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,072.72",15447
MODGPC15448,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,305.00",15448
MODGPC15449,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,449.60",15449
MODGPC15450,14-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£780.77,15450
MODGPC15451,21-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£3,780.68",15451
MODGPC15452,17-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£529.42,15452
MODGPC15453,20-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£519.50,15453
MODGPC15454,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£4,336.20",15454
MODGPC15455,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£625.00,15455
MODGPC15456,21-Oct-11,Statutory Bodies                   , FINES,"£3,106.00",15456
MODGPC15457,31-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,220.00",15457
MODGPC15458,21-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£589.93,15458
MODGPC15459,14-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£932.82,15459
MODGPC15460,17-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£7,951.56",15460
MODGPC15461,17-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£578.74,15461
MODGPC15462,24-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£768.00,15462
MODGPC15463,17-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,200.00",15463
MODGPC15464,17-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,200.00",15464
MODGPC15465,14-Oct-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£568.80,15465
MODGPC15466,19-Oct-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"£1,890.00",15466
MODGPC15467,19-Oct-11,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,£513.97,15467
MODGPC15468,24-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£2,000.00",15468
MODGPC15469,25-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£2,000.00",15469
MODGPC15470,19-Oct-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,009.36",15470
MODGPC15471,31-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,016.59",15471
MODGPC15472,31-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,218.67",15472
MODGPC15473,24-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£962.64,15473
MODGPC15474,20-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,£710.71,15474
MODGPC15475,19-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£596.64,15475
MODGPC15476,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£700.00,15476
MODGPC15477,20-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,740.84",15477
MODGPC15478,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,205.57",15478
MODGPC15479,20-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,049.47",15479
MODGPC15480,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,802.26",15480
MODGPC15481,25-Oct-11,Auto Rental                        ,Auto Rental                        ,£597.65,15481
MODGPC15482,14-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,420.78",15482
MODGPC15483,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,251.75",15483
MODGPC15484,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,165.99",15484
MODGPC15485,26-Oct-11,Auto Rental                        ,Auto Rental                        ,£616.90,15485
MODGPC15486,19-Oct-11,Auto Rental                        ,Auto Rental                        ,£865.41,15486
MODGPC15487,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,119.55",15487
MODGPC15488,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,224.92",15488
MODGPC15489,31-Oct-11,Auto Rental                        ,Auto Rental                        ,£540.15,15489
MODGPC15490,17-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,098.89",15490
MODGPC15491,19-Oct-11,Auto Rental                        ,Auto Rental                        ,£833.53,15491
MODGPC15492,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,293.60",15492
MODGPC15493,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"£3,880.80",15493
MODGPC15494,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,414.91",15494
MODGPC15495,31-Oct-11,Auto Rental                        ,Auto Rental                        ,£686.02,15495
MODGPC15496,25-Oct-11,Auto Rental                        ,Auto Rental                        ,£676.68,15496
MODGPC15497,26-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,078.56",15497
MODGPC15498,19-Oct-11,Auto Rental                        ,Auto Rental                        ,£737.31,15498
MODGPC15499,19-Oct-11,Auto Rental                        ,Auto Rental                        ,£638.40,15499
MODGPC15500,20-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,113.17",15500
MODGPC15501,25-Oct-11,Auto Rental                        ,Auto Rental                        ,£792.29,15501
MODGPC15502,25-Oct-11,Auto Rental                        ,Auto Rental                        ,£840.00,15502
MODGPC15503,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"£4,414.37",15503
MODGPC15504,21-Oct-11,Auto Rental                        ,Auto Rental                        ,£566.05,15504
MODGPC15505,26-Oct-11,Auto Rental                        ,Auto Rental                        ,£685.44,15505
MODGPC15506,25-Oct-11,Building Services                  ," HEATING, PLUMBING, AIR COND",£642.00,15506
MODGPC15507,18-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,276.80",15507
MODGPC15508,21-Oct-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,437.03",15508
MODGPC15509,24-Oct-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£972.19,15509
MODGPC15510,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,759.20",15510
MODGPC15511,31-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,977.60",15511
MODGPC15512,31-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£832.00,15512
MODGPC15513,28-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£3,685.00",15513
MODGPC15514,18-Oct-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,£900.00,15514
MODGPC15515,18-Oct-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,£900.00,15515
MODGPC15516,21-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£843.12,15516
MODGPC15517,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£5,494.27",15517
MODGPC15518,24-Oct-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,£734.40,15518
MODGPC15519,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£5,911.76",15519
MODGPC15520,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£3,902.72",15520
MODGPC15521,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£4,772.56",15521
MODGPC15522,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£3,870.76",15522
MODGPC15523,28-Oct-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,£775.00,15523
MODGPC15524,17-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£900.00,15524
MODGPC15525,18-Oct-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£608.06,15525
MODGPC15526,14-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£607.20,15526
MODGPC15527,24-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£643.74,15527
MODGPC15528,19-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£6,510.40",15528
MODGPC15529,21-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£16,797.00",15529
MODGPC15530,27-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£500.00,15530
MODGPC15531,26-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£1,969.44",15531
MODGPC15532,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,406.34",15532
MODGPC15533,17-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£930.00,15533
MODGPC15534,31-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,749.66",15534
MODGPC15535,18-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£6,147.84",15535
MODGPC15536,25-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£660.00,15536
MODGPC15537,31-Oct-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£2,110.00",15537
MODGPC15538,24-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,£642.09,15538
MODGPC15539,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£619.82,15539
MODGPC15540,27-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,226.40",15540
MODGPC15541,27-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£622.01,15541
MODGPC15542,31-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£941.09,15542
MODGPC15543,28-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£603.47,15543
MODGPC15544,26-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£796.31,15544
MODGPC15545,20-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£579.60,15545
MODGPC15546,31-Oct-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£691.16,15546
MODGPC15547,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£4,140.00",15547
MODGPC15548,19-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,690.28",15548
MODGPC15549,21-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£606.40,15549
MODGPC15550,21-Oct-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",£689.85,15550
MODGPC15551,26-Oct-11,General Retail and Wholesale       , SHOE STORES,£914.61,15551
MODGPC15552,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£4,320.00",15552
MODGPC15553,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£4,320.00",15553
MODGPC15554,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,600.00",15554
MODGPC15555,31-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,600.00",15555
MODGPC15556,21-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£678.00,15556
MODGPC15557,21-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"£1,100.85",15557
MODGPC15558,31-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"£1,560.00",15558
MODGPC15559,28-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£720.00,15559
MODGPC15560,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£595.80,15560
MODGPC15561,18-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£960.00,15561
MODGPC15562,18-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£924.00,15562
MODGPC15563,27-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,764.00",15563
MODGPC15564,27-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£936.00,15564
MODGPC15565,27-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£912.00,15565
MODGPC15566,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,010.00",15566
MODGPC15567,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£826.00,15567
MODGPC15568,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,680.00",15568
MODGPC15569,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£900.00,15569
MODGPC15570,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,010.00",15570
MODGPC15571,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,260.00",15571
MODGPC15572,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,010.00",15572
MODGPC15573,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,010.00",15573
MODGPC15574,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,010.00",15574
MODGPC15575,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,260.00",15575
MODGPC15576,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£4,506.67",15576
MODGPC15577,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£680.00,15577
MODGPC15578,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£4,644.00",15578
MODGPC15579,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,330.56",15579
MODGPC15580,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"£4,721.98",15580
MODGPC15581,24-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,921.75",15581
MODGPC15582,18-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,£852.72,15582
MODGPC15583,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,000.00",15583
MODGPC15584,28-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£578.46,15584
MODGPC15585,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£527.54,15585
MODGPC15586,25-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£691.53,15586
MODGPC15587,28-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£652.84,15587
MODGPC15588,24-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£600.00,15588
MODGPC15589,14-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£2,375.66",15589
MODGPC15590,19-Oct-11,Building Services                  , ELECTRICAL CONTRACTORS,£862.14,15590
MODGPC15591,18-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£1,383.76",15591
MODGPC15592,18-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,£913.27,15592
MODGPC15593,18-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£4,426.99",15593
MODGPC15594,15-Oct-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£712.88,15594
MODGPC15595,17-Oct-11,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"£3,210.72",15595
MODGPC15596,31-Oct-11,Financial Services                 , INSURANCE SALES/UNDERWRITE,£719.45,15596
MODGPC15597,18-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,£979.44,15597
MODGPC15598,19-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£534.60,15598
MODGPC15599,14-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£540.00,15599
MODGPC15600,18-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£522.24,15600
MODGPC15601,20-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,286.44",15601
MODGPC15602,21-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£864.00,15602
MODGPC15603,31-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,£780.00,15603
MODGPC15604,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£910.22,15604
MODGPC15605,28-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£578.38,15605
MODGPC15606,20-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,800.00",15606
MODGPC15607,26-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,883.96",15607
MODGPC15608,28-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,500.00",15608
MODGPC15609,14-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£679.06,15609
MODGPC15610,31-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£752.40,15610
MODGPC15611,14-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£899.95,15611
MODGPC15612,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£34,984.52",15612
MODGPC15613,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£34,562.78",15613
MODGPC15614,25-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£48,310.79",15614
MODGPC15615,19-Oct-11,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"£1,688.01",15615
MODGPC15616,25-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,£660.00,15616
MODGPC15617,31-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£500.16,15617
MODGPC15618,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,£571.68,15618
MODGPC15619,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,"£1,296.00",15619
MODGPC15620,31-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£810.00,15620
MODGPC15621,31-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£2,413.36",15621
MODGPC15622,18-Oct-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,£600.00,15622
MODGPC15623,18-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,£602.87,15623
MODGPC15624,27-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£990.00,15624
MODGPC15625,14-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"£1,388.37",15625
MODGPC15626,19-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"£32,154.78",15626
MODGPC15627,19-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"£79,483.20",15627
MODGPC15628,21-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"£1,807.40",15628
MODGPC15629,26-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,934.88",15629
MODGPC15630,18-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£625.70,15630
MODGPC15631,18-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£595.68,15631
MODGPC15632,20-Oct-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"£1,226.72",15632
MODGPC15633,26-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£901.10,15633
MODGPC15634,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£918.46,15634
MODGPC15635,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,946.96",15635
MODGPC15636,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,630.00",15636
MODGPC15637,17-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,767.29",15637
MODGPC15638,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,500.00",15638
MODGPC15639,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£10,340.00",15639
MODGPC15640,25-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£697.00,15640
MODGPC15641,24-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,125.35",15641
MODGPC15642,25-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,337.60",15642
MODGPC15643,18-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£34,184.52",15643
MODGPC15644,24-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£730.19,15644
MODGPC15645,20-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£7,989.60",15645
MODGPC15646,18-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£4,105.42",15646
MODGPC15647,09-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£2,137.98",15647
MODGPC15648,19-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£4,073.28",15648
MODGPC15649,31-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£6,174.00",15649
MODGPC15650,18-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£648.00,15650
MODGPC15651,20-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,872.00",15651
MODGPC15652,30-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,716.00",15652
MODGPC15653,09-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£4,304.52",15653
MODGPC15654,13-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£6,624.00",15654
MODGPC15655,19-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,944.00",15655
MODGPC15656,09-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£763.20,15656
MODGPC15657,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£766.80,15657
MODGPC15658,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,578.00",15658
MODGPC15659,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,617.89",15659
MODGPC15660,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,224.60",15660
MODGPC15661,27-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,001.09",15661
MODGPC15662,27-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£3,408.00",15662
MODGPC15663,20-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£8,242.26",15663
MODGPC15664,17-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,558.80",15664
MODGPC15665,14-Oct-11,Building Services                  , AIR COND/REFRIG REPAIR SHOP,£929.00,15665
MODGPC15666,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£736.68,15666
MODGPC15667,21-Oct-11,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"£1,039.20",15667
MODGPC15668,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£2,863.10",15668
MODGPC15669,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£2,634.00",15669
MODGPC15670,24-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£949.61,15670
MODGPC15671,20-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£23,908.50",15671
MODGPC15672,20-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£13,500.00",15672
MODGPC15673,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£40,500.00",15673
MODGPC15674,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£648.00,15674
MODGPC15675,31-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£22,584.00",15675
MODGPC15676,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£840.54,15676
MODGPC15677,18-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,"£1,092.52",15677
MODGPC15678,26-Oct-11,Professional Services              , INFORMATION RETRIEVAL SERVICES,£659.86,15678
MODGPC15679,18-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£3,340.97",15679
MODGPC15680,13-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£760.85,15680
MODGPC15681,21-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£11,694.67",15681
MODGPC15682,26-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,407.66",15682
MODGPC15683,26-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,344.72",15683
MODGPC15684,27-Oct-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",£714.00,15684
MODGPC15685,25-Oct-11,General Retail and Wholesale       , LUGGAGE/LEATHER STORES,£993.84,15685
