MODGPC41046,20-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?1,097.99",41046
MODGPC41047,25-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?2,229.00",41047
MODGPC41048,25-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,?899.34,41048
MODGPC41049,17-Sep-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"?1,200.00",41049
MODGPC41050,17-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,?840.00,41050
MODGPC41051,24-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?1,949.83",41051
MODGPC41052,21-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"?2,040.00",41052
MODGPC41053,18-Sep-12,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,"?7,410.00",41053
MODGPC41054,28-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?1,049.00",41054
MODGPC41055,11-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?1,019.03",41055
MODGPC41056,17-Sep-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,?701.20,41056
MODGPC41057,17-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,?740.40,41057
MODGPC41058,25-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"?4,996.23",41058
MODGPC41059,17-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"?1,699.92",41059
MODGPC41060,27-Sep-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,?525.00,41060
MODGPC41061,17-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,?610.56,41061
MODGPC41062,14-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"?1,069.20",41062
MODGPC41063,25-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?1,410.00",41063
MODGPC41064,26-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?1,410.00",41064
MODGPC41065,26-Sep-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"?1,410.00",41065
MODGPC41066,26-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,?629.70,41066
MODGPC41067,24-Sep-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,?849.54,41067
MODGPC41068,19-Sep-12,Estate and Garden Services         , FLORISTS,?886.41,41068
MODGPC41069,18-Sep-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",?710.57,41069
MODGPC41070,18-Sep-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",?710.57,41070
MODGPC41071,18-Sep-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","?1,421.14",41071
MODGPC41072,25-Sep-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,?864.99,41072
MODGPC41073,28-Sep-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,"?1,298.51",41073
MODGPC41074,18-Sep-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,"?1,972.80",41074
MODGPC41075,26-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?995.49,41075
MODGPC41076,06-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?558.00,41076
MODGPC41077,20-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?3,567.80",41077
MODGPC41078,21-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?1,582.27",41078
MODGPC41079,14-Sep-12,General Retail and Wholesale       , SHOE STORES,?689.07,41079
MODGPC41080,27-Sep-12,General Retail and Wholesale       , SHOE STORES,?607.70,41080
MODGPC41081,24-Sep-12,General Retail and Wholesale       , SHOE STORES,?501.12,41081
MODGPC41082,18-Sep-12,General Retail and Wholesale       , SHOE STORES,?746.44,41082
MODGPC41083,26-Sep-12,General Retail and Wholesale       , SHOE STORES,?869.94,41083
MODGPC41084,28-Sep-12,General Retail and Wholesale       , SHOE STORES,?631.70,41084
MODGPC41085,20-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?751.22,41085
MODGPC41086,17-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?2,881.15",41086
MODGPC41087,25-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?791.40,41087
MODGPC41088,22-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?529.00,41088
MODGPC41089,26-Sep-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"?21,744.00",41089
MODGPC41090,28-Sep-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"?4,491.60",41090
MODGPC41091,28-Sep-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"?2,724.00",41091
MODGPC41092,28-Sep-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"?2,364.00",41092
MODGPC41093,26-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?2,099.88",41093
MODGPC41094,17-Sep-12,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,"?1,724.30",41094
MODGPC41095,26-Sep-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"?3,106.77",41095
MODGPC41096,12-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?800.00,41096
MODGPC41097,26-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?14,070.00",41097
MODGPC41098,14-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?1,350.00",41098
MODGPC41099,12-Sep-12,General Retail and Wholesale       , TENT AND AWNING SHOPS,"?5,177.52",41099
MODGPC41100,14-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?1,334.40",41100
MODGPC41101,28-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?3,942.00",41101
MODGPC41102,18-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?1,081.20",41102
MODGPC41103,19-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?679.12,41103
MODGPC41104,19-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"?1,240.80",41104
MODGPC41105,25-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"?2,323.20",41105
MODGPC41106,25-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?741.60,41106
MODGPC41107,18-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"?1,754.80",41107
MODGPC41108,17-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"?2,582.68",41108
MODGPC41109,24-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?518.40,41109
MODGPC41110,28-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"?2,383.12",41110
MODGPC41111,20-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"?2,901.60",41111
MODGPC41112,25-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?669.60,41112
MODGPC41113,25-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?916.80,41113
MODGPC41114,28-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?668.40,41114
MODGPC41115,28-Sep-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,?639.60,41115
MODGPC41116,20-Sep-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,?837.85,41116
MODGPC41117,27-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,"?3,315.60",41117
MODGPC41118,13-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?15,444.38",41118
MODGPC41119,20-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"?1,523.52",41119
MODGPC41120,19-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,?684.00,41120
MODGPC41121,21-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"?1,020.00",41121
MODGPC41122,21-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"?1,256.40",41122
MODGPC41123,18-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"?3,528.40",41123
MODGPC41124,18-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"?4,030.00",41124
MODGPC41125,19-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,?620.00,41125
MODGPC41126,24-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,?693.00,41126
MODGPC41127,25-Sep-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"?1,225.53",41127
MODGPC41128,24-Sep-12,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,"?2,395.50",41128
MODGPC41129,27-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?729.99,41129
MODGPC41130,27-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,"?1,155.12",41130
MODGPC41131,25-Sep-12,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,?579.80,41131
MODGPC41132,26-Sep-12,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,?734.75,41132
MODGPC41133,19-Sep-12,General Retail and Wholesale       , GLASSWARE/CRYSTAL STORES,"?2,863.80",41133
MODGPC41134,18-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?980.00,41134
MODGPC41135,18-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?2,040.00",41135
MODGPC41136,24-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?536.50,41136
MODGPC41137,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,483.94",41137
MODGPC41138,24-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?852.00,41138
MODGPC41139,25-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,133.40",41139
MODGPC41140,19-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,930.90",41140
MODGPC41141,18-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,619.44",41141
MODGPC41142,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?5,277.12",41142
MODGPC41143,28-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,292.83",41143
MODGPC41144,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,468.42",41144
MODGPC41145,18-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,007.22",41145
MODGPC41146,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?881.50,41146
MODGPC41147,14-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,824.00",41147
MODGPC41148,24-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,?981.00,41148
MODGPC41149,26-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?1,344.00",41149
MODGPC41150,21-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?1,813.26",41150
MODGPC41151,27-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,110.53",41151
MODGPC41152,18-Sep-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"?2,856.00",41152
MODGPC41153,19-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"?1,547.21",41153
MODGPC41154,24-Sep-12,General Retail and Wholesale       , HARDWARE STORES,?728.45,41154
MODGPC41155,19-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?3,240.00",41155
MODGPC41156,24-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?871.44,41156
MODGPC41157,26-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?717.72,41157
MODGPC41158,26-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?2,246.40",41158
MODGPC41159,26-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?2,824.50",41159
MODGPC41160,26-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?1,258.50",41160
MODGPC41161,24-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?1,477.80",41161
MODGPC41162,26-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?1,002.00",41162
MODGPC41163,14-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,270.09",41163
MODGPC41164,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,400.00",41164
MODGPC41165,28-Sep-12,General Retail and Wholesale       , TENT AND AWNING SHOPS,?964.93,41165
MODGPC41166,18-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,?732.85,41166
MODGPC41167,24-Sep-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"?1,560.00",41167
MODGPC41168,24-Sep-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,?650.00,41168
MODGPC41169,14-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?2,311.11",41169
MODGPC41170,17-Sep-12,General Retail and Wholesale       , HARDWARE STORES,?661.16,41170
MODGPC41171,27-Sep-12,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"?1,184.43",41171
MODGPC41172,28-Sep-12,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"?5,076.00",41172
MODGPC41173,27-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?8,576.06",41173
MODGPC41174,18-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,404.38",41174
MODGPC41175,18-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?793.87,41175
MODGPC41176,25-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"?3,958.80",41176
MODGPC41177,27-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,?850.00,41177
MODGPC41178,28-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?612.00,41178
MODGPC41179,12-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?659.52,41179
MODGPC41180,26-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?660.00,41180
MODGPC41181,26-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?500.00,41181
MODGPC41182,17-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?580.00,41182
MODGPC41183,17-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?630.00,41183
MODGPC41184,21-Sep-12,General Retail and Wholesale       , WHOLESALE CLUBS,?588.53,41184
MODGPC41185,25-Sep-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,?544.83,41185
MODGPC41186,17-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"?4,494.34",41186
MODGPC41187,17-Sep-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"?2,247.17",41187
MODGPC41188,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?696.98,41188
MODGPC41189,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,005.41",41189
MODGPC41190,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,827.56",41190
MODGPC41191,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,258.45",41191
MODGPC41192,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,008.00",41192
MODGPC41193,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,900.72",41193
MODGPC41194,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,859.76",41194
MODGPC41195,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,409.25",41195
MODGPC41196,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,286.40",41196
MODGPC41197,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,845.23",41197
MODGPC41198,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,666.39",41198
MODGPC41199,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,997.31",41199
MODGPC41200,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,020.80",41200
MODGPC41201,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,200.00",41201
MODGPC41202,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,063.62",41202
MODGPC41203,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,389.90",41203
MODGPC41204,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,576.20",41204
MODGPC41205,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,251.20",41205
MODGPC41206,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,534.82",41206
MODGPC41207,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,570.94",41207
MODGPC41208,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,661.41",41208
MODGPC41209,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,893.59",41209
MODGPC41210,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,083.77",41210
MODGPC41211,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,260.03",41211
MODGPC41212,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?529.54,41212
MODGPC41213,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,793.85",41213
MODGPC41214,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?646.44,41214
MODGPC41215,27-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,603.57",41215
MODGPC41216,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,202.72",41216
MODGPC41217,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,374.24",41217
MODGPC41218,11-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?725.71,41218
MODGPC41219,28-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?3,058.80",41219
MODGPC41220,28-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,140.30",41220
MODGPC41221,19-Sep-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,?619.20,41221
MODGPC41222,27-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?2,490.00",41222
MODGPC41223,27-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?4,711.20",41223
MODGPC41224,20-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?792.83,41224
MODGPC41225,20-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?4,050.00",41225
MODGPC41226,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,032.00",41226
MODGPC41227,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?895.01,41227
MODGPC41228,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?985.66,41228
MODGPC41229,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,216.89",41229
MODGPC41230,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?858.98,41230
MODGPC41231,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?10,640.61",41231
MODGPC41232,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,041.60",41232
MODGPC41233,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,416.69",41233
MODGPC41234,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?5,970.66",41234
MODGPC41235,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?5,316.37",41235
MODGPC41236,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?5,583.84",41236
MODGPC41237,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,612.00",41237
MODGPC41238,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?5,322.00",41238
MODGPC41239,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?23,064.00",41239
MODGPC41240,21-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,811.83",41240
MODGPC41241,14-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?963.41,41241
MODGPC41242,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?547.20,41242
MODGPC41243,17-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,856.19",41243
MODGPC41244,14-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,187.53",41244
MODGPC41245,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,186.56",41245
MODGPC41246,14-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?971.56,41246
MODGPC41247,21-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?2,722.18",41247
MODGPC41248,28-Sep-12,General Retail and Wholesale       , HARDWARE STORES,?572.15,41248
MODGPC41249,28-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?675.98,41249
MODGPC41250,20-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?565.00,41250
MODGPC41251,27-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,294.73",41251
MODGPC41252,27-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?1,104.00",41252
MODGPC41253,26-Sep-12,General Retail and Wholesale       , HARDWARE STORES,?539.94,41253
MODGPC41254,20-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,?585.00,41254
MODGPC41255,25-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,?864.00,41255
MODGPC41256,25-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,?702.00,41256
MODGPC41257,25-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?4,600.80",41257
MODGPC41258,25-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?11,988.00",41258
MODGPC41259,25-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?4,517.00",41259
MODGPC41260,28-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,?660.00,41260
MODGPC41261,25-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?2,439.60",41261
MODGPC41262,24-Sep-12,General Retail and Wholesale       , HARDWARE STORES,"?1,896.84",41262
MODGPC41263,19-Sep-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,?642.40,41263
MODGPC41264,25-Sep-12,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,?669.30,41264
MODGPC41265,19-Sep-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"?4,365.60",41265
MODGPC41266,27-Sep-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"?3,642.00",41266
MODGPC41267,27-Sep-12,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,?900.00,41267
MODGPC41268,24-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?685.15,41268
MODGPC41269,26-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?608.86,41269
MODGPC41270,21-Sep-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,?806.80,41270
MODGPC41271,21-Sep-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,?806.80,41271
MODGPC41272,14-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?522.00,41272
MODGPC41273,17-Sep-12,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,?675.00,41273
MODGPC41274,20-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?4,796.78",41274
MODGPC41275,14-Sep-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"?3,390.00",41275
MODGPC41276,14-Sep-12,General Retail and Wholesale       , VARIETY STORES,"?2,050.80",41276
MODGPC41277,21-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?1,000.00",41277
MODGPC41278,20-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"?1,690.00",41278
MODGPC41279,24-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,"?3,108.00",41279
MODGPC41280,07-Sep-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,?837.20,41280
MODGPC41281,18-Sep-12,General Retail and Wholesale       , ELECTRONICS STORES,?805.43,41281
MODGPC41282,19-Sep-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"?3,204.00",41282
MODGPC41283,25-Sep-12,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,"?1,611.54",41283
MODGPC41284,14-Sep-12,General Retail and Wholesale       , SPORTING GOODS STORES,?548.95,41284
MODGPC41285,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,286.43",41285
MODGPC41286,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?805.32,41286
MODGPC41287,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,970.50",41287
MODGPC41288,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,605.50",41288
MODGPC41289,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?2,035.68",41289
MODGPC41290,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,832.11",41290
MODGPC41291,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,030.92",41291
MODGPC41292,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,975.68",41292
MODGPC41293,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,620.00",41293
MODGPC41294,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?744.24,41294
MODGPC41295,20-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?7,731.86",41295
MODGPC41296,25-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?4,154.45",41296
MODGPC41297,25-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?893.09,41297
MODGPC41298,25-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?641.56,41298
MODGPC41299,24-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?3,741.60",41299
MODGPC41300,28-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,?625.10,41300
MODGPC41301,28-Sep-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"?1,533.38",41301
