Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,ACTIVE COLLECTION BUREAU,V - 9000122000 - 00078492,32995.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,ADAPTIVE INSTRUMENTS,V - 9000122039 - 00076300,23684.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,ASPEN INTERNATIONAL LIMITED,V - 9000121835 - 00078277,416.69
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,CONVERSE TECHNOLOGY LIMITED,V - 9000122014 - 00078661,54100.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,HI-TECH ASIA PACIFIC LIMITED,V - 0000000471 - 00077778,54092.39
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,MAN TRUCK & BUS UK LIMITED,V - 9000122064 - 00078860,85000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,PUGET SOUND ROPE,V - 0000000389 - 00078643,27776.53
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,RENISHAW PLC,V - 9000122061 - 00078539,149995.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Programme Office,THALES UK LIMITED,V - 9000121884 - 00077976,98057.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,VWR INTERNATIONAL,V - 9000122082 - 00078676,75800.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,VWR INTERNATIONAL,V - 9000122082 - 00078684,72000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,VWR INTERNATIONAL,V - 9000122082 - 00078679,67560.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Materials & Equipment,Operations,VWR INTERNATIONAL,V - 9000122082 - 00078705,27182.88
Ministry of Defence,Ministry of Defence,16/04/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,620656,39.38
Ministry of Defence,Ministry of Defence,16/04/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,134239,15718.21
Ministry of Defence,Ministry of Defence,16/04/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,620253,33586.80
Ministry of Defence,Ministry of Defence,16/04/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,620253,2515.00
Ministry of Defence,Ministry of Defence,16/04/2010,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,620019,26592.16
Ministry of Defence,Ministry of Defence,16/04/2010,Miscellaneous Administration Costs,Central TLB,SERCO LIMITED,620499,1342.20
Ministry of Defence,Ministry of Defence,16/04/2010,Nuclear decommissioning and restoration,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,620082,27672.96
Ministry of Defence,Ministry of Defence,16/04/2010,Official entertainment and hospitality.,Central TLB,ARAMARK LTD,619950,22.50
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Other Services & Office costs,Programme Office,ANALYTIC RED LLP,V - 0000001077 - 00078058,26382.45
Ministry of Defence,National Army Museum,16/04/2010,Part payment for new boiler installation,Bill Payment,HEMLOW LTD,PO1009722,26421.28
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Land Forces,CALOR GAS LIMITED,620017,48.00
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Air Command,ESSO PETROLEUM COMPANY LIMITED,620132,66264.61
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Central TLB,ESSO PETROLEUM COMPANY LIMITED,620132,1061.88
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Defence Estates,ESSO PETROLEUM COMPANY LIMITED,620132,2636.52
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Land Forces,ESSO PETROLEUM COMPANY LIMITED,620132,48588.77
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,620656,17.91
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000033163,116365.12
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,620532,106323.07
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,620532,-16731.94
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,620532,239347.40
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Land Forces,STADTWERKE MUENSTER,5000033174,64377.70
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,620581,100888.18
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,620581,-37.43
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,620581,274650.63
Ministry of Defence,Ministry of Defence,16/04/2010,Payment of utilities,Land Forces,WILHELM SCHROEDER GMBH,5000033185,53389.99
Ministry of Defence,Ministry of Defence,16/04/2010,Payments on behalf of Defence Support Group,Central TLB,CANON (UK) LIMITED,620019,272.98
Ministry of Defence,Ministry of Defence,16/04/2010,Payments on behalf of Defence Support Group,Central TLB,ESSO PETROLEUM COMPANY LIMITED,620132,11401.55
Ministry of Defence,Ministry of Defence,16/04/2010,Payments on behalf of Defence Support Group,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,8931.76
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Operations,ARKE LIMITED,V - 9000122008 - 00078584,33735.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Operations,ASPEN INTERNATIONAL LIMITED,V - 9000121835 - 00078277,29520.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Operations,MILLBROOK PROVING GROUND LIMITED,V - 9000121994 - 00078728,21375.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Operations,NITEWORKS,V - 9000122058 - 00077514,54874.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Infrastructure,ORACLE CORPORATION UK LIMITED,V - 9000121904 - 00078746,36000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Operations,PERMALI GLOUCESTER LIMITED,V - 9000121914 - 00078821,55728.97
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Operations,QINETIQ LIMITED,V - 9000122046 - 00075254,120481.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Professional Services,Operations,QINETIQ LIMITED,V - 9000122046 - 00075299,40864.00
Ministry of Defence,Ministry of Defence,16/04/2010,"Public relations, including marketing and advertising.",Central TLB,SOFTWARE BOX LTD,620513,3315.90
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,620024,1777869.93
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,620077,3821466.72
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,620620,27494.22
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,619922,9093.91
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,619922,178.14
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,619922,6469.95
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,619922,50082.84
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,619922,18303.13
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,619963,56547.04
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,BRITANNIA FIRE LIMITED,619997,50619.00
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,620013,928.72
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,C F ANDERSON & SON LIMITED,620013,78259.07
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,620019,27518.69
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,620019,1278.05
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,620019,1294.86
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Estates,CANON (UK) LIMITED,620019,593.58
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,620019,2512.54
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,620146,53464.25
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,620146,56747.00
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Air Command,IBM UNITED KINGDOM LIMITED,620199,5370.37
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004087,351126.98
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,620230,260.16
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,620230,32997.01
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,620230,29.97
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Command Joint Operations,NHS BUSINESS SERVICES AUTHORITY,620320,4654.77
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,NHS BUSINESS SERVICES AUTHORITY,620320,847.16
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Land Forces,NHS BUSINESS SERVICES AUTHORITY,620320,24512.54
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Navy Command,NHS BUSINESS SERVICES AUTHORITY,620320,2065.19
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,620489,120628.47
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,620599,5104.67
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,620617,31872.77
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Air Command,XMA LTD,620648,14960.01
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Central TLB,XMA LTD,620648,1042.40
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,620648,5079.78
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Land Forces,XMA LTD,620648,8983.83
Ministry of Defence,Ministry of Defence,16/04/2010,Purchase of inventory and services ,Navy Command,XMA LTD,620648,1055.39
Ministry of Defence,Ministry of Defence,16/04/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,WINCANTON GROUP LIMITED,620643,46522.00
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,PORTSMOUTH CITY COUNCIL,620430,88399.82
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,PURBECK DISTRICT COUNCIL,620446,49348.70
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,RICHMONDSHIRE DISTRICT COUNCIL,620469,238146.27
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,RUSHMOOR BOROUGH COUNCIL,620483,241869.24
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,RUTLAND COUNTY COUNCIL  DISTRICT COUNCIL,620484,82406.20
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,SHEPWAY DISTRICT COUNCIL,620504,56093.29
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,SHROPSHIRE COUNCIL,620507,108257.57
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Land Forces,SJUSJOEN-FJELLHEIMEN AS,2095269,48651.13
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,620516,50064.20
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,SOUTH GLOUCESTERSHIRE COUNCIL,620518,41655.07
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,620521,89752.42
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,SOUTH SOMERSET DISTRICT COUNCIL,620522,56420.78
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,ST EDMUNDSBURY BOROUGH COUNCIL,620533,47594.83
Ministry of Defence,Ministry of Defence,16/04/2010,Rent and rates,Defence Estates,STAFFORD BOROUGH COUNCIL,620534,26939.35
Ministry of Defence,Ministry of Defence,16/04/2010,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,620019,662.72
Ministry of Defence,Ministry of Defence,16/04/2010,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,620019,1415.59
Ministry of Defence,Ministry of Defence,16/04/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,620019,4178.95
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000122053 - 00078016,60434.25
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000122053 - 00078007,23479.25
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,ALCHEMY LABORATORIES LIMITED (T/AS,V - 9000121949 - 00078480,45000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,ATKINS LIMITED,V - 9000121872 - 00078619,27160.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000121887 - 00077234,60606.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000121866 - 00078187,45618.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,BORWELL LIMITED,V - 9000122003 - 00078864,26100.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,BRISTOL COLLOID CENTRE,V - 9000122034 - 00077340,23000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,CONVERSE TECHNOLOGY LIMITED,V - 9000122014 - 00078720,36000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Programme Office,DETICA LIMITED,V - 9000121873 - 00078870,129932.31
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,FLUID GRAVITY ENGINEERING LIMITED,V - 9000121938 - 00076840,339917.12
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Programme Office,IMPERIAL COLLEGE LONDON,V - 9000121976 - 00075430,28000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,KAON LIMITED,V - 9000121916 - 00077069,61813.20
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,KAON LIMITED,V - 9000121916 - 00077065,41208.80
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,LOCKHEED MARTIN UK INSYS LIMITED,V - 9000121845 - 00078657,29700.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,LOCKHEED MARTIN UK INSYS LIMITED,V - 9000121845 - 00078914,27318.62
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY,V - 9000121905 - 00078163,25000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Programme Office,MICROMILL ELECTRONICS LIMITED,V - 9000121860 - 00078065,34950.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000388 - 00078636,393935.38
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000388 - 00077291,179672.13
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000388 - 00078635,71504.24
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000388 - 00078633,-71504.24
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000388 - 00078634,-393935.38
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,NITEWORKS,V - 9000122058 - 00077513,46779.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122046 - 00078468,82000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122046 - 00076462,52535.20
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122046 - 00077402,30000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000122046 - 00078466,27000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,SELEX COMMUNICATIONS LIMITED,V - 9000122048 - 00077943,61000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,SUBACOUSTECH OFFSHORE LIMITED,V - 9000121925 - 00078106,40000.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,SURFACE TRANSFORMS PLC,V - 9000121983 - 00078825,25014.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,SVGC LIMITED,V - 9000121890 - 00077322,31430.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Operations,THALES LAND & JOINT SYSTEMS LIMITED,V - 9000122040 - 00077975,56813.00
Ministry of Defence,Defence Science and Technology Laboratory,16/04/2010,Sub Contracted Work,Programme Office,UNIVERSITY OF SOUTHAMPTON,V - 9000121989 - 00078668,56529.00
Ministry of Defence,Ministry of Defence,16/04/2010,Transport hire charges,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,1876929.33
Ministry of Defence,Ministry of Defence,16/04/2010,Transport hire charges,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,67763.12
Ministry of Defence,Ministry of Defence,16/04/2010,Transport hire charges,Command Joint Operations,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,19161.11
Ministry of Defence,Ministry of Defence,16/04/2010,Transport hire charges,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,455789.17
Ministry of Defence,Ministry of Defence,16/04/2010,Transport hire charges,Defence Estates,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,112680.20
Ministry of Defence,Ministry of Defence,16/04/2010,Transport hire charges,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,2552224.43
Ministry of Defence,Ministry of Defence,16/04/2010,Transport hire charges,Navy Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,620659,312871.43
Ministry of Defence,Ministry of Defence,16/04/2010,"Transportation of personnel, freight and travel expenses",Command Joint Operations,APOLLO 11 BUS CO LTD,5000033134,84054.63
Ministry of Defence,Ministry of Defence,16/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,APOLLO 11 BUS CO LTD,5000033134,724.80
Ministry of Defence,Ministry of Defence,16/04/2010,"Transportation of personnel, freight and travel expenses",Central TLB,SERCO LIMITED,620499,15.90
Ministry of Defence,Ministry of Defence,16/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,TERSTAPPEN GMBH & CO KG,5000033176,25326.13
Ministry of Defence,Ministry of Defence,17/04/2010,Estate management,Air Command,HUMANITARIAN PEACE SUPPORT SCHOOL,NOT GIVEN,-40000.00
Ministry of Defence,RAF Museum,17/04/2010,Rates London,RAF Museum,London Borough of Barnet,727604701,47306.00
Ministry of Defence,Ministry of Defence,19/04/2010,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,620767,2013.17
Ministry of Defence,Ministry of Defence,19/04/2010,Design services and minor equipment purchases,Air Command,BABCOCK SUPPORT SERVICES LIMITED,620707,425611.17
Ministry of Defence,Ministry of Defence,19/04/2010,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,620767,188.72
Ministry of Defence,Ministry of Defence,19/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,MSI-DEFENCE SYSTEMS LTD,621035,1088.64
Ministry of Defence,Ministry of Defence,19/04/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,621180,290498.03
Ministry of Defence,United Kingdom Hydrographic Office,19/04/2010,Electricity,Corporate Services,Scottish Hydro Electric,5100077146,39455.06
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Air Command,ARAMARK LTD,620691,453.79
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Defence Equipment & Support,ARAMARK LTD,620691,4555.21
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Defence Estates,ARAMARK LTD,620691,3039.05
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,ARAMARK LTD,620691,113213.93
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Air Command,AVENANCE PLC,620696,93902.53
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,620696,1653.56
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Defence Estates,AVENANCE PLC,620696,32.63
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,AVENANCE PLC,620696,241221.02
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,620705,509293.97
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Air Command,CANON (UK) LIMITED,620767,355.30
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,CANON (UK) LIMITED,620767,2138.91
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Air Command,DEBUT SERVICES (SOUTH WEST)LIMITED,620823,323.57
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Central TLB,DEBUT SERVICES (SOUTH WEST)LIMITED,620823,7621.40
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,620823,727.57
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,DEBUT SERVICES (SOUTH WEST)LIMITED,620823,660.74
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,LANKES ENTSORGUNG UND UMWELTSERVICE GMBH,5000033204,36728.96
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,REMONDIS GMBH & CO KG,5000033213,36023.51
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Defence Estates,SERCO LIMITED,621180,14516.39
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Air Command,SODEXO LTD,621202,30959.81
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Central TLB,SODEXO LTD,621202,107641.22
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,SODEXO LTD,621202,318994.95
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Air Command,VT FLAGSHIP LTD,621275,8250.00
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Land Forces,VT FLAGSHIP LTD,621275,-15381.87
Ministry of Defence,Ministry of Defence,19/04/2010,Estate management,Navy Command,VT FLAGSHIP LTD,621275,183009.74
Ministry of Defence,Ministry of Defence,19/04/2010,Externally delivered education and training.,Air Command,CHARTERED MANAGEMENT INSTITUTE,620788,33384.00
Ministry of Defence,Ministry of Defence,19/04/2010,Externally delivered education and training.,Defence Equipment & Support,CHARTERED MANAGEMENT INSTITUTE,620788,160.00
Ministry of Defence,Ministry of Defence,19/04/2010,Externally delivered education and training.,Land Forces,VT FLAGSHIP LTD,621275,-5989.65
Ministry of Defence,Ministry of Defence,19/04/2010,Externally delivered education and training.,Air Command,WESTLAND HELICOPTERS LIMITED,621283,56895.00
Ministry of Defence,Ministry of Defence,19/04/2010,Fees for professional services,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,620824,2205437.16
Ministry of Defence,Ministry of Defence,19/04/2010,Fees for professional services,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,620927,79010.86
Ministry of Defence,Ministry of Defence,19/04/2010,Fees for professional services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,620957,44793.57
Ministry of Defence,Ministry of Defence,19/04/2010,Food and clothing,Land Forces,ARAMARK LTD,620691,303252.39
Ministry of Defence,Ministry of Defence,19/04/2010,Food and clothing,Air Command,AVENANCE PLC,620696,192166.01
Ministry of Defence,Ministry of Defence,19/04/2010,Food and clothing,Land Forces,AVENANCE PLC,620696,466617.65
Ministry of Defence,Ministry of Defence,19/04/2010,Food and clothing,Central TLB,HUMANITARIAN PEACE SUPPORT SCHOOL,54,59315.69
Ministry of Defence,Ministry of Defence,19/04/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,621131,6784988.91
Ministry of Defence,Ministry of Defence,19/04/2010,Fuel for military use,Land Forces,COAL 4 ENERGY LIMITED,620799,33991.85
Ministry of Defence,Ministry of Defence,19/04/2010,Fuel for military use,Air Command,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000007980,22722.12
