Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Defence Support Group,23/09/2010,Oth facilities costs,Corporate,LAND ROVER,000000441773,15083.77
Ministry of Defence,Ministry of Defence,14/09/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,691104,322783.96
Ministry of Defence,Ministry of Defence,21/09/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,694360,1569467.76
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,696940,4449461.27
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Land Forces,LANKES ENTSORGUNG UND UMWELTSERVICE GMBH,5000042499,39666.59
Ministry of Defence,Ministry of Defence,08/09/2010,Estate management,Navy Command,LEGION FM LTD,152360,35854.98
Ministry of Defence,Ministry of Defence,08/09/2010,Fees for professional services,Defence Estates,LEGION FM LTD,152360,7644.00
Ministry of Defence,Ministry of Defence,08/09/2010,Fees for professional services,Land Forces,LEGION FM LTD,152360,22962.46
Ministry of Defence,Ministry of Defence,16/09/2010,Estate management,Navy Command,LEGION FM LTD,152627,36774.58
Ministry of Defence,Ministry of Defence,16/09/2010,Fees for professional services,Land Forces,LEGION FM LTD,152627,22962.46
Ministry of Defence,Ministry of Defence,13/09/2010,Food and clothing,Land Forces,Lenana Grocers,Line 0111,93091.86
Ministry of Defence,Ministry of Defence,03/09/2010,Estate management,Defence Estates,LENGELING SERVICE GMBH UMWELTSERVICE GMBH,5000041335,42056.00
Ministry of Defence,Ministry of Defence,13/09/2010,Estate management,Defence Estates,LENGELING SERVICE GMBH UMWELTSERVICE GMBH,5000041743,50520.46
Ministry of Defence,Ministry of Defence,30/09/2010,Estate management,Defence Estates,LENGELING SERVICE GMBH UMWELTSERVICE GMBH,5000042720,83921.72
Ministry of Defence,Ministry of Defence,02/09/2010,Fees for professional services,Air Command,LGC LTD,686258,3856.13
Ministry of Defence,Ministry of Defence,02/09/2010,Fees for professional services,Land Forces,LGC LTD,686258,26564.41
Ministry of Defence,Ministry of Defence,02/09/2010,Fees for professional services,Navy Command,LGC LTD,686258,3856.13
Ministry of Defence,Ministry of Defence,08/09/2010,Externally delivered education and training.,Land Forces,LGC LTD,688548,2800.00
Ministry of Defence,Ministry of Defence,08/09/2010,Fees for professional services,Air Command,LGC LTD,688548,2323.67
Ministry of Defence,Ministry of Defence,08/09/2010,Fees for professional services,Land Forces,LGC LTD,688548,16007.48
Ministry of Defence,Ministry of Defence,08/09/2010,Fees for professional services,Navy Command,LGC LTD,688548,2323.67
Ministry of Defence,Ministry of Defence,09/09/2010,Fees for professional services,Air Command,LGC LTD,689232,16599.25
Ministry of Defence,Ministry of Defence,09/09/2010,Fees for professional services,Land Forces,LGC LTD,689232,114350.38
Ministry of Defence,Ministry of Defence,09/09/2010,Fees for professional services,Navy Command,LGC LTD,689232,16599.25
Ministry of Defence,Ministry of Defence,08/09/2010,Rent and rates,Defence Estates,LINK BUSINESS PARK LIMITED,688550,42339.07
Ministry of Defence,Defence Science and Technology Laboratory,24/09/2010,Sub Contracted Work,Operations,LOCKHEED MARTIN UK INSYS LIMITED,V - 9000126280 - 00088243,22840.94
Ministry of Defence,Defence Science and Technology Laboratory,24/09/2010,Sub Contracted Work,Operations,LOCKHEED MARTIN UK INSYS LIMITED,V - 9000126280 - 00088240,42635.68
Ministry of Defence,Ministry of Defence,06/09/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,687487,850.50
Ministry of Defence,Ministry of Defence,06/09/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,687487,22446.65
Ministry of Defence,Ministry of Defence,17/09/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,693111,9849.70
Ministry of Defence,Ministry of Defence,17/09/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,693111,17048.06
Ministry of Defence,Ministry of Defence,22/09/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,695021,1042.97
Ministry of Defence,Ministry of Defence,22/09/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,695021,7581.00
Ministry of Defence,Ministry of Defence,22/09/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,695021,7066.50
Ministry of Defence,Ministry of Defence,09/09/2010,IT and communication services,Defence Equipment & Support,LOGICA UK LIMITED,689237,4056.50
Ministry of Defence,Ministry of Defence,27/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,LOGISTICAL SUPPORT SERVICES  LIMITED,696947,1800.00
Ministry of Defence,Ministry of Defence,28/09/2010,Rent and rates,Central TLB,LONDON & REGIONAL (ST GEORGES  COURT) LIMITED,697502,2115000.00
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,LONDON BOROUGH OF HILLINGDON,694368,114112.52
Ministry of Defence,Ministry of Defence,20/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,LTA GMBH,5000042083,25071.89
Ministry of Defence,Ministry of Defence,06/09/2010,Medical treatment & stores and welfare services.,Air Command,LYRECO UK LTD,687490,11.96
Ministry of Defence,Ministry of Defence,06/09/2010,IT and communication services,Air Command,LYRECO UK LTD,687490,3.81
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of inventory and services ,Command Joint Operations,LYRECO UK LTD,687490,647.27
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of inventory and services ,Defence Estates,LYRECO UK LTD,687490,101.96
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of inventory and services ,Defence Equipment & Support,LYRECO UK LTD,687490,360.89
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of inventory and services ,Central TLB,LYRECO UK LTD,687490,1360.44
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of inventory and services ,Air Command,LYRECO UK LTD,687490,3302.16
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of inventory and services ,Land Forces,LYRECO UK LTD,687490,21376.52
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of inventory and services ,Navy Command,LYRECO UK LTD,687490,857.90
Ministry of Defence,Ministry of Defence,22/09/2010,Purchase of inventory and services ,Defence Estates,LYRECO UK LTD,695028,323.06
Ministry of Defence,Ministry of Defence,22/09/2010,Purchase of inventory and services ,Defence Equipment & Support,LYRECO UK LTD,695028,158.87
Ministry of Defence,Ministry of Defence,22/09/2010,Purchase of inventory and services ,Central TLB,LYRECO UK LTD,695028,443.72
Ministry of Defence,Ministry of Defence,22/09/2010,Purchase of inventory and services ,Air Command,LYRECO UK LTD,695028,8366.32
Ministry of Defence,Ministry of Defence,22/09/2010,Purchase of inventory and services ,Land Forces,LYRECO UK LTD,695028,12512.19
Ministry of Defence,Ministry of Defence,22/09/2010,Purchase of inventory and services ,Navy Command,LYRECO UK LTD,695028,1877.93
Ministry of Defence,Ministry of Defence,22/09/2010,General services and support,Air Command,LYRECO UK LTD,695028,24.06
Ministry of Defence,Defence Science and Technology Laboratory,17/09/2010,Sub Contracted Work,Operations,M SQUARED LASERS LIMITED,V - 9000126212 - 00089683,45204.00
Ministry of Defence,Ministry of Defence,28/09/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,697511,56077.78
Ministry of Defence,Ministry of Defence,29/09/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,M.P.I. AVIATION LTD,698210,11541.88
Ministry of Defence,Ministry of Defence,29/09/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,698210,107371.18
Ministry of Defence,Ministry of Defence,29/09/2010,Design services and minor equipment purchases,Defence Equipment & Support,M.P.I. AVIATION LTD,698210,832.50
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000042084,38525.85
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Materials & Equipment,Operations,MAGRITEK LIMITED,V - 0000001277 - 00089653,99720.00
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,MAIDSTONE BOROUGH COUNCIL,694376,28707.34
Ministry of Defence,Ministry of Defence,24/09/2010,Externally delivered education and training.,Land Forces,MAINSTREAM TRAINING LIMITED,696331,41310.00
Ministry of Defence,United Kingdom Hydrographic Office,21/09/2010,ADS - Devl Rel 2 - Main Contract,Print & Supply,Maritime Information Systems AS,5100080388,70377.63
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,Professional Services,Corporate,MARSH UK LIMITED,V - 9000125793 - 00088643,36750.00
Ministry of Defence,Ministry of Defence,03/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,686832,196.00
Ministry of Defence,Ministry of Defence,24/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,696338,720.00
Ministry of Defence,Ministry of Defence,24/09/2010,Design services and minor equipment purchases,Air Command,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,696338,80.00
Ministry of Defence,Ministry of Defence,15/09/2010,Medical treatment & stores and welfare services.,Land Forces,MED TEAM PRIMARY CARE SERVICES LIMITED,691723,21422.85
Ministry of Defence,Ministry of Defence,24/09/2010,Medical treatment & stores and welfare services.,Air Command,MED-CO (EUROPE) LTD,696344,27362.73
Ministry of Defence,Ministry of Defence,24/09/2010,Medical treatment & stores and welfare services.,Land Forces,MED-CO (EUROPE) LTD,696344,1874.00
Ministry of Defence,Defence Support Group,29/09/2010,Travel & Subsistence,Business Stream 2,MEDICINE HAT LODGE,000000441309,40027.44
Ministry of Defence,Defence Support Group,29/09/2010,Travel & Subsistence,Business Stream 2,MEDICINE HAT LODGE,000000444533,28617.54
Ministry of Defence,Met Office,08/09/2010,11 Services,Commercial Business,Medixine Oy,297126,28350.00
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,MEDWAY COUNCIL,694385,45396.09
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,MEH LIMITED,687506,27475.63
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,Sub Contracted Research,Programme Office,MET OFFICE,V - 9000125741 - 00088941,104166.66
Ministry of Defence,Ministry of Defence,15/09/2010,Design services and minor equipment purchases,Central TLB,METEOROLOGICAL OFFICE,691733,5543166.67
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000125808 - 00086311,59800.00
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,MID SUFFOLK DISTRICT COUNCIL,694390,31269.89
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,MIDLOTHIAN COUNCIL,694391,29585.88
Ministry of Defence,Ministry of Defence,17/09/2010,Fees for professional services,Land Forces,MIND PROFESSIONALS LTD,693144,30934.71
Ministry of Defence,Ministry of Defence,16/09/2010,Property leases,Central TLB,MINERVA EDUCATION AND TRAINING  LIMITED,692408,1036569.86
Ministry of Defence,Ministry of Defence,22/09/2010,Estate management,Land Forces,MITIE CATERING SERVICES LTD,695050,27821.89
Ministry of Defence,Ministry of Defence,22/09/2010,Food and clothing,Land Forces,MITIE CATERING SERVICES LTD,695050,32686.24
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Air Command,MITIE CLEANING & ENVIRONMENTAL  SERVICES LIMITED,691739,25745.78
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Navy Command,MITIE CLEANING & ENVIRONMENTAL  SERVICES LIMITED,691739,765.24
Ministry of Defence,RAF Museum,16/09/2010,Maintenance Subcontract,RAF Museum,Mitie Engineering Maintenance,39391,29883.50
Ministry of Defence,Ministry of Defence,09/09/2010,Estates - Equipment/Works,Defence Estate - SSG,MMCS                            ,PMT - 063,26533.32
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,MOBILE MINI UK LTD,687509,1748.71
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,MOBILE MINI UK LTD,687509,427.69
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Central TLB,MOBILE MINI UK LTD,687509,145.80
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,MOBILE MINI UK LTD,687509,3045.02
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,MOBILE MINI UK LTD,687509,4820.57
Ministry of Defence,Ministry of Defence,06/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,MOBILE MINI UK LTD,687509,493.52
Ministry of Defence,Ministry of Defence,22/09/2010,Externally delivered education and training.,Navy Command,MOBILE TEAM CHALLENGE LIMITED,695052,30550.00
Ministry of Defence,Met Office,29/09/2010,04 Contractors,Chief Financial Officer,Mod Public Sub Acct Hmg 4780,298538,29005.41
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,687510,210812.66
Ministry of Defence,Ministry of Defence,06/09/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,687510,361071.02
Ministry of Defence,Ministry of Defence,06/09/2010,Estate management,Air Command,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,687510,2190.26
Ministry of Defence,Ministry of Defence,07/09/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,688049,265077.05
Ministry of Defence,Ministry of Defence,10/09/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,689890,12587.23
Ministry of Defence,Ministry of Defence,10/09/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,689890,495223.67
Ministry of Defence,Ministry of Defence,20/09/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,693819,1226.14
Ministry of Defence,Ministry of Defence,20/09/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,693819,7225920.23
Ministry of Defence,Ministry of Defence,20/09/2010,Estate management,Land Forces,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,693819,11545.71
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,696972,125782.13
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,696973,328761.61
Ministry of Defence,Ministry of Defence,30/09/2010,Estate management,Central TLB,MODIS INTERNATIONAL LTD,698832,88292.57
Ministry of Defence,Ministry of Defence,30/09/2010,IT and communication services,Land Forces,MODIS INTERNATIONAL LTD,698832,4000.00
Ministry of Defence,Ministry of Defence,02/09/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,686297,810131.40
Ministry of Defence,Ministry of Defence,10/09/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,689891,6958666.96
Ministry of Defence,Ministry of Defence,28/09/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,697542,81534.19
Ministry of Defence,Ministry of Defence,06/09/2010,Purchase of buildings and military equipment ,Defence Estates,MORGAN SINDALL (CONSTRUCTION) PLC,152295,447430.45
Ministry of Defence,Ministry of Defence,17/09/2010,Purchase of buildings and military equipment ,Defence Estates,MORGAN SINDALL (CONSTRUCTION) PLC,693151,407239.43
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Land Forces,Motorways Construction,Line 0333,58929.30
Ministry of Defence,Ministry of Defence,16/09/2010,Design services and minor equipment purchases,Land Forces,MR TOMMY DOHERTY,5000041959,33787.70
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,Sub Contracted Work,Operations,MULTIPLE ACCESS COMMUNICATIONS LIMITED,V - 9000125820 - 00089252,30000.00
Ministry of Defence,Ministry of Defence,21/09/2010,Fees for professional services,Land Forces,NATIONAL PROBATION SERVICE FOR ENGLAND AND WALES,694418,30053.03
Ministry of Defence,Ministry of Defence,01/09/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000041176,21.02
Ministry of Defence,Ministry of Defence,09/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000041648,37.03
Ministry of Defence,Ministry of Defence,13/09/2010,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000041748,144691.09
Ministry of Defence,Ministry of Defence,27/09/2010,Purchase of inventory and services ,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000042506,46.03
Ministry of Defence,Ministry of Defence,15/09/2010,Rent and rates,Defence Equipment & Support,NB REAL ESTATE LIMITED,691756,37497.18
Ministry of Defence,Ministry of Defence,28/09/2010,Rent and rates,Navy Command,NB REAL ESTATE LIMITED,697582,55498.19
Ministry of Defence,Ministry of Defence,01/09/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000041179,92096.20
Ministry of Defence,Ministry of Defence,21/09/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000042150,30928.92
Ministry of Defence,Ministry of Defence,22/09/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000042235,115150.38
Ministry of Defence,Ministry of Defence,27/09/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000042507,84375.40
Ministry of Defence,Ministry of Defence,30/09/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000042732,184783.04
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,NEW FOREST DISTRICT COUNCIL,694421,29954.65
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Sub Contracted Research,Programme Office,NEWCASTLE UNIVERSITY,V - 9000126014 - 00089860,-33730.00
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Sub Contracted Research,Programme Office,NEWCASTLE UNIVERSITY,V - 9000126014 - 00089692,33730.00
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Sub Contracted Research,Programme Office,NEWCASTLE UNIVERSITY,V - 9000126014 - 00089863,45847.70
Ministry of Defence,Ministry of Defence,15/09/2010,Purchase of inventory and services ,Command Joint Operations,NHS BUSINESS SERVICES AUTHORITY,200000009156,1028.15
Ministry of Defence,Ministry of Defence,15/09/2010,Purchase of inventory and services ,Defence Equipment & Support,NHS BUSINESS SERVICES AUTHORITY,200000009156,207.98
Ministry of Defence,Ministry of Defence,15/09/2010,Purchase of inventory and services ,Land Forces,NHS BUSINESS SERVICES AUTHORITY,200000009156,13053.74
Ministry of Defence,Ministry of Defence,15/09/2010,Purchase of inventory and services ,Navy Command,NHS BUSINESS SERVICES AUTHORITY,200000009156,6734.63
Ministry of Defence,Ministry of Defence,14/09/2010,Medical treatment & stores and welfare services.,Land Forces,NHS FIFE,691157,126040.80
Ministry of Defence,Ministry of Defence,16/09/2010,Medical treatment & stores and welfare services.,Land Forces,NHS FIFE,692428,102743.97
Ministry of Defence,Ministry of Defence,22/09/2010,Medical treatment & stores and welfare services.,Land Forces,NHS FIFE,695073,96055.64
Ministry of Defence,Royal Hospital Chelsea ,03/09/2010,Property Management,Royal Hospital Chelsea GIA,Norland Managed Services,PIN117310,76788.08
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,NORTH DEVON DISTRICT COUNCIL,694501,34472.52
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,NORTH DORSET DISTRICT COUNCIL,694502,62458.93
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,NORTH KESTEVEN DISTRICT COUNCIL,694503,100261.15
Ministry of Defence,Ministry of Defence,08/09/2010,Food and clothing,Land Forces,NORTHERN DIVER (INTERNATIONAL) LTD,688690,2198.59
Ministry of Defence,Ministry of Defence,14/09/2010,Food and clothing,Land Forces,NORTHERN DIVER (INTERNATIONAL) LTD,691231,232.65
Ministry of Defence,Ministry of Defence,27/09/2010,Food and clothing,Land Forces,NORTHERN DIVER (INTERNATIONAL) LTD,697051,331.35
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,NORTHUMBERLAND COUNTY COUNCIL,694508,28689.84
Ministry of Defence,Ministry of Defence,29/09/2010,IT and communication services,Command Joint Operations,NSSL LIMITED,698324,1.51
Ministry of Defence,Ministry of Defence,03/09/2010,Medical treatment & stores and welfare services.,Central TLB,NUFFIELD ORTHOPAEDIC CENTRE NHS  TRUST,200000009070,38760.00
Ministry of Defence,Ministry of Defence,09/09/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000041651,68869.95
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000042090,122301.81
Ministry of Defence,Ministry of Defence,28/09/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000042564,62854.10
Ministry of Defence,Ministry of Defence,15/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,NYK LOGISTICS (DEUTSCHLAND) GMBH,5000041903,17541.35
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,NYK LOGISTICS (DEUTSCHLAND) GMBH,5000042008,39079.92
Ministry of Defence,Ministry of Defence,14/09/2010,IT and communication services,Air Command,OFFICE DEPOT UK LTD,691239,89.42
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of inventory and services ,Command Joint Operations,OFFICE DEPOT UK LTD,691239,387.24
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of inventory and services ,Defence Estates,OFFICE DEPOT UK LTD,691239,514.76
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of inventory and services ,Defence Equipment & Support,OFFICE DEPOT UK LTD,691239,590.58
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of inventory and services ,Central TLB,OFFICE DEPOT UK LTD,691239,399.12
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of inventory and services ,Air Command,OFFICE DEPOT UK LTD,691239,12017.94
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,691239,8077.59
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,691239,252.28
Ministry of Defence,Ministry of Defence,28/09/2010,IT and communication services,Air Command,OFFICE DEPOT UK LTD,697655,69.33
Ministry of Defence,Ministry of Defence,28/09/2010,Purchase of inventory and services ,Command Joint Operations,OFFICE DEPOT UK LTD,697655,60.49
Ministry of Defence,Ministry of Defence,28/09/2010,Purchase of inventory and services ,Defence Estates,OFFICE DEPOT UK LTD,697655,694.16
Ministry of Defence,Ministry of Defence,28/09/2010,Purchase of inventory and services ,Defence Equipment & Support,OFFICE DEPOT UK LTD,697655,331.56
Ministry of Defence,Ministry of Defence,28/09/2010,Purchase of inventory and services ,Central TLB,OFFICE DEPOT UK LTD,697655,1334.70
Ministry of Defence,Ministry of Defence,28/09/2010,Purchase of inventory and services ,Air Command,OFFICE DEPOT UK LTD,697655,9164.90
Ministry of Defence,Ministry of Defence,28/09/2010,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,697655,22390.15
Ministry of Defence,Ministry of Defence,28/09/2010,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,697655,1305.85
Ministry of Defence,Ministry of Defence,13/09/2010,Externally delivered education and training.,Land Forces,Ole Naishu,Line 0065,564118.26
Ministry of Defence,Defence Support Group,23/09/2010,Equipment Support-Projects,Large Aircraft,OPCO LIMITED,10115020,319559.20
Ministry of Defence,United Kingdom Hydrographic Office,22/09/2010,Computer maint&hire,Information Management & Technology,Oracle Corporation UK Ltd,5100080440,76187.86
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Sub Contracted Work,Operations,ORDNANCE TEST SOLUTIONS LIMITED,V - 9000125995 - 00089102,34230.00
Ministry of Defence,Ministry of Defence,27/09/2010,Fees for professional services,Land Forces,ORION LOCUMS LIMITED,697065,33698.45
Ministry of Defence,Met Office,06/09/2010,06 Accommodation,Chief Financial Officer,Owm Properties,297642,51500.00
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Sub Contracted Research,Programme Office,PA CONSULTING SERVICES LIMITED (T/AS,V - 9000125959 - 00089450,56178.25
Ministry of Defence,Ministry of Defence,02/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,686362,-55.00
Ministry of Defence,Ministry of Defence,08/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PALLETWAYS (U K) LTD,688708,74.83
Ministry of Defence,Ministry of Defence,10/09/2010,Fees for professional services,Central TLB,PARKWAY ENGINEERING SERVICES LIMITED,690037,25500.00
Ministry of Defence,Ministry of Defence,03/09/2010,Purchase of buildings and military equipment ,Defence Estates,PCG GROUP,687034,56973.43
Ministry of Defence,Ministry of Defence,01/09/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,685844,46545.00
Ministry of Defence,Ministry of Defence,23/09/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,695831,93521.52
Ministry of Defence,Ministry of Defence,21/09/2010,Medical treatment & stores and welfare services.,Central TLB,PETERBOROUGH AND STAMFORD  HOSPITALS NHS FOUNDATION TRUST,200000009208,299968.00
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,PETERBOROUGH CITY COUNCIL,694534,46604.07
Ministry of Defence,Defence Science and Technology Laboratory,24/09/2010,Sub Contracted Work,Operations,PHOENIX CHEMICALS LIMITED,V - 9000126373 - 00091001,112322.00
Ministry of Defence,Ministry of Defence,10/09/2010,Medical treatment & stores and welfare services.,Land Forces,PINNACLE HEALTH CARE LIMITED,690050,479.87
Ministry of Defence,Ministry of Defence,22/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PLANT SPEED LIMITED,695216,2682.76
Ministry of Defence,Ministry of Defence,22/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,695216,39252.86
Ministry of Defence,Ministry of Defence,23/09/2010,"Transporation of personnel, freight and travel expenses",Air Command,PLANT SPEED LIMITED,695843,58.29
Ministry of Defence,Ministry of Defence,23/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,695843,2622.99
Ministry of Defence,Ministry of Defence,23/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,PLANT SPEED LIMITED,695843,561.96
Ministry of Defence,Ministry of Defence,29/09/2010,Estates - Equipment/Works,Defence Estate - SSG,PLETTAC SECURITY UK LTD         ,PMT - 052,31442.47
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,PORTSMOUTH CITY COUNCIL,692501,88399.82
Ministry of Defence,Ministry of Defence,14/09/2010,Design services and minor equipment purchases,Defence Equipment & Support,PORTSMOUTH HISTORIC DOCKYARD,691260,206500.13
Ministry of Defence,Ministry of Defence,24/09/2010,Medical treatment & stores and welfare services.,Central TLB,PORTSMOUTH HOSPITALS N H S TRUST,696496,1134100.00
Ministry of Defence,Ministry of Defence,16/09/2010,Fees for professional services,Central TLB,PRICEWATERHOUSECOOPERS LLP,692509,122275.21
Ministry of Defence,Ministry of Defence,14/09/2010,Purchase of buildings and military equipment ,Defence Estates,PRIDE (SERP) LTD,691264,98692.95
