Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) ,VAT Registration Number
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,2.45,
FCO,FCO,25-Jul-12,Water Residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,4.04,
FCO,FCO,25-Jul-12,Electricity Residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,302.72,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,302.72,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,4.04,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,1.21,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,294.23,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,36.71,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,19.98,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,1.21,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,213.84,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,4.68,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,537.54,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,132.45,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,3.81,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,1.61,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,352.27,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,6.19,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,"2,349.05",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,7.8,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,605.45,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,13.23,
FCO,FCO,25-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,"20,181.63",
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,"6,782.42",
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,278.92,
FCO,FCO,25-Jul-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,6.82,
FCO,FCO,25-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,"2,787.40",
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,"2,416.93",
FCO,FCO,25-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,"15,832.08",
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,"2,535.24",
FCO,FCO,25-Jul-12,Rates Taxes Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,"1,599.58",
FCO,FCO,25-Jul-12,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,101.41,
FCO,FCO,25-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,"1,062.46",
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,76.05,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,329.58,
FCO,FCO,25-Jul-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000241,126.76,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,61.82,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,93.09,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,"2,283.95",
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,"1,674.90",
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,"9,897.12",
FCO,FCO,25-Jul-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,228.39,
FCO,FCO,25-Jul-12,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,61.82,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,"30,246.99",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,533.32,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,69.52,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,"2,283.95",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,196.36,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,348.2,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,267.56,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,12.66,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,287.68,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,30.45,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,132.18,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.27,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,228.39,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.27,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,132.18,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,228.39,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,167.49,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.27,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,228.39,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,132.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,"20,144.44",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,248.55,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,286.77,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,"20,144.44",
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,238.36,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,583.2,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,248.55,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,396.44,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,61.82,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,396.44,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,20.71,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,61.82,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,238.36,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,233.68,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,267.56,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,580.87,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,61.82,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,552.88,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,248.55,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,415.08,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,456.79,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,456.79,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,3.64,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,18.18,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,44.28,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,218.63,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000242,416.76,
FCO,FCO,25-Jul-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,146.24,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,24.29,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,8.1,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,132.59,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"16,193.64",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,97.06,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,24.29,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,8.1,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,78.64,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,24.29,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,194.02,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"1,508.03",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,24.29,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,342.03,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,58.47,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,421.66,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,18.89,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,526.96,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,11.91,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,347.69,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"1,508.03",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,25.24,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,432.86,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,335.67,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,9.53,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,579.81,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,6.93,
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"14,867.30",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,288.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,60.58,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,33.51,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,3.78,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,18.89,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,94.15,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,67.94,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,288.24,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,751.95,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,6.93,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,149.63,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,16.19,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,5.67,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,31.77,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,70.05,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,40.43,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"1,508.03",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,40.43,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,19.65,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"29,148.56",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"1,508.03",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,221.12,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,20.24,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,436.25,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000244,"1,619.36",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,269.22,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,258.45,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,21.9,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,7.54,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,12.92,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,44.95,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,258.45,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,150.76,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,7.54,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,12.92,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,"3,346.32",
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,5.56,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,185.25,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,150.76,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,107.69,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,8.61,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,7.54,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000245,258.45,
