Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS1-06-04-06,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS1-06-04-06,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS1-06-04-06,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS1-06-04-06,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ETID - Europe Trade and International Directorate (MLG),SCS1-06-04-06,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-02,G6,50043,67714,Senior Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-02,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-02,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-05,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-06,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-06,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-07,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-01-07,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-02,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-02,G6,50043,67714,Senior Policy Adviser,1.21,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-02,G7,40686,55882,Senior Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-02,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-02,SEO,28741,40917,Policy Adviser,1.69,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-03,0,0,0,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-03,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-03,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-03,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-03,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-04,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-02-05,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-02,0,0,0,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-02,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-02,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-02,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-02,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-04,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-04,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-04,SEO,28741,40917,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-05,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-05,G7,40686,55882,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,SCS1-07-04-05,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI TD - Trade Development,SCS1-08-01-01,AO,16325,21869,Policy Support Officer,9.74,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI TD - Trade Development,SCS1-08-01-01,EO,18763,27281,Policy Adviser,6.54,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI TD - Trade Development,SCS1-08-01-01,G6,50043,67714,Senior Policy Adviser,12,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI TD - Trade Development,SCS1-08-01-01,G7,40686,55882,Senior Policy Adviser,10.68,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI TD - Trade Development,SCS1-08-01-01,HEO,23570,33027,Policy Adviser,14.38,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI TD - Trade Development,SCS1-08-01-01,SEO,28741,40917,Policy Adviser,5.46,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-02,AO,16325,21869,Policy Support Officer,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-02,EO,18763,27281,Policy Adviser,9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-02,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-02,G7,40686,55882,Senior Policy Adviser,8,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-02,HEO,23570,33027,Policy Adviser,20.67,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-02,SEO,28741,40917,Policy Adviser,12.61,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-04,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-04,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI IG - Investment Group,SCS1-08-01-04,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS1-08-01-05,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS1-08-01-05,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS1-08-01-05,G7,40686,55882,Senior Policy Adviser,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI SRM - Strategic Relationship Management,SCS1-08-01-05,HEO,23570,33027,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-02,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-02,AA,13605,18617,Policy Support Officer,9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-02,AO,16325,21869,Policy Support Officer,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-02,EO,18763,27281,Policy Adviser,3.56,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-02,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-02,HEO,23570,33027,Policy Adviser,9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-02,SEO,28741,40917,Policy Adviser,13,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-03,AO,16325,21869,Policy Support Officer,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-03,EO,18763,27281,Policy Adviser,1.94,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-03,G7,40686,55882,Senior Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-03,HEO,23570,33027,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-03,SEO,28741,40917,Policy Adviser,8,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-04,AO,16325,21869,Policy Support Officer,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-04,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-04,G7,40686,55882,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-04,HEO,23570,33027,Policy Adviser,8,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-05,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-05,AA,13605,18617,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI DSO - Defence and Security Org,SCS1-08-02-05,G7,40686,55882,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-02,AO,16325,21869,Policy Support Officer,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-02,EO,18763,27281,Policy Adviser,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-02,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-02,G7,40686,55882,Senior Policy Adviser,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-02,HEO,23570,33027,Policy Adviser,16,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-02,SEO,28741,40917,Policy Adviser,5.8,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-03,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-03,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-03,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-03,G7,40686,55882,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-03,HEO,23570,33027,Policy Adviser,6.58,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-03-03,SEO,28741,40917,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-01,AO,16325,21869,Policy Support Officer,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-01,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-01,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-01,G7,40686,55882,Senior Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-01,HEO,23570,33027,Policy Adviser,11,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-01,SEO,28741,40917,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-02,AO,16325,21869,Policy Support Officer,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-02,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-02,G7,40686,55882,Senior Policy Adviser,4.26,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-02,HEO,23570,33027,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ST - Strategic Trade,SCS1-08-05-02,SEO,28741,40917,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-05-03,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-05-03,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-05-03,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-05-03,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-05-03,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-06-01,AO,16325,21869,Policy Support Officer,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-06-01,EO,18763,27281,Policy Adviser,8.89,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-06-01,G6,50043,67714,Senior Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-06-01,G7,40686,55882,Senior Policy Adviser,6.63,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-06-01,HEO,23570,33027,Policy Adviser,10,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-06-01,SEO,28741,40917,Policy Adviser,9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-07-01,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-08-01,EO,18763,27281,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-08-01,G6,50043,67714,Senior Policy Adviser,3.59,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-08-01,G7,40686,55882,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-08-01,HEO,23570,33027,Policy Adviser,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI COO - Chief Operating Officer,SCS1-08-08-01,SEO,28741,40917,Policy Adviser,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS1-09-01-01,AO,16325,21869,Policy Support Officer,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS1-09-01-01,EO,18763,27281,Policy Adviser,46.37,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS1-09-01-01,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS1-09-01-01,G7,40686,55882,Senior Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS1-09-01-01,HEO,23570,33027,Policy Adviser,13.65,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Supp,SCS1-09-01-01,SEO,28741,40917,Policy Adviser,5.65,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-01,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-01,EO,18763,27281,Policy Adviser,9.75,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-01,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-01,G7,40686,55882,Senior Policy Adviser,8.6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-01,HEO,23570,33027,Policy Adviser,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-02,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-02,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-02,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-02,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-02,G7,40686,55882,Senior Policy Adviser,4.9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-02,HEO,23570,33027,Policy Adviser,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-02,SEO,28741,40917,Policy Adviser,2.21,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-03,0,0,0,Policy Adviser,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-03,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-03,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-03,G7,40686,55882,Senior Policy Adviser,4.83,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,SCS1-11-01-03,HEO,23570,33027,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),SCS2-01-01,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),SCS2-01-01,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),SCS2-01-01,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),SCS2-01-01,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),SCS2-01-01,HEO,23570,33027,Policy Adviser,2.81,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),SCS2-01-01,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),SCS2-01-02,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),SCS2-01-02,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),SCS2-01-02,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),SCS2-01-03,0,0,0,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),SCS2-01-03,AO,16325,21869,Policy Support Officer,3.54,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),SCS2-01-03,EO,18763,27281,Policy Adviser,6.97,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),SCS2-01-03,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),SCS2-01-03,G7,40686,55882,Senior Policy Adviser,6.81,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),SCS2-01-03,HEO,23570,33027,Policy Adviser,6.57,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),SCS2-01-03,SEO,28741,40917,Policy Adviser,5.86,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RGFL - Regional Growth Fund and Legacy (MLG),SCS2-01-05,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,RGFL - Regional Growth Fund and Legacy (MLG),SCS2-01-05,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),SCS2-01-06,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),SCS2-01-06,AO,16325,21869,Policy Support Officer,0.75,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),SCS2-01-06,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),SCS2-01-06,G7,40686,55882,Senior Policy Adviser,9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),SCS2-02-01,AO,16325,21869,Policy Support Officer,0.67,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),SCS2-02-01,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),SCS2-02-01,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,SG - Strategy & Growth,SCS2-02-05,0,0,0,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS2-02-06,0,0,0,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS2-02-06,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS2-02-06,EO,18763,27281,Policy Adviser,8.67,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS2-02-06,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS2-02-06,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS2-02-06,HEO,23570,33027,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,DG GS - Director General & Group Support,SCS2-02-06,SEO,28741,40917,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRDO - Better Regulation Delivery Office,SCS2-02-07,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRDO - Better Regulation Delivery Office,SCS2-02-07,EO,18763,27281,Policy Adviser,1.59,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRDO - Better Regulation Delivery Office,SCS2-02-07,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRDO - Better Regulation Delivery Office,SCS2-02-07,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRDO - Better Regulation Delivery Office,SCS2-02-07,HEO,23570,33027,Policy Adviser,0.8,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,SCS2-03-02,0,0,0,Finance Officer,3,Finance
