Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,22/07/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,2100174491,-510.38
Communities & Local Government,DCLG,22/07/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106083753,877.24
Communities & Local Government,DCLG,22/07/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106089889,510.38
Communities & Local Government,DCLG,22/07/2010,Conferences,"Local Gov & Reg(LG DEL,AME, RfR2)",DCLG GOVERNMENT PROCUREMENT CARD,1000002247,816.74
Communities & Local Government,DCLG,22/07/2010,Conferences,Programme & Project Team,ABBEY COMMUNITY SERVICES,5106141588,584.18
Communities & Local Government,DCLG,22/07/2010,"Furniture, Fittings and carpets",Housing and Planning,AARON J OFFICE STUDIOS,5106141583,"1,224.64"
Communities & Local Government,DCLG,22/07/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,DAMOVO UK LTD,5106141531,"17,863.53"
Communities & Local Government,DCLG,22/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140720,"-34,655.66"
Communities & Local Government,DCLG,22/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106140822,551.57
Communities & Local Government,DCLG,22/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106141024,"32,562.44"
Communities & Local Government,DCLG,22/07/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106141027,"34,924.01"
Communities & Local Government,DCLG,22/07/2010,Media,Communities Group,TRANSMEDIA LINK LTD,5106141577,"3,520.00"
Communities & Local Government,DCLG,22/07/2010,Travel and Subsistence Account,Housing and Planning,TENANT SERVICES AUTHORIT Y,5106141590,"1,200.44"
Communities & Local Government,DCLG,22/07/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LB WALTHAM FOREST,2300001688,"-100,000.00"
Communities & Local Government,DCLG,22/07/2010,Publicity,Communities Group,CENTRAL OFFICE OF INFORMATION,5106141548,"27,284.00"
Communities & Local Government,DCLG,22/07/2010,Research,Finance and Corporate Services,NATURAL ENV RESEARCH COUNCIL,5106141538,"25,000.00"
Communities & Local Government,DCLG,22/07/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDIA TRUST,5106141613,"58,750.00"
Communities & Local Government,DCLG,22/07/2010,Software Licences,Finance and Corporate Services,DAMOVO UK LTD,5106141531,"19,514.92"
Communities & Local Government,DCLG,22/07/2010,Subscriptions,Communities Group,CENTRAL OFFICE OF INFORMATION,5106141548,27.28
Communities & Local Government,DCLG,22/07/2010,Training,Housing and Planning,REMA,5106141570,527.10
Communities & Local Government,DCLG,22/07/2010,Training,Finance and Corporate Services,QUADRILECT LTD,5106141596,552.00
Communities & Local Government,DCLG,22/07/2010,Training,Communities Group,INSTITUTE OF EDUCATION,5106141634,"2,625.00"
Communities & Local Government,DCLG,22/07/2010,Training,"Local Gov & Reg(LG DEL,AME, RfR2)",SPACE2THINK LTD,5106141550,"1,200.00"
Communities & Local Government,DCLG,22/07/2010,Training,Human Resources,DEVELOPMENT PARTNERSHIP,5106141557,"3,958.18"
Communities & Local Government,DCLG,22/07/2010,Training,Programme & Project Team,NATIONAL SCHOOL OF GOVERNMENT,5106141565,550.00
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",AVON & SOMERSET POLICE AUTHORITY,5000134367,"3,097,406.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",AVON FIRE AUTHORITY,5000134368,"1,031,898.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BARKING & DAGENHAM LB,5000134374,"4,263,210.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNSLEY MBC,5000134378,"4,558,016.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDS & LUTON FIRE & RESCUE SERVICE,5000134389,"472,247.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDFORDSHIRE POLICE AUTH,5000134390,"1,262,575.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROYAL BERKSHIRE FIRE AUTHORITY,5000134391,"639,691.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000134394,"28,122,192.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000134399,"3,385,908.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000134400,"3,392,703.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000134405,"5,292,088.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000134413,"11,280,375.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENT LB,5000134418,"6,822,526.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000134423,"4,528,661.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKS & MILTON KEYNES FIRE AUTH,5000134436,"474,976.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKINGHAMSHIRE CC,5000134437,"2,470,001.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BURY MBC,5000134440,"2,743,251.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CALDERDALE MBC,5000134443,"3,380,777.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBS & PETERBOROUGH FIRE AUTHORITY,5000134446,"599,073.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE POLICE AUT,5000134447,"1,385,374.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE COUNTY CNCL,5000134448,"4,606,249.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE FIRE AUTHORITY,5000134467,"772,344.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE POLICE AUTHORITY,5000134468,"2,343,701.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CLEVELAND FIRE AUTHORITY,5000134483,"928,328.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CLEVELAND POLICE AUTHORITY,5000134484,"2,071,906.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY CNCL,5000134493,"6,347,076.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA COUNTY CNCL,5000134501,"5,993,664.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA POLICE AUTHORITY,5000134502,"1,512,827.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DARLINGTON BC,5000134506,"1,610,611.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBY CITY CNCL,5000134512,"4,547,928.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE FIRE AUTHORITY,5000134513,"816,027.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE POLICE AUTHORITY,5000134514,"2,036,343.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE COUNTYCOUNCIL,5000134515,"7,679,497.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON & CORNWALL POLICE A,5000134518,"3,313,805.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON COUNTY CNCL,5000134519,"6,683,080.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON & SOMERSET FIRE & RESCUE SERV,5000134520,"1,295,960.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000134522,"5,940,273.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET COUNTY CNCL,5000134523,"2,105,022.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET FIRE AUTHORITY,5000134524,"456,301.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET POLICE AUTHORITY,5000134525,"1,043,505.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DUDLEY MBC,5000134528,"5,208,598.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CO DURHAM & DARLINGTON FIRE SERVICE,5000134530,"602,631.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM POLICE AUTHORITY,5000134531,"1,971,619.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EALING LB,5000134533,"5,991,164.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST RIDING OF YORKS,5000134548,"4,203,060.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX COUNTY CNCL,5000134552,"4,152,619.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX FIRE AUTHORITY,5000134553,"608,588.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ENFIELD LB,5000134562,"5,056,906.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX COUNTY CNCL,5000134570,"10,232,600.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX FIRE AUTHORITY,5000134571,"1,342,653.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX POLICE AUTHORITY,5000134572,"2,961,570.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GATESHEAD MBC,5000134586,"4,388,865.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY,5000134589,"37,867,929.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE COUNTY CNCL,5000134592,"4,850,981.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE POLICE AUTHORITY,5000134593,"1,039,500.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREENWICH LB,5000134601,"6,917,702.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF HACKNEY,5000134605,"9,123,950.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HALTON BC,5000134607,"2,653,233.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE COUNTY COUNCIL,5000134612,"6,090,329.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE FIRE & RESCUE AUTHORITY,5000134613,"1,213,882.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE POLICE AUTHORITY,5000134614,"3,637,186.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARINGEY LB,5000134617,"5,998,626.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROW LB,5000134624,"2,810,645.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARTLEPOOL BOROUGH COUNCIL,5000134627,"2,136,993.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORD WORCESTER FIRE BRIGADE,5000134635,"442,484.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORDSHIRE DISTRICT COUNCIL,5000134637,"2,388,414.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE POLICE AUTH,5000134638,"1,967,086.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE CONTY CNCL,5000134639,"7,298,520.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HUMBERSIDE FIRE & RESCUE SERVICE,5000134652,"1,127,113.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HUMBERSIDE POLICE,5000134653,"2,562,180.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLE OF WIGHT CNCL,5000134659,"2,546,557.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLES OF SCILLY COUNCIL,5000134662,"94,609.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT COUNTY CNCL,5000134670,"11,435,881.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT & MEDWAY TOWNS FIRE AUTHORITY,5000134671,"1,227,552.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT POLICE AUTHORITY,5000134672,"3,366,838.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HULL CITY COUNCIL,5000134678,"6,303,026.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES MBC,5000134682,"6,516,937.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KNOWSLEY MBC,5000134684,"4,913,999.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF LAMBETH,5000134686,"8,873,350.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COUNTY CNCL,5000134687,"12,530,383.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COMBINED FIRE AUTHORITY,5000134688,"1,352,483.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE POLICE AUTHORITY,5000134689,"4,017,967.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTER CITY CNCL,5000134694,"7,564,187.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICS LEICESTERSHIRE RUTLAND CFA,5000134696,"781,420.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTERSHIRE POLICE AUTHORITY,5000134697,"2,214,296.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTERSHIRE COUNTY CNCL,5000134698,"4,175,374.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWISHAM LB,5000134702,"7,474,940.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LINCOLNSHIRE POLICE AUTH,5000134707,"1,059,313.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LINCOLNSHIRE COUNTY CNCL,5000134708,"7,966,469.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LIVERPOOL CITY COUNCIL,5000134709,"13,483,663.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LUTON BC,5000134712,"3,728,555.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MANCHESTER CITY CNCL,5000134719,"14,203,359.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER FIRE,5000134721,"3,124,666.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER POL AUTH,5000134722,"9,418,874.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY COUNCIL,5000134726,"3,530,946.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE FIRE & RESCUE SERVICE,5000134731,"1,920,590.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE POLICE AUTH,5000134732,"5,679,286.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MIDDLESBROUGH BC,5000134741,"3,468,796.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UPON TYNE DC,5000134754,"6,924,893.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF NEWHAM,5000134758,"9,290,082.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK COUNTY COUNCIL,5000134759,"9,882,001.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK POLICE AUTHORITY,5000134760,"1,566,752.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC,5000134766,"3,018,392.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH TYNESIDE MBC,5000134778,"3,646,214.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE CC,5000134781,"4,328,349.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE FIRE & RESCUE AUTH,5000134782,"537,875.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE POLICE AUTHORITY,5000134783,"1,364,413.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE COUNTY COUNCIL,5000134786,"6,392,281.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE POLICE AUTH,5000134787,"1,353,612.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBRIA POLICE AUTH,5000134788,"5,902,573.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAM CITY COUNCIL,5000134792,"7,158,760.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAMSHIRE COUNTY CNCL,5000134793,"7,303,057.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTS & CITY NOTTINGHAM FIRE AUTH,5000134794,"1,037,330.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAMSHIRE POLICE AU,5000134795,"2,708,407.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",OLDHAM MBC,5000134805,"5,043,514.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",OXFORDSHIRE CC,5000134808,"4,409,886.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",PLYMOUTH CITY CNCL,5000134814,"4,397,481.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",PORTSMOUTH CITY COUNCIL,5000134818,"3,630,057.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF REDBRIDGE,5000134826,"4,065,506.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",REDCAR & CLEVELAND BOROUGH COUNCIL,5000134828,"2,849,922.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCHDALE MBC,5000134839,"4,549,468.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHERHAM MBC,5000134847,"5,115,864.00"
Communities & Local Government,DCLG,22/07/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",SALFORD CITY CNCL,5000134861,"5,401,619.00"
