Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (�) ,VAT Registration Number
FCO,FCO,19-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1028564,"-3,977.20",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"10,833.00",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"9,053.80",
FCO,FCO,19-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1028564,"3,977.36",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"-10,833.00",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"-9,053.80",
FCO,FCO,19-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1028564,"-3,977.36",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"-2,390.00",
FCO,FCO,19-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1028564,-478,
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,-338,
FCO,FCO,19-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1028564,-67.6,
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"2,390.00",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,338,
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"10,833.00",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,CAPGEMINI  UK PLC,1028564,"9,053.00",
FCO,FCO,19-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1028564,"4,522.80",
FCO,FCO,20-Oct-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,WORLD RESOURCES INSTITUTE,1004109,"78,830.04",
FCO,FCO,04-Oct-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CARE INTERNATIONAL UK,1027271,"60,228.58",
FCO,FCO,20-Oct-11,Local Allowances,DG CHANGE & DELIVERY,ECA INTERNATIONAL,1028692,"26,500.00",
FCO,FCO,20-Oct-11,Local Allowances,DG CHANGE & DELIVERY,ECA INTERNATIONAL,1028692,"5,300.00",
FCO,FCO,12-Oct-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1028000,"98,158.71",
FCO,FCO,12-Oct-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1028000,"51,412.68",
FCO,FCO,12-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1028000,"29,914.28",
FCO,FCO,12-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1028000,-0.01,
FCO,FCO,04-Oct-11,Electricity Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000004286,"3,604.33",
FCO,FCO,04-Oct-11,Water Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000004286,"6,716.26",
FCO,FCO,04-Oct-11,Water Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000004286,"3,451.46",
FCO,FCO,24-Oct-11,IT/IS Consultancy,DG CENTRAL GROUP,GARTNER UK LIMITED,1028922,"48,700.00",
FCO,FCO,24-Oct-11,IT/IS Consultancy,DG CENTRAL GROUP,GARTNER UK LIMITED,1028922,"9,740.00",
FCO,FCO,12-Oct-11,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1028002,"22,723.48",
FCO,FCO,12-Oct-11,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1028002,"4,544.70",
FCO,FCO,25-Oct-11,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1029056,"41,642.92",
FCO,FCO,25-Oct-11,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1029056,"8,328.58",
FCO,FCO,13-Oct-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1028107,"9,000.00",
FCO,FCO,13-Oct-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1028107,"16,680.00",
FCO,FCO,13-Oct-11,Information Systems Under £3000 (non-capitalised),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1028107,"2,512.00",
FCO,FCO,13-Oct-11,Information Systems Maintenance,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1028107,"29,891.00",
FCO,FCO,13-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1028107,"11,616.60",
FCO,FCO,19-Oct-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"2,665.00",
FCO,FCO,19-Oct-11,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,295.77,
FCO,FCO,19-Oct-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"1,033.90",
FCO,FCO,19-Oct-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,264.87,
FCO,FCO,19-Oct-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"11,642.08",
FCO,FCO,19-Oct-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,379,
FCO,FCO,19-Oct-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,131.48,
FCO,FCO,19-Oct-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,296.14,
FCO,FCO,19-Oct-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"7,908.69",
FCO,FCO,19-Oct-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"6,196.92",
FCO,FCO,19-Oct-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"1,977.17",
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,171.26,
FCO,FCO,19-Oct-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"13,343.05",
FCO,FCO,19-Oct-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,202.21,
FCO,FCO,19-Oct-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11093,"6,979.55",
FCO,FCO,19-Oct-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"4,144.34",
FCO,FCO,19-Oct-11,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,140.48,
FCO,FCO,19-Oct-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"1,284.36",
FCO,FCO,19-Oct-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,18.64,
FCO,FCO,19-Oct-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"4,242.95",
FCO,FCO,19-Oct-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,184.18,
FCO,FCO,19-Oct-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,152.12,
FCO,FCO,19-Oct-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,143.62,
FCO,FCO,19-Oct-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"1,849.89",
FCO,FCO,19-Oct-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"2,383.85",
FCO,FCO,19-Oct-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,462.47,
FCO,FCO,19-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,318.91,
FCO,FCO,19-Oct-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"4,288.56",
FCO,FCO,19-Oct-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"4,716.42",
FCO,FCO,19-Oct-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,181.88,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,953.2,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,32.31,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,295.4,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,4.29,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,975.88,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,42.36,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,34.99,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,33.03,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,425.48,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,548.28,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,106.37,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,73.35,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,986.37,
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,"1,084.78",
FCO,FCO,19-Oct-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11097,41.83,
FCO,FCO,17-Oct-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,"8,124.92",
FCO,FCO,17-Oct-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,"2,822.45",
FCO,FCO,17-Oct-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,"14,252.43",
FCO,FCO,17-Oct-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,10.83,
FCO,FCO,17-Oct-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,51.27,
FCO,FCO,17-Oct-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,940.01,
FCO,FCO,17-Oct-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,639.36,
FCO,FCO,17-Oct-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,235,
FCO,FCO,17-Oct-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,"1,137.12",
FCO,FCO,17-Oct-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003040,127.61,
FCO,FCO,21-Oct-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,"8,124.92",
FCO,FCO,21-Oct-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,"2,822.45",
FCO,FCO,21-Oct-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,"11,544.67",
FCO,FCO,21-Oct-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,10.83,
FCO,FCO,21-Oct-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,51.27,
FCO,FCO,21-Oct-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,940.01,
FCO,FCO,21-Oct-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,639.36,
FCO,FCO,21-Oct-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,235,
FCO,FCO,21-Oct-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,"1,137.12",
FCO,FCO,21-Oct-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1003047,127.61,
FCO,FCO,18-Oct-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"118,949.05",
FCO,FCO,18-Oct-11,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"2,480.79",
FCO,FCO,18-Oct-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"47,922.20",
FCO,FCO,18-Oct-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"7,710.11",
FCO,FCO,18-Oct-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"144,572.81",
FCO,FCO,18-Oct-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"2,621.16",
FCO,FCO,18-Oct-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"6,324.34",
FCO,FCO,18-Oct-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"43,878.01",
FCO,FCO,18-Oct-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"4,819.22",
FCO,FCO,18-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"2,734.39",
FCO,FCO,18-Oct-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"10,954.16",
FCO,FCO,18-Oct-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"51,398.87",
FCO,FCO,18-Oct-11,Interim Helpdesk,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1028450,"41,172.10",
FCO,FCO,18-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1028450,"97,107.43",
FCO,FCO,18-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1028450,0.01,
FCO,FCO,12-Oct-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,SIR ROBERT MCALPINE LTD,1028034,"100,000.00",
FCO,FCO,12-Oct-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,SIR ROBERT MCALPINE LTD,1028034,"20,000.00",
FCO,FCO,31-Oct-11,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,KINGS COLLEGE LONDON,1029445,"79,057.90",
FCO,FCO,12-Oct-11,Residential Property Services,DG CHANGE & DELIVERY,KNIGHT FRANK LLP,1028012,"28,750.00",
FCO,FCO,03-Oct-11,IT/IS Consultancy,DG CENTRAL GROUP,LOGICA UK LTD,1027231,"166,189.00",
FCO,FCO,03-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1027231,"33,237.80",
FCO,FCO,28-Oct-11,IT/IS Consultancy,DG CENTRAL GROUP,LOGICA UK LTD,1029391,"166,189.00",
FCO,FCO,28-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1029391,"33,237.80",
FCO,FCO,05-Oct-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,LORD SLYNN HADLEY EURO LAW FOUNDATION,1027478,"38,316.00",
FCO,FCO,13-Oct-11,Research Budget,UK TRADE AND INVESTMENT DIRECTORATE,PA CONSULTING GROUP,1028163,"23,024.79",
FCO,FCO,13-Oct-11,Research Budget,UK TRADE AND INVESTMENT DIRECTORATE,PA CONSULTING GROUP,1028163,"4,604.96",
FCO,FCO,12-Oct-11,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1027987,"31,877.54",
FCO,FCO,03-Oct-11,Information Systems Maintenance,DG CENTRAL GROUP,STERIA LTD,1027243,"40,816.70",
FCO,FCO,03-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1027243,"8,163.34",
FCO,FCO,05-Oct-11,Training,DG POLITICAL,UNITED NATIONS,1027511,"150,000.00",
FCO,FCO,18-Oct-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS & ASSOCIATES LTD,1028423,"93,643.70",
FCO,FCO,21-Oct-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,WESTMINSTER FOUNDATION FOR DEMOCRACY,1028878,"28,135.27",
FCO,FCO,13-Oct-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,JOHN SMITH MEMORIAL TRUST,1028129,"129,501.48",
FCO,FCO,12-Oct-11,Commercial Partners (Visa),UK VISAS DIRECTORATE,GUANGDONG CTS VISA CONSULTING SERVICE CO. LTD,2091792,"37,893.15",
FCO,FCO,25-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,DTZ CONSULTING AND RESEARCH,1029033,"21,287.50",
FCO,FCO,25-Oct-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1029033,"4,257.50",
FCO,FCO,25-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,DTZ CONSULTING AND RESEARCH,1029033,"-21,287.50",
FCO,FCO,25-Oct-11,Estates Management Services,DG CHANGE & DELIVERY,DTZ CONSULTING AND RESEARCH,1029033,"16,635.72",
FCO,FCO,25-Oct-11,Temporary Staff (Admin and Clerical Only),DG CHANGE & DELIVERY,DTZ CONSULTING AND RESEARCH,1029033,"4,651.78",
