Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,17/05/2010,IT and communication services,Land Forces,CYTA,5000034981,6187.21
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of inventory and services ,Land Forces,DALVIE STORAGE SYSTEMS LIMITED,135582,26977.00
Ministry of Defence,Ministry of Defence,25/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DAVID MOULAND HAULAGE LIMITED,639856,15300.00
Ministry of Defence,Ministry of Defence,14/05/2010,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,634121,5963579.41
Ministry of Defence,Ministry of Defence,17/05/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,634887,618299.14
Ministry of Defence,Ministry of Defence,18/05/2010,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,635628,31498.93
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,636283,675916.74
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,636283,11492173.46
Ministry of Defence,Ministry of Defence,19/05/2010,Preparation of land & buildings for disposal,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,636283,24498.24
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Central TLB,DEBUT SERVICES (SOUTH WEST)LIMITED,637728,608.80
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,639860,129775.62
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,639860,108613.38
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Central TLB,DEBUT SERVICES (SOUTH WEST)LIMITED,639860,3353.31
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Air Command,DEBUT SERVICES (SOUTH WEST)LIMITED,639860,39.50
Ministry of Defence,Ministry of Defence,13/05/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,633366,2113567.56
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Defence Estates,DEBUT SERVICES LIMITED,633366,389871.21
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,636284,1206028.96
Ministry of Defence,Ministry of Defence,21/05/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,637729,950181.28
Ministry of Defence,Ministry of Defence,27/05/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,641367,1626994.04
Ministry of Defence,Ministry of Defence,12/05/2010,Fees for professional services,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,632614,2205437.16
Ministry of Defence,Ministry of Defence,13/05/2010,Research and development,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,633367,10000.00
Ministry of Defence,Ministry of Defence,26/05/2010,Research and development,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,640619,60000.00
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Defence Estates,DEFENCE SUPPORT GROUP  (DSG),632616,477.72
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Land Forces,DEFENCE SUPPORT GROUP  (DSG),633368,48779.36
Ministry of Defence,Ministry of Defence,13/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),633369,17335.42
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Defence Estates,DEFENCE SUPPORT GROUP  (DSG),636287,591.17
Ministry of Defence,Ministry of Defence,19/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),636287,7484.16
Ministry of Defence,Ministry of Defence,24/05/2010,Payment of utilities,Defence Estates,DEFENCE SUPPORT GROUP  (DSG),638530,231.39
Ministry of Defence,Ministry of Defence,17/05/2010,Externally delivered education and training.,Land Forces,DEFLOG VQ TRUST LIMITED,634892,375588.98
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Central TLB,DELOITTE LLP,637734,51906.38
Ministry of Defence,Ministry of Defence,14/05/2010,Fees for professional services,Central TLB,DENTON WILDE SAPTE LLP,634128,474.40
Ministry of Defence,Ministry of Defence,28/05/2010,Preparation of land & buildings for disposal,Defence Estates,DEPARTMENT FOR REGIONAL DEVELOPMENT,29302,501.33
Ministry of Defence,Ministry of Defence,13/05/2010,Fees for professional services,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,633370,36507.51
Ministry of Defence,Ministry of Defence,18/05/2010,Fees for professional services,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,635635,170068.02
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,640627,226756.50
Ministry of Defence,Ministry of Defence,27/05/2010,Medical treatment & stores and welfare services.,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,641376,167015.50
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Programme Office,DEPTARTMENT OF APPLIED MATHEMATICS,V - 9000123072 - 00080267,30648.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Programme Office,DETICA LIMITED,V - 9000122748 - 00081047,179540.38
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,632621,49765.21
Ministry of Defence,Ministry of Defence,19/05/2010,Payments made in advance,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,636291,294945.00
Ministry of Defence,Ministry of Defence,21/05/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,637737,2625102.90
Ministry of Defence,Ministry of Defence,21/05/2010,Payments made in advance,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,637737,486.00
Ministry of Defence,Ministry of Defence,26/05/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,640630,97.51
Ministry of Defence,Ministry of Defence,26/05/2010,Payments made in advance,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,640630,83877.88
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,632622,8138.71
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,632622,109812.55
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,632622,5391.70
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,632622,468.02
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,634132,64.87
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,634132,1078.88
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,634132,16906.94
Ministry of Defence,Ministry of Defence,18/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,635638,964.23
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,DHL GLOBAL FORWARDING (UK)  LIMITED,636292,154.33
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,636292,17548.75
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,636292,19782.34
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,636292,5619.35
Ministry of Defence,Ministry of Defence,20/05/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,637051,154.65
Ministry of Defence,Ministry of Defence,20/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,637051,5811.91
Ministry of Defence,Ministry of Defence,20/05/2010,"Transporation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,637051,106.65
Ministry of Defence,Ministry of Defence,20/05/2010,"Transporation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,637051,79801.46
Ministry of Defence,Ministry of Defence,20/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,637051,593.49
Ministry of Defence,Ministry of Defence,24/05/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,DHL GLOBAL FORWARDING (UK)  LIMITED,638533,78.26
Ministry of Defence,Ministry of Defence,24/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,638533,24354.14
Ministry of Defence,Ministry of Defence,24/05/2010,"Transporation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,638533,1942.57
Ministry of Defence,Ministry of Defence,25/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,639867,2075.67
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,641378,4481.24
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,641378,1753.13
Ministry of Defence,Ministry of Defence,28/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,642054,1577.93
Ministry of Defence,Ministry of Defence,28/05/2010,"Transporation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,642054,18357.33
Ministry of Defence,Ministry of Defence,28/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,642054,852.93
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IT Software,Corporate,DOCUMATION SOFTWARE LIMITED,V - 9000122829 - 00080952,27917.32
Ministry of Defence,Ministry of Defence,13/05/2010,Medical treatment & stores and welfare services.,Central TLB,DR MARTIN ERRINGTON T/A ERRINGTON ASSOCIATES,633391,101847.00
Ministry of Defence,Ministry of Defence,25/05/2010,Medical treatment & stores and welfare services.,Central TLB,DR MARTIN ERRINGTON T/A ERRINGTON ASSOCIATES,639875,76365.00
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,IT Hardware,Operations,DRIVEN TECHNOLOGIES INC,V - 0000000413 - 00082383,54340.71
Ministry of Defence,Ministry of Defence,26/05/2010,Miscellaneous Administration Costs,Land Forces,DRIVING STANDARDS AGENCY,640647,30000.00
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,634161,34808.25
Ministry of Defence,Ministry of Defence,27/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,641396,8502.29
Ministry of Defence,Ministry of Defence,28/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,642062,46469.51
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Defence Estates,E.ON,5000034883,454.85
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Land Forces,E.ON,5000034883,29966.43
Ministry of Defence,Ministry of Defence,28/05/2010,Payment of utilities,Defence Estates,E.ON UK PLC,642068,31726.84
Ministry of Defence,Ministry of Defence,28/05/2010,Payment of utilities,Air Command,E.ON UK PLC,642068,73.68
Ministry of Defence,Ministry of Defence,28/05/2010,Payment of utilities,Land Forces,E.ON UK PLC,642068,752.40
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Land Forces,E.ON WESTFALEN WESE VETRIEB GMBH,5000034780,22179.90
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,E.ON WESTFALEN WESE VETRIEB GMBH,5000034780,9058.95
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Programme Office,E2V TECHNOLOGIES (UK) LIMITED,V - 9000122945 - 00078067,59716.00
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,EAST HAMPSHIRE DISTRICT COUNCIL,637759,53978.15
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,EAST LINDSEY BOROUGH COUNCIL,637760,33869.17
Ministry of Defence,Ministry of Defence,20/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,Easy Coach Ltd,Pv 183,49867.32
Ministry of Defence,Ministry of Defence,20/05/2010,IT and communication services,Land Forces,ELAN COMPUTING LTD,637084,11500.00
Ministry of Defence,Ministry of Defence,20/05/2010,Fees for professional services,Land Forces,ELAN COMPUTING LTD,637084,19930.00
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Command Joint Operations,ELECTRICITY AUTHORITY OF CYPRUS,4000004337,532.25
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Command Joint Operations,ELECTRICITY AUTHORITY OF CYPRUS,4000004381,28907.98
Ministry of Defence,Ministry of Defence,19/05/2010,Design services and minor equipment purchases,Air Command,ELECTRO SERVICES (MIDLANDS) LTD,636334,1250.00
Ministry of Defence,Ministry of Defence,19/05/2010,Design services and minor equipment purchases,Land Forces,ELECTRO SERVICES (MIDLANDS) LTD,636334,525.00
Ministry of Defence,Ministry of Defence,13/05/2010,Property leases,Land Forces,ELECTROLUX PLC,633415,30272.13
Ministry of Defence,Ministry of Defence,14/05/2010,Fees for professional services,Land Forces,EMBRACING ENTERPRISE LTD T/A THE GARNETT FOUNDATION,634181,34320.00
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Air Command,EMCOR FACILITIES SERVICES LTD,637775,90488.20
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Land Forces,ENERTEC HAMELN GMBH.,5000034885,37751.24
Ministry of Defence,Ministry of Defence,13/05/2010,Fees for professional services,Defence Estates,ENTEC U K LTD,633417,142733.44
Ministry of Defence,Ministry of Defence,13/05/2010,Fees for professional services,Land Forces,ENTEC U K LTD,633417,6993.01
Ministry of Defence,Ministry of Defence,26/05/2010,Estate management,Air Command,ENTEC U K LTD,640676,5054.13
Ministry of Defence,Ministry of Defence,26/05/2010,Fees for professional services,Defence Estates,ENTEC U K LTD,640676,13611.39
Ministry of Defence,Ministry of Defence,26/05/2010,Fees for professional services,Land Forces,ENTEC U K LTD,640676,7408.42
Ministry of Defence,Ministry of Defence,27/05/2010,Fees for professional services,Defence Estates,ENTEC U K LTD,641418,2961.00
Ministry of Defence,Ministry of Defence,27/05/2010,Fees for professional services,Land Forces,ENTEC U K LTD,641418,38328.15
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Programme Office,EPSRC,V - 9000122944 - 00081770,750626.82
Ministry of Defence,Defence Support Group,25/05/2010,Consultancy,Corporate,EQUINITI ICS LTD,000000426647,44300.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,ERA TECHNOLOGY LIMITED,V - 9000122949 - 00081840,39600.00
Ministry of Defence,Met Office,19/05/2010,08 Software Licences,Science And Technology,Esri (Uk) Ltd,292979,53716.27
Ministry of Defence,Ministry of Defence,12/05/2010,Payment of utilities,Land Forces,ESSO PETROLEUM COMPANY LIMITED,632663,19889.99
Ministry of Defence,Ministry of Defence,17/05/2010,Payment of utilities,Defence Estates,ESSO PETROLEUM COMPANY LIMITED,634946,1927.12
Ministry of Defence,Ministry of Defence,17/05/2010,Payment of utilities,Defence Equipment & Support,ESSO PETROLEUM COMPANY LIMITED,634946,22321.53
Ministry of Defence,Ministry of Defence,17/05/2010,Payment of utilities,Land Forces,ESSO PETROLEUM COMPANY LIMITED,634946,21432.78
Ministry of Defence,Ministry of Defence,18/05/2010,Payments on behalf of Defence Support Group,Central TLB,ESSO PETROLEUM COMPANY LIMITED,635678,6217.02
Ministry of Defence,Ministry of Defence,18/05/2010,Payment of utilities,Air Command,ESSO PETROLEUM COMPANY LIMITED,635678,13045.67
Ministry of Defence,Ministry of Defence,18/05/2010,Payment of utilities,Land Forces,ESSO PETROLEUM COMPANY LIMITED,635678,59433.17
Ministry of Defence,Ministry of Defence,26/05/2010,Payment of utilities,Defence Estates,ESSO PETROLEUM COMPANY LIMITED,640679,6229.07
Ministry of Defence,Ministry of Defence,26/05/2010,Payment of utilities,Defence Equipment & Support,ESSO PETROLEUM COMPANY LIMITED,640679,54239.74
Ministry of Defence,Ministry of Defence,26/05/2010,Payment of utilities,Air Command,ESSO PETROLEUM COMPANY LIMITED,640679,31024.04
Ministry of Defence,Ministry of Defence,26/05/2010,Payment of utilities,Land Forces,ESSO PETROLEUM COMPANY LIMITED,640679,70325.39
Ministry of Defence,Ministry of Defence,26/05/2010,Transport hire charges,Land Forces,EUROPCAR AUTOVERMIETUNG,5000035550,40496.81
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Professional Services,Operations,EXCHEM DEFENCE SYSTEMS LIMITED,V - 9000122854 - 00079802,136684.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Professional Services,Operations,EXCHEM DEFENCE SYSTEMS LIMITED,V - 9000122854 - 00079803,50050.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Professional Services,Operations,EXPONENT INTERNATIONAL LIMITED,V - 9000123108 - 00076532,36755.06
Ministry of Defence,Ministry of Defence,13/05/2010,Fuel for military use,Air Command,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000008191,15375.03
Ministry of Defence,Ministry of Defence,13/05/2010,Fuel for military use,Land Forces,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000008191,29956.06
Ministry of Defence,Ministry of Defence,18/05/2010,Fuel for military use,Air Command,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000008241,69100.63
Ministry of Defence,Ministry of Defence,18/05/2010,Fuel for military use,Land Forces,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000008241,10490.45
Ministry of Defence,Ministry of Defence,18/05/2010,Estate management,Defence Estates,FACILITY CARE AG,5000035042,51753.94
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,FAREHAM BOROUGH COUNCIL,637786,46229.52
Ministry of Defence,Ministry of Defence,17/05/2010,Transport hire charges,Air Command,FBS LIMITED,634954,3020274.58
Ministry of Defence,Ministry of Defence,17/05/2010,Transport hire charges,Land Forces,FBS LIMITED,634954,851490.12
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,FIFE COUNCIL,637788,71237.12
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Defence Estates,FIFTHSTREET MANAGEMENT LIMITED,640691,28919.37
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Contracted out Office Services,Corporate,FIRSTASSIST SERVICES LIMITED,V - 9000122910 - 00080745,26250.00
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Central TLB,FORBO FLOORING UK LIMITED,632680,3532.05
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,632680,39358.84
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,632680,89639.22
Ministry of Defence,Ministry of Defence,14/05/2010,Purchase of inventory and services ,Central TLB,FORBO FLOORING UK LIMITED,634196,12066.71
Ministry of Defence,Ministry of Defence,14/05/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,634196,26231.91
Ministry of Defence,Ministry of Defence,14/05/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,634196,40724.99
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of inventory and services ,Command Joint Operations,FORBO FLOORING UK LIMITED,636353,13361.64
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,636353,68146.29
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,636353,63255.13
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,638579,1526.21
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,638579,237019.12
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,639922,19450.20
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,639922,22586.83
Ministry of Defence,Ministry of Defence,27/05/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,641440,185.18
Ministry of Defence,Ministry of Defence,27/05/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,641440,35598.53
Ministry of Defence,Ministry of Defence,18/05/2010,Other Transport - Owned,Defence Estate - SSG,FORD MOTOR COMPANY LTD          ,PMT - 023,62368.56
Ministry of Defence,Ministry of Defence,13/05/2010,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009246,21791.00
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009282,-124.91
Ministry of Defence,Ministry of Defence,19/05/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009284,23903.17
Ministry of Defence,Ministry of Defence,25/05/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009308,1501.33
Ministry of Defence,Ministry of Defence,28/05/2010,Purchase of general transport equipment,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009340,10.72
Ministry of Defence,Ministry of Defence,28/05/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009342,14955.43
Ministry of Defence,Ministry of Defence,28/05/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009340,301.99
Ministry of Defence,Ministry of Defence,25/05/2010,Rent and rates,Defence Estates,FORESTRY COMMISSION,639924,31500.00
Ministry of Defence,Ministry of Defence,26/05/2010,Externally delivered education and training.,Air Command,FORSVARETS MATERIELVERK,5000035553,260869.57
Ministry of Defence,Ministry of Defence,27/05/2010,Externally delivered education and training.,Air Command,FORSVARETS MATERIELVERK,3000004253,26000.00
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Air Command,Foster Refrigerator,149979,44300.51
Ministry of Defence,Ministry of Defence,24/05/2010,Fees for professional services,Land Forces,FRONTIER MEDICAL SERVICES  LIMITED,638581,88585.00
Ministry of Defence,United Kingdom Hydrographic Office,26/05/2010,Raw Materials - Plates,Print & Supply,FUJIFILM UK Ltd,5100077936,47685.87
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,FYLDE BOROUGH COUNCIL,637796,26848.93
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Central TLB,G J SUCKLING,640704,21715.50
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Navy Command,G J SUCKLING,640704,9833.00
Ministry of Defence,Ministry of Defence,19/05/2010,Design services and minor equipment purchases,Land Forces,G3 SYSTEMS LIMITED,636361,8410.18
Ministry of Defence,Ministry of Defence,12/05/2010,Insurance,Central TLB,GALLAGHER BASSETT INTERNATIONAL LTD.,632687,2998557.02
Ministry of Defence,Ministry of Defence,19/05/2010,Insurance,Central TLB,GALLAGHER BASSETT INTERNATIONAL LTD.,636362,186150.00
Ministry of Defence,Ministry of Defence,17/05/2010,Payment of utilities,Defence Estates,GB OILS LIMITED,634974,474.01
Ministry of Defence,Ministry of Defence,17/05/2010,Payment of utilities,Land Forces,GB OILS LIMITED,634974,2889.60
Ministry of Defence,Ministry of Defence,18/05/2010,Payment of utilities,Defence Estates,GB OILS LIMITED,635693,41846.86
Ministry of Defence,Ministry of Defence,18/05/2010,Payment of utilities,Central TLB,GB OILS LIMITED,635693,69665.69
Ministry of Defence,Ministry of Defence,18/05/2010,Payment of utilities,Air Command,GB OILS LIMITED,635693,145494.53
Ministry of Defence,Ministry of Defence,18/05/2010,Payment of utilities,Land Forces,GB OILS LIMITED,635693,81197.55
Ministry of Defence,Ministry of Defence,18/05/2010,Payment of utilities,Navy Command,GB OILS LIMITED,635693,17337.81
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Defence Estates,GB OILS LIMITED,641454,10748.44
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,641454,20852.51
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Air Command,GB OILS LIMITED,641454,49829.92
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Land Forces,GB OILS LIMITED,641453,2391.98
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Land Forces,GB OILS LIMITED,641454,80228.01
Ministry of Defence,Ministry of Defence,27/05/2010,Payment of utilities,Navy Command,GB OILS LIMITED,641454,9095.58
Ministry of Defence,Met Office,21/05/2010,06 Accommodation,Chief Financial Officer,Gbs Re Scot Gov Gen Cash Acct 8501,292795,28092.77
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Facility Management Costs,Infrastructure,GBS RE TREASURY SOLICITOR CLIENT MONIES,S - 9000122933 - 00081210,47995.90
Ministry of Defence,Ministry of Defence,12/05/2010,Design services and minor equipment purchases,Land Forces,GENERAL DYNAMICS UNITED KINGDOM LIMITED,632695,87870.03
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,AP2,824622.39
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,AP2,226480.44
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,BMQN000217,64818.80
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,GTPR000543,46520.10
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,GTPR000559,60478.26
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,PBAB000883,25121.74
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,PBAB000929,62339.13
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,PBBH000879,26052.17
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Defence Estates,German Construction Authority,PBTA000924,33495.65
