Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000125572 - 00087858,140000.00
Ministry of Defence,Ministry of Defence,05/08/2010,Design services and minor equipment purchases,Air Command,T.G. POWER LTD,674674,318530.05
Ministry of Defence,Ministry of Defence,26/08/2010,Design services and minor equipment purchases,Air Command,T.G. POWER LTD,684232,294648.22
Ministry of Defence,Ministry of Defence,04/08/2010,Purchase of buildings and military equipment ,Air Command,TAMDOWN REGENERATION LIMITED,674062,135610.70
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Equipment & Support,TATUNG (U.K.) LTD,682993,259968.75
Ministry of Defence,Ministry of Defence,10/08/2010,Design services and minor equipment purchases,Air Command,TAYSIDE AVIATION LTD,676571,32014.25
Ministry of Defence,Ministry of Defence,24/08/2010,Design services and minor equipment purchases,Air Command,TAYSIDE AVIATION LTD,682994,21805.75
Ministry of Defence,Ministry of Defence,17/08/2010,Fuel for military use,Land Forces,TEAM LEYLAND INTERNATIONAL LIMITED,679757,518290.00
Ministry of Defence,Ministry of Defence,27/08/2010,Medical treatment & stores and welfare services.,Land Forces,TEAM24 LIMITED,684945,6632.10
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Land Forces,TECHNOGYM U K LIMITED,674677,3826.09
Ministry of Defence,Ministry of Defence,05/08/2010,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,674677,94697.10
Ministry of Defence,Ministry of Defence,19/08/2010,Food and clothing,Command Joint Operations,TECHNOGYM U K LIMITED,681070,3375.67
Ministry of Defence,Ministry of Defence,19/08/2010,Food and clothing,Air Command,TECHNOGYM U K LIMITED,681070,8154.42
Ministry of Defence,Ministry of Defence,19/08/2010,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,681070,27875.27
Ministry of Defence,Ministry of Defence,19/08/2010,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,681070,4213.43
Ministry of Defence,Ministry of Defence,25/08/2010,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,683621,59669.86
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Sub Contracted Work,Operations,TESPAR DSP LIMITED,V - 9000125288 - 00085748,25750.00
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,TEST VALLEY BOROUGH COUNCIL,681739,80338.80
Ministry of Defence,Ministry of Defence,18/08/2010,Rent and rates,Defence Estates,TEWKESBURY BOROUGH COUNCIL,680481,36127.00
Ministry of Defence,Ministry of Defence,20/08/2010,Payment of utilities,Central TLB,THAMES WATER UTILITIES LTD,681742,51384.08
Ministry of Defence,Ministry of Defence,31/08/2010,Design services and minor equipment purchases,Land Forces,THE AUTOMOBILE ASSOCIATION LIMITED,152182,43025.77
Ministry of Defence,Ministry of Defence,06/08/2010,Fees for professional services,Land Forces,THE BRITISH ASSOCIATION OF REMOVERS LIMITED,675406,32000.00
Ministry of Defence,Ministry of Defence,05/08/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,674686,94697.72
Ministry of Defence,Ministry of Defence,17/08/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,679762,182145.01
Ministry of Defence,Ministry of Defence,18/08/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,680485,24225.76
Ministry of Defence,Ministry of Defence,20/08/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,681744,50580.20
Ministry of Defence,Ministry of Defence,31/08/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,685486,64330.28
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,THE CLARKE CHAPMAN GROUP LIMITED,151869,75916.75
Ministry of Defence,Ministry of Defence,25/08/2010,Rent and rates,Central TLB,THE CROWN ESTATE,683630,9782.07
Ministry of Defence,Ministry of Defence,25/08/2010,Rent and rates,Navy Command,THE CROWN ESTATE,683630,9753.31
Ministry of Defence,Ministry of Defence,17/08/2010,Rent and rates,Defence Estates,THE HEREFORDSHIRE COUNCIL,679764,33401.11
Ministry of Defence,Ministry of Defence,19/08/2010,Fees for professional services,Central TLB,THE INTRAINING GROUP LTD,681088,91297.62
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,THE MORAY COUNCIL,683005,134666.29
Ministry of Defence,Ministry of Defence,25/08/2010,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,683634,20498.00
Ministry of Defence,Ministry of Defence,25/08/2010,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,683634,12512.00
Ministry of Defence,Ministry of Defence,17/08/2010,Externally delivered education and training.,Land Forces,THE ROYAL ENGINEERS VOCATIONAL EDUCATION AND TRAINING TRUST,679771,113754.06
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of inventory and services ,Central TLB,THE ROYAL MINT,674695,40885.83
Ministry of Defence,Ministry of Defence,10/08/2010,Purchase of inventory and services ,Central TLB,THE ROYAL MINT,676595,90939.68
Ministry of Defence,Ministry of Defence,23/08/2010,Medical treatment & stores and welfare services.,Air Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,682372,12831.25
Ministry of Defence,Ministry of Defence,23/08/2010,Medical treatment & stores and welfare services.,Navy Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,682372,12831.25
Ministry of Defence,Ministry of Defence,24/08/2010,Medical treatment & stores and welfare services.,Air Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,683011,6415.62
Ministry of Defence,Ministry of Defence,24/08/2010,Medical treatment & stores and welfare services.,Land Forces,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,683011,12831.25
Ministry of Defence,Ministry of Defence,24/08/2010,Medical treatment & stores and welfare services.,Navy Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,683011,6415.63
Ministry of Defence,Ministry of Defence,02/08/2010,Fees for professional services,Land Forces,THE TREASURY SOLICITOR,200000008833,29598.30
Ministry of Defence,Ministry of Defence,04/08/2010,Fees for professional services,Land Forces,THE TREASURY SOLICITOR,200000008862,11099.00
Ministry of Defence,Ministry of Defence,05/08/2010,Fees for professional services,Central TLB,THE TREASURY SOLICITOR,200000008876,46.20
Ministry of Defence,Ministry of Defence,18/08/2010,Fees for professional services,Land Forces,THE TREASURY SOLICITOR,680494,1772.37
Ministry of Defence,Ministry of Defence,23/08/2010,Fees for professional services,Defence Estates,THE TREASURY SOLICITOR,682375,162.15
Ministry of Defence,Ministry of Defence,23/08/2010,Fees for professional services,Land Forces,THE TREASURY SOLICITOR,682375,49.82
Ministry of Defence,Ministry of Defence,24/08/2010,Environmental clear up,Defence Estates,THE TREASURY SOLICITOR,683013,68525.34
Ministry of Defence,Ministry of Defence,24/08/2010,Fees for professional services,Land Forces,THE TREASURY SOLICITOR,683013,181.66
Ministry of Defence,Ministry of Defence,31/08/2010,Fees for professional services,Land Forces,THE TREASURY SOLICITOR,685493,33343.57
Ministry of Defence,United Kingdom Hydrographic Office,31/08/2010,Legal Fees,Commercial & Finance,The Treasury Solicitor,5100080008,131619.29
Ministry of Defence,Ministry of Defence,11/08/2010,Building maintenance and accommodation stores,Land Forces,THE TRIUMPH FURNITURE COMPANY,677255,26208.64
Ministry of Defence,Ministry of Defence,02/08/2010,Externally delivered education and training.,Central TLB,THE UNIVERSITY OF WESTMINSTER,672775,37500.00
Ministry of Defence,Ministry of Defence,24/08/2010,Externally delivered education and training.,Central TLB,THE UNIVERSITY OF WESTMINSTER,683014,163133.60
Ministry of Defence,Met Office,23/08/2010,13 Miscellaneous,Science And Technology,Thistle East Midlands Airport,297308,29527.49
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,THREE RIVERS DISTRICT COUNCIL,681753,26159.32
Ministry of Defence,Ministry of Defence,24/08/2010,Purchase of inventory and services ,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,683016,725.13
Ministry of Defence,Ministry of Defence,24/08/2010,Purchase of inventory and services ,Air Command,THYSSENKRUPP AEROSPACE UK LTD,683016,4005.90
Ministry of Defence,Ministry of Defence,24/08/2010,Purchase of inventory and services ,Land Forces,THYSSENKRUPP AEROSPACE UK LTD,683016,401.51
Ministry of Defence,Ministry of Defence,09/08/2010,Purchase of inventory and services ,Land Forces,TIMESCO OF LONDON LIMITED,675992,149.75
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Materials & Equipment,Operations,TITANIUM CASTINGS (UK) LIMITED,V - 9000125667 - 00089152,22775.00
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Defence Estates,TKL GMBH.,5000039955,29571.99
Ministry of Defence,Defence Science and Technology Laboratory,06/08/2010,Energy & Utility,Infrastructure,TOTAL GAS & POWER,V - 9000125098 - 00087495,65141.12
Ministry of Defence,Ministry of Defence,02/08/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,672777,26522.83
Ministry of Defence,Ministry of Defence,02/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,672777,99266.83
Ministry of Defence,Ministry of Defence,02/08/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,672777,1620.99
Ministry of Defence,Ministry of Defence,03/08/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,673293,256.75
Ministry of Defence,Ministry of Defence,03/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,673293,21174.21
Ministry of Defence,Ministry of Defence,03/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,673293,4032.27
Ministry of Defence,Ministry of Defence,04/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,674099,-278.03
Ministry of Defence,Ministry of Defence,04/08/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,674099,24639.80
Ministry of Defence,Ministry of Defence,05/08/2010,Payments on behalf of Defence Support Group,Central TLB,TOTAL GAS & POWER LIMITED,674704,753.75
Ministry of Defence,Ministry of Defence,05/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,674704,9152.28
Ministry of Defence,Ministry of Defence,05/08/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,674704,55.47
Ministry of Defence,Ministry of Defence,05/08/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,674704,2194.94
Ministry of Defence,Ministry of Defence,05/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,674704,832.80
Ministry of Defence,Ministry of Defence,05/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,674704,559429.01
Ministry of Defence,Ministry of Defence,05/08/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,674704,11049.00
Ministry of Defence,Ministry of Defence,09/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,675993,11.97
Ministry of Defence,Ministry of Defence,09/08/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,675993,15148.61
Ministry of Defence,Ministry of Defence,09/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,675993,8838.85
Ministry of Defence,Ministry of Defence,13/08/2010,Payments on behalf of Defence Support Group,Central TLB,TOTAL GAS & POWER LIMITED,678553,2487.54
Ministry of Defence,Ministry of Defence,13/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,678553,4078.59
Ministry of Defence,Ministry of Defence,13/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,678553,6691.51
Ministry of Defence,Ministry of Defence,13/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,678553,24530.90
Ministry of Defence,Ministry of Defence,18/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,680504,-3379.90
Ministry of Defence,Ministry of Defence,18/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,680504,38458.29
Ministry of Defence,Ministry of Defence,18/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,680504,54392.62
Ministry of Defence,Ministry of Defence,18/08/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,680504,56.56
Ministry of Defence,Ministry of Defence,19/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,681098,2220.05
Ministry of Defence,Ministry of Defence,19/08/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,681098,65.26
Ministry of Defence,Ministry of Defence,19/08/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,681098,299.93
Ministry of Defence,Ministry of Defence,19/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,681098,20220.87
Ministry of Defence,Ministry of Defence,19/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,681098,-4040.15
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,683022,131.76
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,683022,5058.49
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,683022,6146.50
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,683022,35066.58
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,683022,125.77
Ministry of Defence,Ministry of Defence,25/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,683646,625.14
Ministry of Defence,Ministry of Defence,25/08/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,683646,2087.55
Ministry of Defence,Ministry of Defence,25/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,683646,358.80
Ministry of Defence,Ministry of Defence,25/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,683646,29901.83
Ministry of Defence,Ministry of Defence,25/08/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,683646,517.91
Ministry of Defence,Ministry of Defence,25/08/2010,Preparation of land & buildings for disposal,Defence Estates,TOTAL GAS & POWER LIMITED,683646,68174.33
Ministry of Defence,Ministry of Defence,26/08/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,684263,19683.04
Ministry of Defence,Ministry of Defence,26/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,684263,23842.45
Ministry of Defence,Ministry of Defence,27/08/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,684973,22461.71
Ministry of Defence,Ministry of Defence,27/08/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,684973,909.74
Ministry of Defence,Ministry of Defence,27/08/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,684973,4071.00
Ministry of Defence,Ministry of Defence,27/08/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,684973,59941.07
Ministry of Defence,Ministry of Defence,27/08/2010,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,684973,385479.12
Ministry of Defence,Ministry of Defence,27/08/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,684973,517.19
Ministry of Defence,Ministry of Defence,04/08/2010,"Purchase of munitions, other inventory or fuel",Air Command,TOTAL UK LIMITED,674101,290312.89
Ministry of Defence,Ministry of Defence,04/08/2010,"Purchase of munitions, other inventory or fuel",Land Forces,TOTAL UK LIMITED,674101,29646.11
Ministry of Defence,Ministry of Defence,10/08/2010,"Purchase of munitions, other inventory or fuel",Air Command,TOTAL UK LIMITED,676607,335391.34
Ministry of Defence,Ministry of Defence,10/08/2010,"Purchase of munitions, other inventory or fuel",Land Forces,TOTAL UK LIMITED,676607,41514.22
Ministry of Defence,Ministry of Defence,20/08/2010,Property leases,Defence Estates,TRICOMM HOUSING (PORTSMOUTH) LIMITED,681763,246795.16
Ministry of Defence,Ministry of Defence,12/08/2010,Property leases,Defence Estates,TRICOMM HOUSING LIMITED,677851,725109.22
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Command Joint Operations,TRL LTD,683650,33320.51
Ministry of Defence,Ministry of Defence,25/08/2010,Fees for professional services,Defence Estates,TRL LTD,683650,19995.05
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Land Forces,TRUSTEES OF THE MICHAEL J FIELD SIPPS P & B RACKIND TRUST ACCT,683027,53609.38
Ministry of Defence,Ministry of Defence,17/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,TURBOMECA UK LTD,5000040514,335298.94
Ministry of Defence,Ministry of Defence,02/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,672783,158670.85
Ministry of Defence,Ministry of Defence,04/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,674109,337100.04
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,674710,267536.34
Ministry of Defence,Ministry of Defence,09/08/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,675997,1728507.17
Ministry of Defence,Ministry of Defence,10/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,676611,358758.59
Ministry of Defence,Ministry of Defence,12/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,677857,8956.09
Ministry of Defence,Ministry of Defence,12/08/2010,Preparation of land & buildings for disposal,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,677857,21587.15
Ministry of Defence,Ministry of Defence,17/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,679785,917358.39
Ministry of Defence,Ministry of Defence,17/08/2010,Preparation of land & buildings for disposal,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,679785,2216.49
Ministry of Defence,Ministry of Defence,18/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,680511,237247.25
Ministry of Defence,Ministry of Defence,26/08/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,684269,581545.75
Ministry of Defence,Ministry of Defence,26/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,684269,192076.72
Ministry of Defence,Ministry of Defence,26/08/2010,Preparation of land & buildings for disposal,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,684269,1653.73
Ministry of Defence,Ministry of Defence,31/08/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,685502,202452.23
Ministry of Defence,Ministry of Defence,31/08/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,685502,504166.82
Ministry of Defence,Ministry of Defence,02/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,672784,81929.06
Ministry of Defence,Ministry of Defence,03/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,673301,322724.17
Ministry of Defence,Ministry of Defence,03/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,673301,112084.37
Ministry of Defence,Ministry of Defence,04/08/2010,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,674110,25000.00
Ministry of Defence,Ministry of Defence,04/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,674110,670604.47
Ministry of Defence,Ministry of Defence,04/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,674110,143187.86
Ministry of Defence,Ministry of Defence,04/08/2010,Design services and minor equipment purchases,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,674110,104787.26
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,674711,35875.67
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,674711,88584.98
Ministry of Defence,Ministry of Defence,05/08/2010,Design services and minor equipment purchases,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,674711,29607.94
Ministry of Defence,Ministry of Defence,06/08/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,675433,9628.87
Ministry of Defence,Ministry of Defence,06/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,675433,23846.84
Ministry of Defence,Ministry of Defence,06/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,675433,19838.10
Ministry of Defence,Ministry of Defence,09/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,675998,258791.11
Ministry of Defence,Ministry of Defence,11/08/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,677272,1848.38
Ministry of Defence,Ministry of Defence,11/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,677272,108620.94
Ministry of Defence,Ministry of Defence,11/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,677272,37432.30
Ministry of Defence,Ministry of Defence,12/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,677858,11575.36
Ministry of Defence,Ministry of Defence,12/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,677858,25329.59
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,678561,71488.60
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,678561,134384.31
Ministry of Defence,Ministry of Defence,17/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,679786,2416.03
Ministry of Defence,Ministry of Defence,17/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,679786,47294.10
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,681104,37487.40
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,681104,68871.00
Ministry of Defence,Ministry of Defence,19/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,681104,4284.38
Ministry of Defence,Ministry of Defence,19/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,681104,93.10
Ministry of Defence,Ministry of Defence,23/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,682388,1677.22
Ministry of Defence,Ministry of Defence,23/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,682388,28962.79
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,683029,34463.00
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,683029,19131.74
Ministry of Defence,Ministry of Defence,24/08/2010,Design services and minor equipment purchases,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,683029,4339.50
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,683652,48522.25
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,683652,4600.00
Ministry of Defence,Ministry of Defence,26/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,684270,164386.00
Ministry of Defence,Ministry of Defence,26/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,684270,35734.62
Ministry of Defence,Ministry of Defence,26/08/2010,Design services and minor equipment purchases,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,684270,96022.35
Ministry of Defence,Ministry of Defence,27/08/2010,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,684981,8669.61
Ministry of Defence,Ministry of Defence,27/08/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,684981,134137.04
Ministry of Defence,Ministry of Defence,27/08/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,684981,25705.70
Ministry of Defence,Ministry of Defence,02/08/2010,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,672785,7033.95
Ministry of Defence,Ministry of Defence,02/08/2010,Food and clothing,Central TLB,TURNER VIRR & CO. LTD,672785,74.79
Ministry of Defence,Ministry of Defence,02/08/2010,Food and clothing,Air Command,TURNER VIRR & CO. LTD,672785,8444.55
Ministry of Defence,Ministry of Defence,02/08/2010,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,672785,5708.48
Ministry of Defence,Ministry of Defence,17/08/2010,Food and clothing,Command Joint Operations,TURNER VIRR & CO. LTD,679787,928.40
Ministry of Defence,Ministry of Defence,17/08/2010,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,679787,22758.86
Ministry of Defence,Ministry of Defence,17/08/2010,Food and clothing,Air Command,TURNER VIRR & CO. LTD,679787,47008.93
Ministry of Defence,Ministry of Defence,17/08/2010,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,679787,3922.21
Ministry of Defence,Ministry of Defence,17/08/2010,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,679787,21008.78
Ministry of Defence,Ministry of Defence,18/08/2010,Food and clothing,Command Joint Operations,TURNER VIRR & CO. LTD,680513,135.12
Ministry of Defence,Ministry of Defence,18/08/2010,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,680513,7038.01
Ministry of Defence,Ministry of Defence,18/08/2010,Food and clothing,Central TLB,TURNER VIRR & CO. LTD,680513,170.38
Ministry of Defence,Ministry of Defence,18/08/2010,Food and clothing,Air Command,TURNER VIRR & CO. LTD,680513,9103.23
Ministry of Defence,Ministry of Defence,18/08/2010,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,680513,242.71
Ministry of Defence,Ministry of Defence,18/08/2010,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,680513,16223.83
Ministry of Defence,Ministry of Defence,23/08/2010,Food and clothing,Air Command,TURNER VIRR & CO. LTD,682389,1697.71
Ministry of Defence,Ministry of Defence,26/08/2010,Food and clothing,Command Joint Operations,TURNER VIRR & CO. LTD,684271,2018.35
Ministry of Defence,Ministry of Defence,26/08/2010,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,684271,5869.71
Ministry of Defence,Ministry of Defence,26/08/2010,Food and clothing,Air Command,TURNER VIRR & CO. LTD,684271,31343.66
Ministry of Defence,Ministry of Defence,26/08/2010,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,684271,1793.42
Ministry of Defence,Ministry of Defence,26/08/2010,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,684271,1283.34
Ministry of Defence,Ministry of Defence,09/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,676002,40877.56
Ministry of Defence,Ministry of Defence,26/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,684275,55307.56
Ministry of Defence,Ministry of Defence,19/08/2010,Payments on behalf of Defence Support Group,Central TLB,UNIPART GROUP LIMITED,681108,11204.30
