Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,19/11/2010,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010145,50.53
Ministry of Defence,Ministry of Defence,03/11/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010015,41.74
Ministry of Defence,Ministry of Defence,19/11/2010,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010146,39.12
Ministry of Defence,Ministry of Defence,02/11/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009999,33.47
Ministry of Defence,Ministry of Defence,02/11/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010003,33.42
Ministry of Defence,Ministry of Defence,18/11/2010,Externally delivered education and training.,Navy Command,FOREIGN & COMMONWEALTH OFFICE,200000010137,33.26
Ministry of Defence,Ministry of Defence,30/11/2010,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010217,31.07
Ministry of Defence,Ministry of Defence,29/11/2010,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010204,29.40
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010174,28.68
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010145,27.55
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010015,26.68
Ministry of Defence,Ministry of Defence,03/11/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010014,20.51
Ministry of Defence,Ministry of Defence,19/11/2010,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010146,20.00
Ministry of Defence,Ministry of Defence,02/11/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010001,19.57
Ministry of Defence,Ministry of Defence,02/11/2010,Externally delivered education and training.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009999,19.18
Ministry of Defence,Ministry of Defence,19/11/2010,IT and communication services,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010145,17.86
Ministry of Defence,Ministry of Defence,30/11/2010,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010217,15.32
Ministry of Defence,Ministry of Defence,02/11/2010,Bank Charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010001,14.48
Ministry of Defence,Ministry of Defence,02/11/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009999,12.76
Ministry of Defence,Ministry of Defence,02/11/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010001,7.99
Ministry of Defence,Ministry of Defence,02/11/2010,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010001,4.86
Ministry of Defence,Ministry of Defence,02/11/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010003,0.53
Ministry of Defence,Ministry of Defence,02/11/2010,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010000,-43.04
Ministry of Defence,Ministry of Defence,02/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010000,-82.63
Ministry of Defence,Ministry of Defence,30/11/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010215,-176.18
Ministry of Defence,Ministry of Defence,02/11/2010,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010000,-228.09
Ministry of Defence,Ministry of Defence,30/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010215,-4061.59
Ministry of Defence,Ministry of Defence,24/11/2010,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010174,-13513.26
Ministry of Defence,Ministry of Defence,17/11/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE SERVICES,200000010121,28351.00
Ministry of Defence,Ministry of Defence,10/11/2010,Food and clothing,Land Forces,FOX FEEDS LIMITED,717074,29024.38
Ministry of Defence,Ministry of Defence,01/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,712778,132016.31
Ministry of Defence,Ministry of Defence,26/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,FREQUENTIS AG,3000004892,41503.79
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Defence Estates,FRITZ BIEFANG GMBH & CO KG,5000044914,39922.44
Ministry of Defence,Ministry of Defence,25/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,724573,150684.05
Ministry of Defence,Ministry of Defence,17/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,720377,56051.39
Ministry of Defence,Ministry of Defence,17/11/2010,"Purchase of munitions, other inventory or fuel",Navy Command,FUCHS LUBRICANTS (UK) PLC,720377,30037.00
Ministry of Defence,Ministry of Defence,17/11/2010,"Purchase of munitions, other inventory or fuel",Land Forces,FUCHS LUBRICANTS (UK) PLC,720377,1484.03
Ministry of Defence,Ministry of Defence,10/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,717078,19763.78
Ministry of Defence,Ministry of Defence,08/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,715869,250461.71
Ministry of Defence,Ministry of Defence,01/11/2010,IT and communication services,Defence Equipment & Support,FUJITSU (FTS) LIMITED,712780,70621.00
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,FYLDE BOROUGH COUNCIL,721781,26848.93
Ministry of Defence,Ministry of Defence,15/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,G3 SYSTEMS LIMITED,719160,6615.34
Ministry of Defence,Ministry of Defence,03/11/2010,Miscellaneous Administration Costs,Central TLB,G4S ASSESSMENT SERVICES (UK) LIMITED,154040,26410.00
Ministry of Defence,Ministry of Defence,19/11/2010,Fees for professional services,Land Forces,G4S FSI LIMITED,154645,24176.84
Ministry of Defence,Ministry of Defence,04/11/2010,Externally delivered education and training.,Land Forces,GALAHAD SUBSTANCE MISUSE SOLUTIONS LIMITED,714524,29123.31
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,722531,4927.78
Ministry of Defence,Ministry of Defence,01/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,712783,47811.98
Ministry of Defence,Ministry of Defence,29/11/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,725926,1548.65
Ministry of Defence,Ministry of Defence,23/11/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,723203,48364.93
Ministry of Defence,Ministry of Defence,15/11/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,719165,282860.96
Ministry of Defence,Ministry of Defence,30/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,GBR TECHNOLOGY LIMITED,726516,65299.66
Ministry of Defence,Ministry of Defence,25/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,724584,90594.51
Ministry of Defence,Ministry of Defence,22/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,722537,115863.60
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,722537,40474.62
Ministry of Defence,Ministry of Defence,10/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,717090,56304.69
Ministry of Defence,Ministry of Defence,10/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,717090,3867.41
Ministry of Defence,Ministry of Defence,02/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,713249,98010.19
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES (UK) LIMITED,723895,75336.28
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Land Forces,GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES (UK) LIMITED,723895,3231.25
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Command Joint Operations,GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES (UK) LIMITED,723895,987.00
Ministry of Defence,Ministry of Defence,24/11/2010,General services and support,Land Forces,GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES (UK) LIMITED,723895,834.25
Ministry of Defence,Ministry of Defence,15/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GECKO HEAD GEAR LIMITED,719168,28235.25
Ministry of Defence,Ministry of Defence,08/11/2010,Payment of utilities,Land Forces,GEMEINDEFREIER BEZIRK LOHHEIDE,5000044797,98898.82
Ministry of Defence,Ministry of Defence,08/11/2010,Payment of utilities,Land Forces,GEMEINDEFREIER BEZIRK OSTERHEIDE,5000044798,94498.19
Ministry of Defence,Ministry of Defence,15/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,GENERAL DYNAMICS EUROPEAN LAND  SYSTEMS - GERMANY GMBH,4000004854,45319.57
Ministry of Defence,Ministry of Defence,11/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,GEO-MARINE INC,3000004831,34453.35
Ministry of Defence,Ministry of Defence,26/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,GH NIBLETT T/A SEVERN VALE TRUCK MOVEMENTS,725223,868.18
Ministry of Defence,Ministry of Defence,16/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,GH NIBLETT T/A SEVERN VALE TRUCK MOVEMENTS,719776,1972.80
Ministry of Defence,Ministry of Defence,26/11/2010,IT and communication services,Command Joint Operations,GIBTELECOM and PURE IP LTD,Cash Office 015,84476.71
Ministry of Defence,Ministry of Defence,02/11/2010,Estate management,Command Joint Operations,GIFFORD LLP,713251,65297.00
Ministry of Defence,Ministry of Defence,02/11/2010,Purchase of buildings and military equipment ,Defence Estates,GIFFORD LLP,713251,27905.00
Ministry of Defence,Ministry of Defence,19/11/2010,Fees for professional services,Central TLB,GIFFORD OWEN LTD,721790,38450.00
Ministry of Defence,Ministry of Defence,18/11/2010,Fees for professional services,Central TLB,GIFFORD OWEN LTD,721063,33850.00
Ministry of Defence,Ministry of Defence,08/11/2010,Fees for professional services,Central TLB,GIFFORD OWEN LTD,715876,36150.00
Ministry of Defence,Ministry of Defence,29/11/2010,Rent and rates,Navy Command,GLENMORE PROPERTY HOLDINGS  LIMITED,725931,35250.00
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,721797,41250.69
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of inventory and services ,Air Command,GOODYEAR DUNLOP TYRES UK LTD,721797,2131.46
Ministry of Defence,Ministry of Defence,19/11/2010,Payments on behalf of Defence Support Group,Central TLB,GOODYEAR DUNLOP TYRES UK LTD,721797,1687.51
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,721797,361.90
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,GOSPORT BOROUGH COUNCIL,721798,116437.01
Ministry of Defence,Ministry of Defence,30/11/2010,IT and communication services,Land Forces,GREENROAD TECHNOLOGIES UK  LIMITED,726522,75262.32
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,GREENWICH LOCAL BOROUGH COUNCIL,721800,26180.35
Ministry of Defence,Ministry of Defence,01/11/2010,Preparation of land & buildings for disposal,Defence Estates,GRONTMIJ LIMITED,712795,54857.39
Ministry of Defence,Ministry of Defence,01/11/2010,Estate management,Defence Equipment & Support,GRONTMIJ LIMITED,712795,1634.05
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GROOVE ASSOCIATES LIMITED,723898,36454.61
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,GUILDFORD BOROUGH COUNCIL,721805,63656.68
Ministry of Defence,Ministry of Defence,05/11/2010,Purchase of inventory and services ,Defence Equipment & Support,GULF AND CONTINENTAL BUNKER FUELS CO. LTD,2000009941,69858.05
Ministry of Defence,Ministry of Defence,29/11/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,5000046163,79221.78
Ministry of Defence,Ministry of Defence,22/11/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,5000045660,40463.61
Ministry of Defence,Ministry of Defence,11/11/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,5000044976,417954.13
Ministry of Defence,Ministry of Defence,30/11/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,726523,24101.45
Ministry of Defence,Ministry of Defence,23/11/2010,Fees for professional services,Land Forces,GVA GRIMLEY LIMITED,723217,30273.88
Ministry of Defence,Council of Reserve Forces and Cadets Association,03/11/2010,Building maintenance and accommodation stores,Estates Management,GWD Contractors Limited,7617,26086.17
Ministry of Defence,Ministry of Defence,19/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,H M REVENUE & CUSTOMS,721807,77698.21
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of inventory and services ,Defence Equipment & Support,H.FINE & SON LTD,724599,71618.60
Ministry of Defence,Ministry of Defence,01/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,Hafif Travel & Tourism Co. Ltd.,Cash Office 022,270706.90
Ministry of Defence,Ministry of Defence,20/11/2010,Design services and minor equipment purchases,Central TLB,Hafif Travel & Tourism Co. Ltd.,Cash Office 009,30824.36
Ministry of Defence,Ministry of Defence,23/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,723220,34131.76
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,717848,33184.34
Ministry of Defence,Ministry of Defence,11/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,717848,31519.18
Ministry of Defence,Ministry of Defence,09/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,716464,25547.96
Ministry of Defence,Ministry of Defence,09/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,716464,8517.70
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,HAMBLETON DISTRICT COUNCIL,721812,97204.70
Ministry of Defence,Ministry of Defence,23/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HAMILTON JET (U K) LTD,723221,29589.53
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HAMWORTHY WATER SYSTEMS LIMITED,724602,47083.60
Ministry of Defence,Ministry of Defence,23/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HAMWORTHY WATER SYSTEMS LIMITED,723222,33756.53
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Defence Estates,HANSEN WAERMETECHNIK GMBH,5000045366,30619.94
Ministry of Defence,Ministry of Defence,08/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HAROLD L. SMITH (TRANSMISSIONS) LTD,715884,46940.09
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,HARROGATE BOROUGH COUNCIL,721816,77777.44
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,HART DISTRICT COUNCIL,721819,95819.83
Ministry of Defence,Ministry of Defence,15/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HAWKER BEECHCRAFT LIMITED,719180,36495.75
Ministry of Defence,Ministry of Defence,15/11/2010,Fees for professional services,Land Forces,HAYMARKET NETWORK LIMITED,719181,79068.00
Ministry of Defence,Defence Science and Technology Laboratory,30/11/2010,Professional Services,Operations,HAZARD MANAGEMENT SOLUTIONS LIMITED,V - 9000128227 - 00094159,27217.40
Ministry of Defence,Ministry of Defence,12/11/2010,Medical treatment & stores and welfare services.,Land Forces,HCL HEALTHCARE LIMITED,718542,499.90
Ministry of Defence,Ministry of Defence,24/11/2010,Rent and rates,Defence Estates,HCR LTD,723915,81694.21
Ministry of Defence,Ministry of Defence,04/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HELMET INTEGRATED SYSTEMS LTD,714547,40842.58
Ministry of Defence,Ministry of Defence,04/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HELMET INTEGRATED SYSTEMS LTD,714547,27690.96
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,HEMPEL UK LTD.,719789,77499.85
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,HEMPEL UK LTD.,713750,53373.50
Ministry of Defence,Ministry of Defence,03/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HEMPEL UK LTD.,713750,11020.00
Ministry of Defence,Ministry of Defence,29/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,725948,22807.17
Ministry of Defence,Ministry of Defence,29/11/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,725948,311.70
Ministry of Defence,Ministry of Defence,17/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,720405,16303.06
Ministry of Defence,Ministry of Defence,17/11/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,720405,1204.99
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,719790,10770.65
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,719790,8379.23
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,HERTSMERE BOROUGH COUNCIL,721828,40601.53
Ministry of Defence,Ministry of Defence,10/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HESCO BASTION LTD,717112,127225.14
Ministry of Defence,Ministry of Defence,02/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HESCO BASTION LTD,713261,1863113.45
Ministry of Defence,Met Office,17/11/2010,Equipment Maintenance,Technology,Hewlett Packard Ltd,300242,132775.24
Ministry of Defence,Met Office,17/11/2010,Information Technology,Technology,Hewlett Packard Ltd,300242,19142.24
Ministry of Defence,Ministry of Defence,18/11/2010,Purchase of inventory and services ,Command Joint Operations,HIGGS INTERNATIONAL LIMITED,721082,1049.28
Ministry of Defence,Met Office,05/11/2010,Information Technology,Technology,Hitachi Consulting Uk Ltd,299498,32175.00
Ministry of Defence,Ministry of Defence,10/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HME CLEAR-COM LTD,154280,7338.00
Ministry of Defence,Ministry of Defence,08/11/2010,Output VAT,Defence Estate - SSG,HMRC VAT,PMT - AP08001,329576.26
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HOBSON & SONS (LONDON) LIMITED,723923,37868.10
Ministry of Defence,Ministry of Defence,24/11/2010,Food and clothing,Defence Equipment & Support,HOBSON & SONS (LONDON) LIMITED,723923,17726.52
Ministry of Defence,Ministry of Defence,30/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,726537,53950.21
Ministry of Defence,Ministry of Defence,30/11/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,726537,25525.24
Ministry of Defence,Ministry of Defence,24/11/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,723925,54527.98
Ministry of Defence,Ministry of Defence,24/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,723925,21856.00
Ministry of Defence,Ministry of Defence,10/11/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,717115,105874.79
Ministry of Defence,Ministry of Defence,10/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,717115,45683.27
Ministry of Defence,Ministry of Defence,03/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,713756,119919.84
Ministry of Defence,Ministry of Defence,03/11/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,713756,70437.80
Ministry of Defence,Ministry of Defence,30/11/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,726538,261230.76
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,724619,4233116.45
Ministry of Defence,Ministry of Defence,25/11/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,724619,1682801.81
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,721084,67617.85
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,719798,5008058.64
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,719798,95253.82
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,717116,61072.85
Ministry of Defence,Ministry of Defence,08/11/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,715894,216510.50
Ministry of Defence,Ministry of Defence,02/11/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,713262,3929058.50
Ministry of Defence,Ministry of Defence,02/11/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,713262,213551.44
Ministry of Defence,Ministry of Defence,23/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HOLYHEAD MARINE SERVICES LIMITED,723232,59934.27
Ministry of Defence,Ministry of Defence,23/11/2010,Estate management,Defence Estates,HOLZBAU SCHERF,5000045791,33763.09
Ministry of Defence,Defence Science and Technology Laboratory,30/11/2010,Fees & Subscriptions,Operations,HOME OFFICE,V - 9000128234 - 00096279,27824.00
Ministry of Defence,Defence Science and Technology Laboratory,30/11/2010,Professional Services,Operations,HOME OFFICE,V - 9000128234 - 00096279,1582.00
Ministry of Defence,Ministry of Defence,30/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,726539,2475.00
Ministry of Defence,Ministry of Defence,29/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,725954,26063.63
Ministry of Defence,Ministry of Defence,26/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,725250,12283.75
Ministry of Defence,Ministry of Defence,25/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,724621,6356.88
Ministry of Defence,Ministry of Defence,24/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,723928,27201.40
Ministry of Defence,Ministry of Defence,23/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,723233,17999.20
Ministry of Defence,Ministry of Defence,23/11/2010,Fees for professional services,Land Forces,HONEYBEE RECRUITMENT.COM LTD,723233,11796.75
Ministry of Defence,Ministry of Defence,22/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,722567,908.25
Ministry of Defence,Ministry of Defence,15/11/2010,Fees for professional services,Land Forces,HONEYBEE RECRUITMENT.COM LTD,719194,116713.91
Ministry of Defence,Ministry of Defence,15/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,719194,1563.50
Ministry of Defence,Ministry of Defence,12/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,718554,10215.25
Ministry of Defence,Ministry of Defence,11/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,717859,6592.94
Ministry of Defence,Ministry of Defence,10/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,717119,28451.20
Ministry of Defence,Ministry of Defence,08/11/2010,Fees for professional services,Land Forces,HONEYBEE RECRUITMENT.COM LTD,715896,34216.01
Ministry of Defence,Ministry of Defence,04/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,714555,22285.50
Ministry of Defence,Ministry of Defence,03/11/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,713761,7407.88
Ministry of Defence,Ministry of Defence,30/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HONEYWELL AEROSPACE UK,726540,5772.68
Ministry of Defence,Ministry of Defence,30/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HONEYWELL AEROSPACE UK,726540,3275.63
Ministry of Defence,Ministry of Defence,26/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HONEYWELL AEROSPACE UK,725251,90324.03
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HONEYWELL AEROSPACE UK,717860,286350.02
Ministry of Defence,Ministry of Defence,05/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HONEYWELL AEROSPACE UK,715252,75241.87
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HONEYWELL AEROSPACE UK,713762,39515.45
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Research,Programme Office,HORSEBRIDGE NETWORK SYSTEMS LIMITED,V - 9000127976 - 00093353,45250.40
Ministry of Defence,Ministry of Defence,17/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HORSTMAN DEFENCE SYSTEMS LTD,720413,29414.20
Ministry of Defence,Ministry of Defence,17/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HORSTMAN DEFENCE SYSTEMS LTD,720413,4068.69
Ministry of Defence,Ministry of Defence,18/11/2010,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,HOULDER LTD,721090,19352.25
Ministry of Defence,Ministry of Defence,18/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HOULDER LTD,721090,5566.08
Ministry of Defence,Ministry of Defence,18/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,HOULDER LTD,721090,4672.00
Ministry of Defence,Ministry of Defence,09/11/2010,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,HOULDER LTD,716479,217697.55
Ministry of Defence,Ministry of Defence,09/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HOULDER LTD,716479,16902.31
