MOD,MOD,Defence Estates,26652,Chief Finance Officer,B1,Standard MOD Rate,Standard MOD Rate,,4
MOD,MOD,Defence Estates,26652,Chief Finance Officer,B2,Standard MOD Rate,Standard MOD Rate,,7
MOD,MOD,Defence Estates,26652,Chief Finance Officer,C1,Standard MOD Rate,Standard MOD Rate,,34
MOD,MOD,Defence Estates,26652,Chief Finance Officer,C2,Standard MOD Rate,Standard MOD Rate,,57
MOD,MOD,Defence Estates,26652,Chief Finance Officer,D,Standard MOD Rate,Standard MOD Rate,,61
MOD,MOD,Defence Estates,26652,Chief Finance Officer,E1,Standard MOD Rate,Standard MOD Rate,,31
MOD,MOD,Defence Estates,26652,Chief Finance Officer,E2,Standard MOD Rate,Standard MOD Rate,,3
MOD,MOD,Defence Estates,26652,Chief Finance Officer,SZ2,Standard MOD Rate,Standard MOD Rate,,3
MOD,MOD,Defence Estates,26652,Chief Finance Officer,SZ3,Standard MOD Rate,Standard MOD Rate,,6
MOD,MOD,Defence Estates,26652,Chief Finance Officer,SZ4,Standard MOD Rate,Standard MOD Rate,,113
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,B1,Standard MOD Rate,Standard MOD Rate,,3
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,B2,Standard MOD Rate,Standard MOD Rate,,9
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,C1,Standard MOD Rate,Standard MOD Rate,,35
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,C2,Standard MOD Rate,Standard MOD Rate,,80
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,C2 MSF,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,Colonel,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,D,Standard MOD Rate,Standard MOD Rate,,247
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,E1,Standard MOD Rate,Standard MOD Rate,,147
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,E2,Standard MOD Rate,Standard MOD Rate,,3
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,Lieutenant Colonel,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,Lieutenant Commander,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,RO2,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,1609685,Head of Operations Housing,Wing Commander,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,1483605,Head of Operations International,B1,Standard MOD Rate,Standard MOD Rate,,6
MOD,MOD,Defence Estates,1483605,Head of Operations International,B2,Standard MOD Rate,Standard MOD Rate,,25
MOD,MOD,Defence Estates,1483605,Head of Operations International,C1,Standard MOD Rate,Standard MOD Rate,,114
MOD,MOD,Defence Estates,1483605,Head of Operations International,C1 MSF,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,1483605,Head of Operations International,C2,Standard MOD Rate,Standard MOD Rate,,139
MOD,MOD,Defence Estates,1483605,Head of Operations International,C2 MSF,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,1483605,Head of Operations International,Captain,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,1483605,Head of Operations International,Colonel,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,1483605,Head of Operations International,Corporal,Standard MOD Rate,Standard MOD Rate,,5
MOD,MOD,Defence Estates,1483605,Head of Operations International,D,Standard MOD Rate,Standard MOD Rate,,179
MOD,MOD,Defence Estates,1483605,Head of Operations International,E1,Standard MOD Rate,Standard MOD Rate,,63
MOD,MOD,Defence Estates,1483605,Head of Operations International,E2,Standard MOD Rate,Standard MOD Rate,,17
MOD,MOD,Defence Estates,1483605,Head of Operations International,LECs,Not Known,Not Known,,720
MOD,MOD,Defence Estates,1483605,Head of Operations International,Lieutenant Colonel,Standard MOD Rate,Standard MOD Rate,,5
MOD,MOD,Defence Estates,1483605,Head of Operations International,Major,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,1483605,Head of Operations International,RO1,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,1483605,Head of Operations International,Sergeant,Standard MOD Rate,Standard MOD Rate,,3
MOD,MOD,Defence Estates,1483605,Head of Operations International,Staff Sergeant,Standard MOD Rate,Standard MOD Rate,,4
MOD,MOD,Defence Estates,1483605,Head of Operations International,Warrant Officer Class 1,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,1483605,Head of Operations International,Warrant Officer Class 2,Standard MOD Rate,Standard MOD Rate,,6
MOD,MOD,Defence Estates,26677,Chief Executive ,Wing Commander,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,26677,Chief Executive ,D,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,149394,Chief Operating Officer,B1,Standard MOD Rate,Standard MOD Rate,,4
MOD,MOD,Defence Estates,149394,Chief Operating Officer,B2,Standard MOD Rate,Standard MOD Rate,,16
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Colonel,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,149394,Chief Operating Officer,C1,Standard MOD Rate,Standard MOD Rate,,30
MOD,MOD,Defence Estates,149394,Chief Operating Officer,C1 MSF,Standard MOD Rate,Standard MOD Rate,,4
MOD,MOD,Defence Estates,149394,Chief Operating Officer,C2,Standard MOD Rate,Standard MOD Rate,,32
MOD,MOD,Defence Estates,149394,Chief Operating Officer,C2 MSF,Standard MOD Rate,Standard MOD Rate,,65
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Captain,Standard MOD Rate,Standard MOD Rate,,3
MOD,MOD,Defence Estates,149394,Chief Operating Officer,D,Standard MOD Rate,Standard MOD Rate,,61
MOD,MOD,Defence Estates,149394,Chief Operating Officer,E1,Standard MOD Rate,Standard MOD Rate,,23
MOD,MOD,Defence Estates,149394,Chief Operating Officer,E2,Standard MOD Rate,Standard MOD Rate,,2
MOD,MOD,Defence Estates,149394,Chief Operating Officer,LECs,Not Known,Not Known,,167
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Lance Corporal,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Lieutenant Colonel,Standard MOD Rate,Standard MOD Rate,,18
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Major,Standard MOD Rate,Standard MOD Rate,,18
MOD,MOD,Defence Estates,149394,Chief Operating Officer,RO2,Standard MOD Rate,Standard MOD Rate,,4
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Sergeant,Standard MOD Rate,Standard MOD Rate,,5
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Staff Sergeant,Standard MOD Rate,Standard MOD Rate,,13
MOD,MOD,Defence Estates,149394,Chief Operating Officer,SZ1,Standard MOD Rate,Standard MOD Rate,,25
MOD,MOD,Defence Estates,149394,Chief Operating Officer,SZ2,Standard MOD Rate,Standard MOD Rate,,60
MOD,MOD,Defence Estates,149394,Chief Operating Officer,SZ3,Standard MOD Rate,Standard MOD Rate,,20
MOD,MOD,Defence Estates,149394,Chief Operating Officer,SZ4,Standard MOD Rate,Standard MOD Rate,,1
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Warrant Officer Class 1,Standard MOD Rate,Standard MOD Rate,,17
MOD,MOD,Defence Estates,149394,Chief Operating Officer,Warrant Officer Class 2,Standard MOD Rate,Standard MOD Rate,,29
