Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount 
CLG,Standards Board for England,06/07/2009,Accommodation,PST,CAPITA BUSINESS TRAVEL,51223,252.52
CLG,Standards Board for England,06/07/2009,Accommodation,REP,CAPITA BUSINESS TRAVEL,51223,939.53
CLG,Standards Board for England,06/07/2009,Board Travel & Accommodation,BRD,CAPITA BUSINESS TRAVEL,51223,152.01
CLG,Standards Board for England,06/07/2009,LGA Conference Exhibition,COM,CAPITA BUSINESS TRAVEL,51223,166.77
CLG,Standards Board for England,06/07/2009,Travel - Train,FIN,CAPITA BUSINESS TRAVEL,51223,234
CLG,Standards Board for England,06/07/2009,Travel - Train,BRD,CAPITA BUSINESS TRAVEL,51223,114.45
CLG,Standards Board for England,06/07/2009,Travel - Train,CEO,CAPITA BUSINESS TRAVEL,51223,445.43
CLG,Standards Board for England,06/07/2009,Travel - Train,ESO,CAPITA BUSINESS TRAVEL,51223,267.65
CLG,Standards Board for England,06/07/2009,Travel - Train,STR,CAPITA BUSINESS TRAVEL,51223,272.57
CLG,Standards Board for England,06/07/2009,IT Hardware,IT,KELWAY (UK) LTD,51194,"2,490.90"
CLG,Standards Board for England,06/07/2009,Internet Charges,IST,NODE 4 LIMITED,51229,799.25
CLG,Standards Board for England,06/07/2009,Photocopier Leasing Charges,FAC,OCE FINANCE,51141,684.25
CLG,Standards Board for England,06/07/2009,Corporate Training,HR,REED TRAINING,51130,"1,449.00"
CLG,Standards Board for England,06/07/2009,Corporate Training,HR,REED TRAINING,51149,"2,932.50"
CLG,Standards Board for England,07/07/2009,Rates,FAC,MANCHESTER CITY COUNCIL,50042,"5,416.00"
CLG,Standards Board for England,08/07/2009,IT Hardware Repairs & Maintenance,IST,DATA SPACE UK,51195,511.46
CLG,Standards Board for England,08/07/2009,Printing,PUB,EC GROUP,51257,"2,905.00"
CLG,Standards Board for England,08/07/2009,Printing,PUB,EC GROUP,51257,"1,486.00"
CLG,Standards Board for England,08/07/2009,Professional Fees,HRC,EVERSHEDS,51218,"10,270.07"
CLG,Standards Board for England,08/07/2009,Professional Fees,REG,EVERSHEDS,51218,"10,270.08"
CLG,Standards Board for England,08/07/2009,Staff Training,PAG,SOLACE ENTERPRISES,51222,632.5
CLG,Standards Board for England,08/07/2009,Commissioned Research,KNO,UNIVERSITY OF HULL,51254,"17,250.00"
CLG,Standards Board for England,08/07/2009,Professional Fees,HRC,WOLTERS KLUWER,51185,598
CLG,Standards Board for England,09/07/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,51216,"1,501.16"
CLG,Standards Board for England,09/07/2009,Periodicals,HRC,SWEET AND MAXWELL,51220,580.58
CLG,Standards Board for England,09/07/2009,Placement Fee,EXT,THE RECRUITMENT BUSINESS,51253,824.16
CLG,Standards Board for England,10/07/2009,Contract Staff,CEO,BADENOCH & CLARK,51190,"2,765.75"
CLG,Standards Board for England,10/07/2009,Adjudication Panel Reps,REP,KINGS CHAMBERS,51197,"5,231.13"
CLG,Standards Board for England,13/07/2009,This Year's Conf Prepayments,COM,HYATT REGENCY BIRMINGHAM,51542,"7,616.00"
CLG,Standards Board for England,13/07/2009,Contract Staff,REP,RUSSAM GMS,51188,"2,479.69"
CLG,Standards Board for England,14/07/2009,Printing,IST,KELWAY (UK) LTD,51344,"1,957.22"
CLG,Standards Board for England,14/07/2009,Publications,PUB,PDC COPYPRINT,51342,"1,631.00"
CLG,Standards Board for England,15/07/2009,Telephone and Fax - Land line,IST,BRITISH TELECOMMUNICATIONS PLC,49737,"2,472.60"
CLG,Standards Board for England,16/07/2009,Communications Projects,COM,PRO'TEAN DESIGN,51338,"4,554.00"
CLG,Standards Board for England,16/07/2009,Corporate Identity Project,PUB,PRO'TEAN DESIGN,51338,257.6
CLG,Standards Board for England,17/07/2009,Contract Staff,CEO,BADENOCH & CLARK,51314,"2,765.75"
CLG,Standards Board for England,17/07/2009,Staff Training,IST,REMARC TECHNOLOGIES,51321,"1,598.50"
CLG,Standards Board for England,17/07/2009,Placement Fee,HRC,SEARCH RECRUITMENT,51320,"3,089.82"
CLG,Standards Board for England,20/07/2009,LGA Conference Exhibition,COM,PRO'TEAN DESIGN,51420,"6,104.98"
CLG,Standards Board for England,20/07/2009,Events at Conferences,COM,SOLACE ENTERPRISES,51394,"4,600.00"
CLG,Standards Board for England,22/07/2009,IT Hardware,IT,KELWAY (UK) LTD,51400,"2,075.75"
CLG,Standards Board for England,22/07/2009,Events at Conferences,COM,LIBERAL DEMOCRATS,51542,280
CLG,Standards Board for England,22/07/2009,Events at Conferences,COM,LIBERAL DEMOCRATS,51542,280
CLG,Standards Board for England,22/07/2009,Professional Fees,FIN,TAMESIDE,51395,539.6
CLG,Standards Board for England,22/07/2009,This Year's Conf Prepayments,COM,THE NEC GROUP,51387,"47,515.05"
CLG,Standards Board for England,22/07/2009,Telephone and Fax - Land line,APE,VODAFONE CORPORATE LTD,51384,23.9
CLG,Standards Board for England,22/07/2009,Mobile Telephone,CEO,VODAFONE CORPORATE LTD,51384,40.04
CLG,Standards Board for England,22/07/2009,Mobile Telephone,ESO,VODAFONE CORPORATE LTD,51384,76.16
CLG,Standards Board for England,22/07/2009,Mobile Telephone,EXT,VODAFONE CORPORATE LTD,51384,26.85
CLG,Standards Board for England,22/07/2009,Mobile Telephone,FAC,VODAFONE CORPORATE LTD,51384,23.94
CLG,Standards Board for England,22/07/2009,Mobile Telephone,GUI,VODAFONE CORPORATE LTD,51384,25.1
CLG,Standards Board for England,22/07/2009,Mobile Telephone,HRC,VODAFONE CORPORATE LTD,51384,24.67
CLG,Standards Board for England,22/07/2009,Mobile Telephone,IST,VODAFONE CORPORATE LTD,51384,737.88
CLG,Standards Board for England,22/07/2009,Mobile Telephone,KNO,VODAFONE CORPORATE LTD,51384,25.62
CLG,Standards Board for England,22/07/2009,Mobile Telephone,PER,VODAFONE CORPORATE LTD,51384,85.36
CLG,Standards Board for England,22/07/2009,Mobile Telephone,PLN,VODAFONE CORPORATE LTD,51384,23.95
CLG,Standards Board for England,22/07/2009,Mobile Telephone,PST,VODAFONE CORPORATE LTD,51384,25.94
CLG,Standards Board for England,22/07/2009,Mobile Telephone,REG,VODAFONE CORPORATE LTD,51384,23.89
CLG,Standards Board for England,22/07/2009,Mobile Telephone,REP,VODAFONE CORPORATE LTD,51384,429.46
CLG,Standards Board for England,22/07/2009,Mobile Telephone,STA,VODAFONE CORPORATE LTD,51384,23.9
CLG,Standards Board for England,22/07/2009,Mobile Telephone,STR,VODAFONE CORPORATE LTD,51384,28
CLG,Standards Board for England,22/07/2009,Mobile Telephone,RSK,VODAFONE CORPORATE LTD,51384,23.91
CLG,Standards Board for England,22/07/2009,Mobile Telephone,COM,VODAFONE CORPORATE LTD,51384,53.07
CLG,Standards Board for England,22/07/2009,Mobile Telephone,FIN,VODAFONE CORPORATE LTD,51384,25.4
CLG,Standards Board for England,23/07/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,51393,754.69
CLG,Standards Board for England,23/07/2009,Contract Staff,REG,SELLICK PARTNERSHIPS,51393,754.69
CLG,Standards Board for England,23/07/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,51392,567.53
CLG,Standards Board for England,23/07/2009,Contract Staff,REG,SELLICK PARTNERSHIPS,51392,567.52
CLG,Standards Board for England,23/07/2009,Staff Training,REG,SOLACE,51436,575
CLG,Standards Board for England,23/07/2009,Corporate Identity Project,EXT,THOMPSON BRAND PARTNERS,51428,"9,794.90"
CLG,Standards Board for England,23/07/2009,Corporate Identity Project,EXT,THOMPSON BRAND PARTNERS,51429,"9,499.00"
CLG,Standards Board for England,23/07/2009,Staff Conference,EXT,THOMPSON BRAND PARTNERS,51430,"10,602.39"
CLG,Standards Board for England,24/07/2009,Contract Staff,CEO,BADENOCH & CLARK,51396,"2,765.75"
CLG,Standards Board for England,24/07/2009,Staff Training,REG,CENTRE FOR EFFECTIVE DISPUTE R,51402,"3,277.50"
CLG,Standards Board for England,27/07/2009,Corporate Training,HR,REED TRAINING,51419,"2,932.50"
CLG,Standards Board for England,27/07/2009,This Year's Conf Prepayments,HRC,REED TRAINING,51418,"4,278.00"
CLG,Standards Board for England,27/07/2009,Contract Staff,REG,RUSSAM GMS,51380,"2,479.69"
CLG,Standards Board for England,27/07/2009,Contract Staff,REG,RUSSAM GMS,51381,"2,355.71"
CLG,Standards Board for England,28/07/2009,Postage,FAC,PITNEY BOWES LTD,51492,513
CLG,Standards Board for England,28/07/2009,Contract Staff,REG,RUSSAM GMS,51379,"2,479.69"
CLG,Standards Board for England,28/07/2009,Furniture & Fittings,HR,TSK GROUP PLC,51493,"2,089.24"
CLG,Standards Board for England,29/07/2009,Repairs & Maintenance,FAC,JD WILLIAMS,51491,534.75
CLG,Standards Board for England,29/07/2009,Audit Fees,FIN,NATIONAL AUDIT OFFICE,51431,"32,500.00"
CLG,Standards Board for England,29/07/2009,Photocopier,IVG,RNIB,51495,"1,473.11"
CLG,Standards Board for England,29/07/2009,Photocopier,REP,RNIB,51495,5.06
CLG,Standards Board for England,31/07/2009,Contract Staff,CEO,BADENOCH & CLARK,51488,"2,765.75"
CLG,Standards Board for England,31/07/2009,This Year's Conf Prepayments,COM,HOTEL DU VIN (BIRMINGHAM),51546,"3,645.13"
CLG,Standards Board for England,31/07/2009,Photocopier,FAC,OCE (UK) LTD ,51508,"1,190.40"
CLG,Standards Board for England,31/07/2009,Staff Training,IST,REMARC TECHNOLOGIES,51516,"1,835.40"
CLG,Standards Board for England,31/07/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,51489,752.76
CLG,Standards Board for England,31/07/2009,Contract Staff,REG,SELLICK PARTNERSHIPS,51489,752.75
CLG,Standards Board for England,01/08/2009,IT Software Support,IST,BIBBY FACTORS SUSSEX LTD,51671,695.05
CLG,Standards Board for England,03/08/2009,Professional Fees,HRC,BEAMANS MANAGEMENT CONSULTANTS,51684,"10,604.04"
CLG,Standards Board for England,03/08/2009,Professional Fees,FIN,BENTLEY JENNISON RISK MANAGEME,51668,"7,141.50"
CLG,Standards Board for England,03/08/2009,Printing,COM,CHAPEL PRESS,51685,678.5
CLG,Standards Board for England,03/08/2009,IT Hardware Repairs & Maintenance,IST,COMPUTER AID INTERNATIONAL,51662,701.5
CLG,Standards Board for England,03/08/2009,Professional Subscriptions,REP,I-CD PUBLISHING LIMITED,51686,"1,092.50"
CLG,Standards Board for England,03/08/2009,IT Software Support,IST,XCMS SOLUTIONS LTD,51679,632.5
CLG,Standards Board for England,03/08/2009,IT Software Support,IST,XCMS SOLUTIONS LTD,51680,632.5
CLG,Standards Board for England,03/08/2009,IT Software Support,IST,XCMS SOLUTIONS LTD,51677,632.5
CLG,Standards Board for England,03/08/2009,Professional Fees,IST,XCMS SOLUTIONS LTD,51681,"9,868.14"
CLG,Standards Board for England,03/08/2009,Subsistence,IST,XCMS SOLUTIONS LTD,51700,222.27
CLG,Standards Board for England,03/08/2009,Professional Fees,IST,XCMS SOLUTIONS LTD,51700,"8,050.00"
CLG,Standards Board for England,03/08/2009,Subsistence,IST,XCMS SOLUTIONS LTD,51678,101.13
CLG,Standards Board for England,03/08/2009,Professional Fees,IST,XCMS SOLUTIONS LTD,51678,"7,662.67"
CLG,Standards Board for England,03/08/2009,Professional Fees,IST,XCMS SOLUTIONS LTD,51676,"9,411.51"
CLG,Standards Board for England,04/08/2009,Commissioned Research,KNO,GFK NOP SOCIAL RESEARCH,51694,"16,042.50"
CLG,Standards Board for England,04/08/2009,IT Hardware,IST,KELWAY (UK) LTD,51661,"1,634.15"
CLG,Standards Board for England,05/08/2009,Travel - Train,COM,CAPITA BUSINESS TRAVEL,51695,476.25
CLG,Standards Board for England,05/08/2009,Travel - Train,IST,CAPITA BUSINESS TRAVEL,51695,159.6
CLG,Standards Board for England,05/08/2009,Travel - Train,KNO,CAPITA BUSINESS TRAVEL,51695,322.98
CLG,Standards Board for England,05/08/2009,Travel - Train,RSK,CAPITA BUSINESS TRAVEL,51695,108
CLG,Standards Board for England,05/08/2009,LGA Conference Exhibition,COM,CAPITA BUSINESS TRAVEL,51695,745.85
CLG,Standards Board for England,05/08/2009,Travel - Train,FIN,CAPITA BUSINESS TRAVEL,51695,343.82
CLG,Standards Board for England,05/08/2009,Travel - Train,REG,CAPITA BUSINESS TRAVEL,51695,"2,496.06"
CLG,Standards Board for England,05/08/2009,Travel - Train,BRD,CAPITA BUSINESS TRAVEL,51695,559.9
CLG,Standards Board for England,05/08/2009,Travel - Train,CEO,CAPITA BUSINESS TRAVEL,51695,170.57
CLG,Standards Board for England,05/08/2009,Travel - Train,STR,CAPITA BUSINESS TRAVEL,51695,964.75
CLG,Standards Board for England,05/08/2009,General Travel - Air,REG,CAPITA BUSINESS TRAVEL,51695,420.96
CLG,Standards Board for England,05/08/2009,Accommodation,REG,CAPITA BUSINESS TRAVEL,51695,905.3
CLG,Standards Board for England,05/08/2009,Guidance/Advice - Production,PUB,CHAPEL PRESS,51673,"3,996.00"
CLG,Standards Board for England,05/08/2009,Service Charges,FAC,CLEANING NORTHWEST,50900,"1,440.12"
CLG,Standards Board for England,05/08/2009,Internet Charges,IST,KINGSTON COMMUNICATIONS,51669,"2,898.00"
CLG,Standards Board for England,05/08/2009,Communications Projects,COM,NEIL STEWART ASSOCIATES,51938,688.85
CLG,Standards Board for England,06/08/2009,Internet Charges,IST,NODE 4 LIMITED,51651,799.25
CLG,Standards Board for England,07/08/2009,Contract Staff,CEO,BADENOCH & CLARK,51655,"2,765.75"
CLG,Standards Board for England,07/08/2009,Staff Training,FIN,BPP PROFESSIONAL EDUCATION,51683,"2,065.00"
CLG,Standards Board for England,07/08/2009,Rates,FAC,MANCHESTER CITY COUNCIL,50042,"5,416.00"
CLG,Standards Board for England,07/08/2009,Placement Fee,PRO,SEARCH RECRUITMENT,51654,"2,920.54"
CLG,Standards Board for England,07/08/2009,Placement Fee,GUI,SEARCH RECRUITMENT,51653,"1,293.96"
CLG,Standards Board for England,09/08/2009,Internet Charges,IST,KINGSTON COMMUNICATIONS,51773,"3,500.31"
CLG,Standards Board for England,09/08/2009,Internet Charges,IST,KINGSTON COMMUNICATIONS,51773,"1,426.00"
CLG,Standards Board for England,10/08/2009,Events at Conferences,COM,BRINTEX,51780,"1,238.90"
CLG,Standards Board for England,10/08/2009,Professional Fees,HRC,EVERSHEDS,51752,"3,200.05"
CLG,Standards Board for England,10/08/2009,Professional Fees,REG,EVERSHEDS,51752,"3,200.06"
CLG,Standards Board for England,10/08/2009,Internet Charges,IST,KINGSTON COMMUNICATIONS,51657,"2,731.25"
CLG,Standards Board for England,11/08/2009,Periodicals,COM,EMAP LIMITED,51788,"19,614.40"
CLG,Standards Board for England,11/08/2009,Corporate Training,HR,REED TRAINING,51751,"1,955.00"
CLG,Standards Board for England,12/08/2009,Events at Conferences,COM,LOCAL GOVERNMENT GROUP,51779,"1,400.00"
CLG,Standards Board for England,12/08/2009,Photocopier,FAC,OCE (UK) LTD ,51731,"1,043.14"
CLG,Standards Board for England,13/08/2009,This Year's Conf Prepayments,COM,BENEDICT BUSINESS RESOURCES,51787,"10,741.00"
CLG,Standards Board for England,13/08/2009,Communications Projects,COM,BENEDICT BUSINESS RESOURCES,51778,"1,908.17"
CLG,Standards Board for England,13/08/2009,Professional Fees,CEO,PA CONSULTING,51783,"20,700.00"
CLG,Standards Board for England,13/08/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,51742,754.69
CLG,Standards Board for England,13/08/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,51742,754.69
CLG,Standards Board for England,14/08/2009,Contract Staff,CEO,BADENOCH & CLARK,51740,"2,765.75"
CLG,Standards Board for England,14/08/2009,Professional Fees,FIN,BENTLEY JENNISON RISK MANAGEME,51761,"1,811.25"
CLG,Standards Board for England,14/08/2009,Press Office Services,COM,GOVNET COMMUNICATIONS,51766,"2,875.00"
CLG,Standards Board for England,17/08/2009,Press Office Services,COM,DURRANTS PRESS CUTTINGS LTD,51764,"2,590.38"
CLG,Standards Board for England,17/08/2009,IT Software,IST,KELWAY (UK) LTD,51781,201.25
CLG,Standards Board for England,17/08/2009,IT Software Support,IST,KELWAY (UK) LTD,51781,400.2
CLG,Standards Board for England,17/08/2009,Internet Charges,IST,KINGSTON COMMUNICATIONS,51770,552
CLG,Standards Board for England,18/08/2009,External Meeting Room Hire,BRD,THE MIDLAND HOTEL,51750,"1,200.00"
CLG,Standards Board for England,19/08/2009,IT Software Support,IST,CONVERGENT NETWORK SOLUTIONS L,51848,"1,076.99"
CLG,Standards Board for England,19/08/2009,Contract Staff,REP,RUSSAM GMS,51851,"2,355.71"
CLG,Standards Board for England,19/08/2009,Contract Staff,REP,RUSSAM GMS,51853,"2,479.69"
CLG,Standards Board for England,19/08/2009,Contract Staff,REP,RUSSAM GMS,51852,"2,479.69"
CLG,Standards Board for England,19/08/2009,Placement Fee,FAC,SEARCH RECRUITMENT,51856,603.75
CLG,Standards Board for England,19/08/2009,Telephone and Fax - Land line,APE,VODAFONE CORPORATE LTD,51847,24.13
CLG,Standards Board for England,19/08/2009,Mobile Telephone,CEO,VODAFONE CORPORATE LTD,51847,35.36
CLG,Standards Board for England,19/08/2009,Mobile Telephone,ESO,VODAFONE CORPORATE LTD,51847,78.53
CLG,Standards Board for England,19/08/2009,Mobile Telephone,EXT,VODAFONE CORPORATE LTD,51847,25.24
CLG,Standards Board for England,19/08/2009,Mobile Telephone,FAC,VODAFONE CORPORATE LTD,51847,24.13
CLG,Standards Board for England,19/08/2009,Mobile Telephone,GUI,VODAFONE CORPORATE LTD,51847,24.49
CLG,Standards Board for England,19/08/2009,Mobile Telephone,HRC,VODAFONE CORPORATE LTD,51847,24.12
CLG,Standards Board for England,19/08/2009,Mobile Telephone,IST,VODAFONE CORPORATE LTD,51847,745.52
CLG,Standards Board for England,19/08/2009,Mobile Telephone,KNO,VODAFONE CORPORATE LTD,51847,25.36
CLG,Standards Board for England,19/08/2009,Mobile Telephone,PER,VODAFONE CORPORATE LTD,51847,48.27
CLG,Standards Board for England,19/08/2009,Mobile Telephone,PLN,VODAFONE CORPORATE LTD,51847,24.18
CLG,Standards Board for England,19/08/2009,Mobile Telephone,PST,VODAFONE CORPORATE LTD,51847,24.54
CLG,Standards Board for England,19/08/2009,Mobile Telephone,REG,VODAFONE CORPORATE LTD,51847,24.74
CLG,Standards Board for England,19/08/2009,Mobile Telephone,REP,VODAFONE CORPORATE LTD,51847,548.72
CLG,Standards Board for England,19/08/2009,Mobile Telephone,STA,VODAFONE CORPORATE LTD,51847,24.13
CLG,Standards Board for England,19/08/2009,Mobile Telephone,STR,VODAFONE CORPORATE LTD,51847,30.3
CLG,Standards Board for England,19/08/2009,Mobile Telephone,RSK,VODAFONE CORPORATE LTD,51847,24.14
CLG,Standards Board for England,19/08/2009,Mobile Telephone,COM,VODAFONE CORPORATE LTD,51847,54.44
CLG,Standards Board for England,19/08/2009,Mobile Telephone,FIN,VODAFONE CORPORATE LTD,51847,25.27
CLG,Standards Board for England,20/08/2009,Printing,IST,KELWAY (UK) LTD,51854,"1,006.25"
CLG,Standards Board for England,21/08/2009,Placement Fee,STA,SEARCH RECRUITMENT,51873,"1,426.00"
CLG,Standards Board for England,24/08/2009,Events at Conferences,COM,NALC,51874,"4,600.00"
CLG,Standards Board for England,24/08/2009,Contract Staff,FIN,SEARCH RECRUITMENT,51845,"1,623.63"
CLG,Standards Board for England,25/08/2009,Recruitment Advertising,IT,CAPITA RESOURCING,51967,"1,638.75"
CLG,Standards Board for England,25/08/2009,Placement Fee,REP,RUSSAM GMS,51855,"11,852.18"
CLG,Standards Board for England,26/08/2009,Legal Fees,REP,ARDEN CHAMBERS,51913,"5,554.50"
CLG,Standards Board for England,26/08/2009,Legal Fees,REP,ARDEN CHAMBERS,52119,"3,657.00"
CLG,Standards Board for England,26/08/2009,Communications Projects,COM,EMAP LIMITED,51953,"24,380.00"
CLG,Standards Board for England,26/08/2009,Postage,FAC,PITNEY BOWES LTD,51968,513
CLG,Standards Board for England,27/08/2009,Repairs & Maintenance,FAC,OASIS INTERIOR LANDSCAPING,51911,555.84
CLG,Standards Board for England,28/08/2009,Contract Staff,CEO,BADENOCH & CLARK,51949,"2,212.60"
CLG,Standards Board for England,28/08/2009,Service Charges,FAC,CLEANING NORTHWEST,51909,"1,440.12"
CLG,Standards Board for England,28/08/2009,Stationery,FAC,EGAN REID STATIONERY CO,51961,524.43
CLG,Standards Board for England,28/08/2009,General Office Consumables,FAC,EGAN REID STATIONERY CO,51961,52.39
CLG,Standards Board for England,28/08/2009,Health & Safety,FAC,EGAN REID STATIONERY CO,51961,123.15
CLG,Standards Board for England,28/08/2009,Postage - Franking machine finance costs,FAC,PITNEY BOWES FINANCE PLC,50431,"1,196.00"
CLG,Standards Board for England,28/08/2009,Contract Staff,FIN,SEARCH RECRUITMENT,51948,"1,518.58"
CLG,Standards Board for England,31/08/2009,Contract Staff,CEO,BADENOCH & CLARK,51962,"2,212.60"
CLG,Standards Board for England,31/08/2009,Press Office Services,COM,DURRANTS PRESS CUTTINGS LTD,52122,"1,998.01"
CLG,Standards Board for England,31/08/2009,This Year's Conf Prepayments,COM,HYATT REGENCY BIRMINGHAM,51954,"9,520.00"
CLG,Standards Board for England,31/08/2009,IT Software Support,IST,"NCCC GROUP,ESCROW SOLUTIONS",52120,868.25
CLG,Standards Board for England,31/08/2009,Professional Fees,REP,PA CONSULTING,51952,"26,841.00"
CLG,Standards Board for England,31/08/2009,Events at Conferences,COM,SOLACE ENTERPRISES,51970,546.25
CLG,Standards Board for England,01/09/2009,Corporate Identity Project,PUB,BIG,52151,657.8
CLG,Standards Board for England,01/09/2009,Miscellaneous Expenses,FIN,CAREER ENERGY,52191,750
CLG,Standards Board for England,01/09/2009,Staff Training,FAC,FALCONBURY LTD,52150,559
CLG,Standards Board for England,01/09/2009,Staff Training,COM,REED TRAINING,52157,"1,449.00"
CLG,Standards Board for England,02/09/2009,Travel - Train,COM,CAPITA BUSINESS TRAVEL,52160,81.9
CLG,Standards Board for England,02/09/2009,Travel - Train,GUI,CAPITA BUSINESS TRAVEL,52160,285.9
CLG,Standards Board for England,02/09/2009,Travel - Train,IST,CAPITA BUSINESS TRAVEL,52160,123.04
CLG,Standards Board for England,02/09/2009,Travel - Train,IST,CAPITA BUSINESS TRAVEL,52160,539.36
CLG,Standards Board for England,02/09/2009,Travel - Train,KNO,CAPITA BUSINESS TRAVEL,52160,299.75
CLG,Standards Board for England,02/09/2009,Travel - Train,REP,CAPITA BUSINESS TRAVEL,52160,"1,404.16"
CLG,Standards Board for England,02/09/2009,Travel - Train,REP,CAPITA BUSINESS TRAVEL,52160,148.48
CLG,Standards Board for England,02/09/2009,Travel - Train,RSK,CAPITA BUSINESS TRAVEL,52160,87.66
CLG,Standards Board for England,02/09/2009,Accommodation,REP,CAPITA BUSINESS TRAVEL,52160,978.51
CLG,Standards Board for England,02/09/2009,This Year's Conf Prepayments,COM,CAPITA BUSINESS TRAVEL,52160,225.59
CLG,Standards Board for England,02/09/2009,Travel - Train,FIN,CAPITA BUSINESS TRAVEL,52160,-67.9
CLG,Standards Board for England,02/09/2009,Travel - Train,REG,CAPITA BUSINESS TRAVEL,52160,38.7
CLG,Standards Board for England,02/09/2009,Events at Conferences,COM,CAPITA BUSINESS TRAVEL,52160,280.82
CLG,Standards Board for England,02/09/2009,Travel - Train,BRD,CAPITA BUSINESS TRAVEL,52160,377.12
CLG,Standards Board for England,02/09/2009,Travel - Train,STR,CAPITA BUSINESS TRAVEL,52160,319.1
CLG,Standards Board for England,03/09/2009,Staff Training,GUI,SOLACE ENTERPRISES,52149,632.5
CLG,Standards Board for England,04/09/2009,Conference Networking,COM,LOCAL GOVERNMENT ASSOCIATION,52214,419.75
CLG,Standards Board for England,07/09/2009,Contract Staff,CEO,BADENOCH & CLARK,52187,"2,765.75"
CLG,Standards Board for England,07/09/2009,Rates,FAC,MANCHESTER CITY COUNCIL,52326,"5,416.00"
CLG,Standards Board for England,07/09/2009,Internet Charges,IST,NODE 4 LIMITED,52196,799.25
CLG,Standards Board for England,07/09/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,52188,756.62
CLG,Standards Board for England,07/09/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,52188,756.62
CLG,Standards Board for England,07/09/2009,Annual Review,COM,THE STATIONERY OFFICE,52290,"2,372.00"
CLG,Standards Board for England,08/09/2009,IT Hardware,IST,KELWAY (UK) LTD,52197,"1,472.00"
CLG,Standards Board for England,08/09/2009,IT Software Support,IST,KELWAY (UK) LTD,52197,75.9
CLG,Standards Board for England,08/09/2009,Staff Training,PST,REED TRAINING,52208,441.94
CLG,Standards Board for England,08/09/2009,Staff Training,STR,REED TRAINING,52208,441.94
CLG,Standards Board for England,08/09/2009,IT Software Support,IST,TOUCHSTONE/ETC GLOBAL SOLUTION,52221,805
CLG,Standards Board for England,08/09/2009,IT Software Support,IST,TOUCHSTONE/ETC GLOBAL SOLUTION,52222,"4,830.00"
CLG,Standards Board for England,08/09/2009,IT Software Support,IST,TOUCHSTONE/ETC GLOBAL SOLUTION,52218,"2,415.00"
CLG,Standards Board for England,09/09/2009,Professional Fees,REP,PA CONSULTING,52227,"20,631.00"
CLG,Standards Board for England,10/09/2009,IT Hardware,IST,KELWAY (UK) LTD,52223,"1,020.05"
CLG,Standards Board for England,10/09/2009,Events at Conferences,COM,PRO'TEAN DESIGN,52224,"2,647.71"
CLG,Standards Board for England,10/09/2009,Events at Conferences,COM,PRO'TEAN DESIGN,52225,"5,065.75"
CLG,Standards Board for England,10/09/2009,Contract Staff,FIN,SEARCH RECRUITMENT,52186,"1,642.73"
CLG,Standards Board for England,11/09/2009,Contract Staff,FIN,SEARCH RECRUITMENT,52203,597.11
CLG,Standards Board for England,11/09/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,52202,754.69
CLG,Standards Board for England,11/09/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,52202,754.69
CLG,Standards Board for England,14/09/2009,Contract Staff,CEO,BADENOCH & CLARK,52204,"2,212.60"
CLG,Standards Board for England,14/09/2009,Professional Fees,IST,XCMS SOLUTIONS LTD,52207,632.5
CLG,Standards Board for England,14/09/2009,Subsistence,IST,XCMS SOLUTIONS LTD,52215,122.85
CLG,Standards Board for England,14/09/2009,Professional Fees,IST,XCMS SOLUTIONS LTD,52215,"8,855.00"
CLG,Standards Board for England,15/09/2009,Guidance/Advice - Production,EXT,EC GROUP,52293,"10,508.28"
CLG,Standards Board for England,15/09/2009,Guidance/Advice - Production,EXT,PDC COPYPRINT,52292,975
CLG,Standards Board for England,15/09/2009,Professional Fees,FIN,TAMESIDE,52216,"2,185.00"
CLG,Standards Board for England,18/09/2009,Contract Staff,CEO,BADENOCH & CLARK,52274,"2,765.75"
CLG,Standards Board for England,18/09/2009,Contract Staff,REP,SELLICK PARTNERSHIPS,52277,756.62
CLG,Standards Board for England,18/09/2009,Contract Staff,STA,SELLICK PARTNERSHIPS,52277,756.62
CLG,Standards Board for England,21/09/2009,Commissioned Research,KNO,BMG RESEARCH,52331,"19,923.75"
CLG,Standards Board for England,21/09/2009,Telephone and Fax - Land line,APE,VODAFONE CORPORATE LTD,52288,24.26
CLG,Standards Board for England,21/09/2009,Mobile Telephone,CEO,VODAFONE CORPORATE LTD,52288,45.48
CLG,Standards Board for England,21/09/2009,Mobile Telephone,ESO,VODAFONE CORPORATE LTD,52288,68.51
CLG,Standards Board for England,21/09/2009,Mobile Telephone,EXT,VODAFONE CORPORATE LTD,52288,24.56
CLG,Standards Board for England,21/09/2009,Mobile Telephone,FAC,VODAFONE CORPORATE LTD,52288,27.24
