Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,14/06/2010,Fees for professional services,Central TLB,KINGS COLLEGE LONDON,648460,85241.99
Ministry of Defence,Ministry of Defence,24/06/2010,Design services and minor equipment purchases,Land Forces,KLUTE GMBH & CO KG,5000037218,32712.35
Ministry of Defence,Ministry of Defence,29/06/2010,Design services and minor equipment purchases,Land Forces,KLUTE GMBH & CO KG,5000037528,42882.60
Ministry of Defence,Ministry of Defence,28/06/2010,Estate management,Defence Estates,KOCH & THUENER GMBH,5000037446,27460.07
Ministry of Defence,Ministry of Defence,04/06/2010,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,644542,45848.65
Ministry of Defence,Ministry of Defence,07/06/2010,Purchase of inventory and services ,Air Command,L WHITAKER & SONS (1983) LIMITED,645221,1492.25
Ministry of Defence,Ministry of Defence,07/06/2010,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,645221,23345.63
Ministry of Defence,Ministry of Defence,11/06/2010,Purchase of inventory and services ,Command Joint Operations,L WHITAKER & SONS (1983) LIMITED,647748,5614.58
Ministry of Defence,Ministry of Defence,11/06/2010,Purchase of inventory and services ,Air Command,L WHITAKER & SONS (1983) LIMITED,647748,16428.23
Ministry of Defence,Ministry of Defence,11/06/2010,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,647748,129015.92
Ministry of Defence,Ministry of Defence,11/06/2010,Building maintenance and accommodation stores,Air Command,L WHITAKER & SONS (1983) LIMITED,647748,1356.07
Ministry of Defence,Ministry of Defence,23/06/2010,Purchase of inventory and services ,Defence Equipment & Support,L WHITAKER & SONS (1983) LIMITED,653201,5975.46
Ministry of Defence,Ministry of Defence,23/06/2010,Purchase of inventory and services ,Central TLB,L WHITAKER & SONS (1983) LIMITED,653201,2192.34
Ministry of Defence,Ministry of Defence,23/06/2010,Purchase of inventory and services ,Air Command,L WHITAKER & SONS (1983) LIMITED,653201,9781.66
Ministry of Defence,Ministry of Defence,23/06/2010,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,653201,38887.40
Ministry of Defence,Ministry of Defence,23/06/2010,Building maintenance and accommodation stores,Air Command,L WHITAKER & SONS (1983) LIMITED,653201,162.15
Ministry of Defence,Ministry of Defence,23/06/2010,Building maintenance and accommodation stores,Land Forces,L WHITAKER & SONS (1983) LIMITED,653201,2724.33
Ministry of Defence,Ministry of Defence,28/06/2010,Purchase of inventory and services ,Central TLB,L WHITAKER & SONS (1983) LIMITED,655327,1218.48
Ministry of Defence,Ministry of Defence,28/06/2010,Purchase of inventory and services ,Air Command,L WHITAKER & SONS (1983) LIMITED,655327,1313.30
Ministry of Defence,Ministry of Defence,28/06/2010,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,655327,12765.69
Ministry of Defence,Ministry of Defence,01/06/2010,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,642921,32527.84
Ministry of Defence,Ministry of Defence,01/06/2010,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,642921,16940.00
Ministry of Defence,Ministry of Defence,03/06/2010,IT and communication services,Defence Estates,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,643948,4980.00
Ministry of Defence,Ministry of Defence,03/06/2010,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,643948,10450.00
Ministry of Defence,Ministry of Defence,04/06/2010,IT and communication services,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,644543,6398.40
Ministry of Defence,Ministry of Defence,04/06/2010,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,644543,71400.00
Ministry of Defence,Ministry of Defence,04/06/2010,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,644543,95400.00
Ministry of Defence,Ministry of Defence,22/06/2010,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,652551,36607.50
Ministry of Defence,Ministry of Defence,22/06/2010,Fees for professional services,Central TLB,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,652551,8710.00
Ministry of Defence,Ministry of Defence,22/06/2010,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,652551,77242.25
Ministry of Defence,Ministry of Defence,24/06/2010,IT and communication services,Defence Estates,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,653991,4979.25
Ministry of Defence,Ministry of Defence,24/06/2010,IT and communication services,Central TLB,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,653991,12090.00
Ministry of Defence,Ministry of Defence,24/06/2010,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,653991,4290.00
Ministry of Defence,Ministry of Defence,24/06/2010,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,653991,3106.90
Ministry of Defence,Ministry of Defence,30/06/2010,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,656486,39025.30
Ministry of Defence,Ministry of Defence,11/06/2010,Rent and rates,Defence Estates,LAND AND PROPERTY SERVICES,29423,701341.18
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Sub Contracted Work,Operations,LANDGUARD SYSTEMS LIMITED,V - 9000124019 - 00082798,35000.00
Ministry of Defence,Ministry of Defence,07/06/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,645222,82560.97
Ministry of Defence,Ministry of Defence,09/06/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,646155,2687840.69
Ministry of Defence,Ministry of Defence,16/06/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,649898,6808174.10
Ministry of Defence,Ministry of Defence,23/06/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,653206,1511463.20
Ministry of Defence,Ministry of Defence,09/06/2010,Estate management,Land Forces,LANKES ENTSORGUNG UND UMWELTSERVICE GMBH,5000036284,38286.95
Ministry of Defence,Ministry of Defence,28/06/2010,Estate management,Land Forces,LANKES ENTSORGUNG UND UMWELTSERVICE GMBH,5000037448,40630.34
Ministry of Defence,Royal Hospital Chelsea ,25/06/2010,Facilities,Royal Hospital Chelsea GIA,Laundry FM Ltd,PIN117056,27647.38
Ministry of Defence,Ministry of Defence,07/06/2010,Estate management,Navy Command,LEGION FM LTD,645223,3241.20
Ministry of Defence,Ministry of Defence,07/06/2010,Fees for professional services,Defence Estates,LEGION FM LTD,645223,22932.00
Ministry of Defence,Ministry of Defence,24/06/2010,Estate management,Navy Command,LEGION FM LTD,654001,8633.15
Ministry of Defence,Ministry of Defence,24/06/2010,Fees for professional services,Land Forces,LEGION FM LTD,654001,22962.46
Ministry of Defence,Ministry of Defence,02/06/2010,Estate management,Defence Estates,LENGELING SERVICE GMBH UMWELTSERVICE GMBH,5000035982,52414.08
Ministry of Defence,Ministry of Defence,15/06/2010,Estate management,Defence Estates,LENGELING SERVICE GMBH UMWELTSERVICE GMBH,5000036615,31033.28
Ministry of Defence,Ministry of Defence,18/06/2010,Estate management,Defence Estates,LENGELING SERVICE GMBH UMWELTSERVICE GMBH,5000036833,25086.42
Ministry of Defence,Ministry of Defence,15/06/2010,Fees for professional services,Land Forces,LGC LTD,649181,37581.72
Ministry of Defence,Ministry of Defence,15/06/2010,Fees for professional services,Navy Command,LGC LTD,649181,4763.88
Ministry of Defence,Ministry of Defence,23/06/2010,Medical treatment & stores and welfare services.,Navy Command,LGC LTD,653210,4677.50
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Air Command,LGC LTD,653210,12977.77
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Land Forces,LGC LTD,653210,89402.43
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Navy Command,LGC LTD,653210,12977.77
Ministry of Defence,Ministry of Defence,10/06/2010,Rent and rates,Defence Estates,LINK BUSINESS PARK LIMITED,647013,42339.07
Ministry of Defence,Ministry of Defence,01/06/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,642929,27384.78
Ministry of Defence,Ministry of Defence,02/06/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,643447,20231.75
Ministry of Defence,Ministry of Defence,02/06/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,643447,991.50
Ministry of Defence,Ministry of Defence,09/06/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,646170,17404.70
Ministry of Defence,Ministry of Defence,09/06/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,646170,3490.87
Ministry of Defence,Ministry of Defence,14/06/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,648473,729.00
Ministry of Defence,Ministry of Defence,14/06/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,648473,27959.48
Ministry of Defence,Ministry of Defence,17/06/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,650607,9386.19
Ministry of Defence,Ministry of Defence,17/06/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,650607,8112.00
Ministry of Defence,Ministry of Defence,17/06/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,650607,5398.40
Ministry of Defence,Ministry of Defence,24/06/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,654013,2740.00
Ministry of Defence,Ministry of Defence,24/06/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,654013,27470.58
Ministry of Defence,Ministry of Defence,25/06/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,654739,8580.54
Ministry of Defence,Ministry of Defence,25/06/2010,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,654739,4672.24
Ministry of Defence,Met Office,09/06/2010,11 Services,Government Business,Logica Uk Limited,293833,226180.00
Ministry of Defence,Met Office,09/06/2010,11 Services,Government Business,Logica Uk Limited,293836,376140.80
Ministry of Defence,Ministry of Defence,24/06/2010,Rent and rates,Central TLB,LONDON & REGIONAL (ST GEORGES  COURT) LIMITED,654014,2115000.00
Ministry of Defence,Ministry of Defence,16/06/2010,Rent and rates,Defence Estates,LONDON BOROUGH OF CAMDEN,649910,54990.00
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,LONDON BOROUGH OF HILLINGDON,649190,114112.52
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Sub Contracted Work,Operations,LONDON SCHOOL OF HYGIENE & TROPICAL MED,V - 9000123397 - 00082423,30000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Other Services & Office costs,Operations,LOUGHBOROUGH UNIVERSITY,V - 9000123366 - 00080530,25500.00
Ministry of Defence,RAF Museum,11/06/2010,Monthly Cleaning Contract,RAF Museum,LPM Cleaning,38882,26262.27
Ministry of Defence,Ministry of Defence,08/06/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,645612,30123.52
Ministry of Defence,Ministry of Defence,10/06/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,M.P.I. AVIATION LTD,647023,4551.88
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,647023,74066.70
Ministry of Defence,Ministry of Defence,10/06/2010,Design services and minor equipment purchases,Defence Equipment & Support,M.P.I. AVIATION LTD,647023,3352.51
Ministry of Defence,Ministry of Defence,11/06/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,647771,102800.88
Ministry of Defence,Ministry of Defence,08/06/2010,Payment of utilities,Defence Estates,MABANAFT DEUTSCHLAND GMBH,5000036204,288.65
Ministry of Defence,Ministry of Defence,08/06/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000036204,39144.77
Ministry of Defence,Ministry of Defence,10/06/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000036360,82752.14
Ministry of Defence,Ministry of Defence,24/06/2010,Payment of utilities,Central TLB,MABANAFT DEUTSCHLAND GMBH,5000037223,1465.34
Ministry of Defence,Ministry of Defence,24/06/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000037222,48640.03
Ministry of Defence,Ministry of Defence,24/06/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000037223,28171.30
Ministry of Defence,Ministry of Defence,25/06/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000037334,26654.61
Ministry of Defence,United Kingdom Hydrographic Office,28/06/2010,Purchased services,Admiralty Nautical Products,Mabox,5100078634,57395.00
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,MAIDSTONE BOROUGH COUNCIL,649200,28707.34
Ministry of Defence,Ministry of Defence,04/06/2010,Externally delivered education and training.,Land Forces,MAINSTREAM TRAINING LIMITED,644569,60810.00
Ministry of Defence,Ministry of Defence,23/06/2010,Purchase of buildings and military equipment ,Defence Estates,MANSELL CONSTRUCTION SERVICESLIMITED,653233,88371.49
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Land Forces,MARKET & OPINION RESEARCH INTERNATIONAL LTD,647029,188525.50
Ministry of Defence,Ministry of Defence,23/06/2010,IT and communication services,Land Forces,MATRIX DISPLAY SYSTEMS LTD,653237,26444.55
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Sub Contracted Research,Programme Office,MBDA UK LIMITED,V - 9000123345 - 00082584,357191.00
Ministry of Defence,Defence Science and Technology Laboratory,11/06/2010,Sub Contracted Work,Operations,MBDA UK LIMITED,V - 9000123536 - 00082854,40663.00
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Programme Office,MBDA UK LIMITED,V - 9000123908 - 00083537,155366.00
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Sub Contracted Research,Programme Office,MBDA UK LIMITED,V - 9000123908 - 00084726,298000.00
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,MEDWAY COUNCIL,649211,45396.09
Ministry of Defence,Ministry of Defence,04/06/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,MERITAIN HEALTH,242289,0.00
Ministry of Defence,Ministry of Defence,04/06/2010,Medical treatment & stores and welfare services.,Central TLB,MERITAIN HEALTH,242289,0.00
Ministry of Defence,Ministry of Defence,04/06/2010,Medical treatment & stores and welfare services.,Air Command,MERITAIN HEALTH,242289,0.00
Ministry of Defence,Ministry of Defence,04/06/2010,Medical treatment & stores and welfare services.,Land Forces,MERITAIN HEALTH,242289,0.00
Ministry of Defence,Ministry of Defence,10/06/2010,Medical treatment & stores and welfare services.,Defence Equipment & Support,MERITAIN HEALTH,242650,0.00
Ministry of Defence,Ministry of Defence,10/06/2010,Medical treatment & stores and welfare services.,Central TLB,MERITAIN HEALTH,242650,0.00
Ministry of Defence,Ministry of Defence,10/06/2010,Medical treatment & stores and welfare services.,Land Forces,MERITAIN HEALTH,242650,0.00
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Materials & Equipment,Operations,METAX LIMITED,V - 9000123891 - 00083889,29456.00
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Air Command,METEOROLOGICAL OFFICE,653246,85612.14
Ministry of Defence,Ministry of Defence,25/06/2010,Design services and minor equipment purchases,Central TLB,METEOROLOGICAL OFFICE,654765,5543166.67
Ministry of Defence,Defence Science and Technology Laboratory,11/06/2010,Materials & Equipment,Operations,METROPOLITAN POLICE SERVICE,V - 9000123661 - 00083037,26063.35
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Professional Services,Corporate,MICROSOFT LIMITED,V - 9000123431 - 00081363,-21675.60
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123431 - 00080542,21449.47
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Professional Services,Corporate,MICROSOFT LIMITED,V - 9000123431 - 00075704,21675.60
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,IS Development,Infrastructure,MICROSOFT LIMITED,V - 9000123431 - 00081077,210000.00
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00079920,-59292.24
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00084739,-58806.01
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00084740,-30866.00
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Corporate,MICROSOFT LIMITED,V - 9000123994 - 00084260,-26278.61
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Corporate,MICROSOFT LIMITED,V - 9000123994 - 00079705,26278.61
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00052977,30866.00
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00080552,50619.89
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00080553,57511.37
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00052979,58806.01
Ministry of Defence,Defence Science and Technology Laboratory,25/06/2010,Professional Services,Infrastructure,MICROSOFT LIMITED,V - 9000123994 - 00056736,59292.24
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,MID SUFFOLK DISTRICT COUNCIL,649219,31269.89
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,MIDLOTHIAN COUNCIL,649220,29585.88
Ministry of Defence,Ministry of Defence,09/06/2010,Building maintenance and accommodation stores,Central TLB,MILLBROOK BEDS LTD,646209,52329.57
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Contracted out Office Services,Operations,MILLBROOK PROVING GROUND LIMITED,V - 9000123447 - 00082558,25215.00
Ministry of Defence,Ministry of Defence,30/06/2010,Fees for professional services,Central TLB,MILLS & REEVE LLP,656525,13029.06
Ministry of Defence,Ministry of Defence,30/06/2010,Fees for professional services,Land Forces,MILLS & REEVE LLP,656525,10110.75
Ministry of Defence,Ministry of Defence,14/06/2010,Fees for professional services,Land Forces,MIND PROFESSIONALS LTD,648507,9783.63
Ministry of Defence,Ministry of Defence,17/06/2010,Property leases,Central TLB,MINERVA EDUCATION AND TRAINING  LIMITED,650637,1031285.42
Ministry of Defence,Ministry of Defence,28/06/2010,Estate management,Land Forces,MITIE CATERING SERVICES LTD,655371,24480.49
Ministry of Defence,Ministry of Defence,28/06/2010,Food and clothing,Land Forces,MITIE CATERING SERVICES LTD,655371,32603.38
Ministry of Defence,Ministry of Defence,08/06/2010,Estate management,Air Command,MITIE CLEANING & ENVIRONMENTAL  SERVICES LIMITED,645623,26238.94
Ministry of Defence,RAF Museum,24/06/2010,Maintenance Subcontract,RAF Museum,Mitie Engineering Maintenance,38881,29883.61
Ministry of Defence,Ministry of Defence,21/06/2010,Estate management,Land Forces,MITIE SECURITY LIMITED,652059,25337.34
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,MOBILE MINI UK LTD,642949,1652.70
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,MOBILE MINI UK LTD,642949,474.90
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,MOBILE MINI UK LTD,642949,55.20
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,MOBILE MINI UK LTD,642949,3175.56
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,MOBILE MINI UK LTD,642949,4585.77
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Navy Command,MOBILE MINI UK LTD,642949,494.60
Ministry of Defence,Met Office,04/06/2010,11 Services,Corporate,Mod Public Sub Acct Hmg 4780,293512,30066.67
Ministry of Defence,Met Office,09/06/2010,04 Contractors,Chief Financial Officer,Mod Public Sub Acct Hmg 4780,293722,29005.41
Ministry of Defence,Met Office,16/06/2010,04 Contractors,Chief Financial Officer,Mod Public Sub Acct Hmg 4780,293723,29005.41
Ministry of Defence,Met Office,28/06/2010,04 Contractors,Chief Financial Officer,Mod Public Sub Acct Hmg 4780,294753,29005.41
Ministry of Defence,Ministry of Defence,08/06/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,645625,142974.35
Ministry of Defence,Ministry of Defence,08/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,645625,161949.32
Ministry of Defence,Ministry of Defence,08/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,645626,113534.94
Ministry of Defence,Ministry of Defence,09/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,646216,807995.70
Ministry of Defence,Ministry of Defence,14/06/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,648509,143429.65
Ministry of Defence,Ministry of Defence,14/06/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,648510,180337.73
Ministry of Defence,Ministry of Defence,14/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,648509,574087.77
Ministry of Defence,Ministry of Defence,14/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,648510,371557.38
Ministry of Defence,Ministry of Defence,15/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,649225,416316.69
Ministry of Defence,Ministry of Defence,22/06/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,652580,1314360.76
Ministry of Defence,Ministry of Defence,22/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,652580,23507014.87
Ministry of Defence,Ministry of Defence,23/06/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,653255,389049.23
Ministry of Defence,Ministry of Defence,03/06/2010,IT and communication services,Land Forces,MODIS INTERNATIONAL LTD,643991,2500.00
Ministry of Defence,Ministry of Defence,03/06/2010,Fees for professional services,Land Forces,MODIS INTERNATIONAL LTD,643991,2350.00
Ministry of Defence,Ministry of Defence,10/06/2010,Estate management,Central TLB,MODIS INTERNATIONAL LTD,647041,68900.75
Ministry of Defence,Ministry of Defence,10/06/2010,IT and communication services,Central TLB,MODIS INTERNATIONAL LTD,647041,85484.69
Ministry of Defence,Ministry of Defence,10/06/2010,IT and communication services,Land Forces,MODIS INTERNATIONAL LTD,647041,2500.00
Ministry of Defence,Ministry of Defence,04/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,644589,41063.07
Ministry of Defence,Ministry of Defence,07/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,645255,184739.81
Ministry of Defence,Ministry of Defence,09/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,646218,697086.75
Ministry of Defence,Ministry of Defence,11/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,647794,66152.14
Ministry of Defence,Ministry of Defence,14/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,648511,6774181.51
Ministry of Defence,Ministry of Defence,17/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,650642,79608.64
Ministry of Defence,Ministry of Defence,22/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,652581,47161.62
Ministry of Defence,Ministry of Defence,30/06/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,656530,170205.77
Ministry of Defence,Ministry of Defence,16/06/2010,Purchase of inventory and services ,Air Command,MORADA HOME LTD,649934,3818.59
Ministry of Defence,Ministry of Defence,04/06/2010,Estate management,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,644592,79678.00
Ministry of Defence,Ministry of Defence,08/06/2010,Estate management,Defence Estates,MOUCHEL MANAGEMENT CONSULTING LTD,645629,23141.67
Ministry of Defence,Ministry of Defence,10/06/2010,Purchase of buildings and military equipment ,Defence Estates,MOUCHEL MANAGEMENT CONSULTING LTD,647045,104114.20
Ministry of Defence,Ministry of Defence,10/06/2010,Purchase of buildings and military equipment ,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,647045,28284.91
Ministry of Defence,Ministry of Defence,10/06/2010,Estate management,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,647045,54366.00
Ministry of Defence,Ministry of Defence,22/06/2010,Externally delivered education and training.,Land Forces,MPALA RANCH LTD,2070042,201535.87
Ministry of Defence,Ministry of Defence,29/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,MR D HAWKINS & MRS J HAWKINS T/A SKID CAR UK,655915,82000.00
Ministry of Defence,Ministry of Defence,22/06/2010,Externally delivered education and training.,Land Forces,MR MARTIN EVANS,652586,229383.30
Ministry of Defence,Defence Science and Technology Laboratory,04/06/2010,Sub Contracted Work,Operations,MULTIPLE ACCESS COMMUNICATIONS LIMITED,V - 9000123449 - 00081332,30570.00
Ministry of Defence,Ministry of Defence,18/06/2010,Estate management,Air Command,MUNRO & SONS (HIGHLAND) LTD,651422,22057.82
Ministry of Defence,Ministry of Defence,23/06/2010,Estates - Equipment/Works,Defence Estate - SSG,MYCO INSTALLATIONS LTD          ,PMT - 025,54717.25
Ministry of Defence,Ministry of Defence,09/06/2010,Fees for professional services,Land Forces,NATIONAL PROBATION SERVICE FOR ENGLAND AND WALES,646251,29232.42
Ministry of Defence,Ministry of Defence,04/06/2010,Payments made in advance,Central TLB,NATO,5000036139,27251.43
Ministry of Defence,Ministry of Defence,07/06/2010,Purchase of buildings and military equipment ,Land Forces,NATO,5000036168,646219.28
Ministry of Defence,Ministry of Defence,01/06/2010,Externally delivered education and training.,Air Command,NATO Flying Training Scheme,1800004796,4757836.60
Ministry of Defence,Ministry of Defence,01/06/2010,Food and clothing,Defence Estates,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000035865,75.96
Ministry of Defence,Ministry of Defence,01/06/2010,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000035865,867.29
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000035865,37.90
Ministry of Defence,Ministry of Defence,03/06/2010,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000036078,276822.05
Ministry of Defence,Ministry of Defence,03/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000036078,403.76
