"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG134","Executive Officer (EO)","22279","31225","Diary Manager","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG134","Higher Executive Officer (HEO)","26058","39513","Private Secretary","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Administrative Officer (AO)","19335","25847","Diary Manager","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Executive Officer (EO)","22279","31225","Finance Support Officer","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Grade 6 (G6)","50203","70375","Senior Finance Manager","2.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Grade 7 (G7)","40852","57110","Senior Finance Manager","2.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Grade 7 (G7)","40852","57110","Senior Information Manager","0.69","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Higher Executive Officer (HEO)","26058","39513","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Senior Executive Officer (SEO)","32311","45985","Finance Officer","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG144","Senior Executive Officer (SEO)","32311","45985","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Administrative Officer (AO)","19335","25847","HR Support Officer","10.51","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Administrative Officer (AO)","19335","25847","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Executive Officer (EO)","22279","31225","HR Support Officer","5.35","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Executive Officer (EO)","22279","31225","Not In Post","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Executive Officer (EO)","22279","31225","Not In Post","2.43","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Fast Stream (HEOD)","27000","35000","Not In Post","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Grade 6 (G6)","50203","70375","Not In Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Grade 6 (G6)","50203","70375","Senior HR Manager","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Grade 7 (G7)","40852","57110","Not In Post","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Grade 7 (G7)","40852","57110","Not In Post","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Grade 7 (G7)","40852","57110","Senior HR Manager","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Higher Executive Officer (HEO)","26058","39513","HR Officer","5.92","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Higher Executive Officer (HEO)","26058","39513","Not In Post","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Higher Executive Officer (HEO)","26058","39513","Not In Post","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Higher Executive Officer (HEO)","26058","39513","Policy Support Officer","0.54","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Senior Executive Officer (SEO)","32311","45985","HR Officer","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Senior Executive Officer (SEO)","32311","45985","Not In Post","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG146","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG147","Administrative Officer (AO)","19335","25847","Legal Support Officer","3.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG147","Executive Officer (EO)","22279","31225","Legal Support Officer","2.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG147","Grade 6 (G6)","50203","70375","Senior Legal Adviser","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG147","Grade 7 (G7)","40852","57110","Not In Post","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG147","Grade 7 (G7)","40852","57110","Senior Finance Manager","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG147","Higher Executive Officer (HEO)","26058","39513","Legal Support Officer","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG148","Grade 7 (G7)","40852","57110","Senior Communications Manager","0.60","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG149","Executive Officer (EO)","22279","31225","Diary Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG150","Executive Officer (EO)","22279","31225","Diary Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG150","Grade 7 (G7)","40852","57110","Senior Analyst","1.00","Science and Engineering"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG151","Executive Officer (EO)","22279","31225","HR Support Officer","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG151","Fast Stream (HEOD)","27000","35000","HR Officer","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG151","Grade 6 (G6)","50203","70375","Senior HR Manager","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG151","Grade 7 (G7)","40852","57110","Senior HR Manager","3.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG151","Higher Executive Officer (HEO)","26058","39513","HR Officer","5.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG197","Administrative Officer (AO)","19335","25847","Finance Support Officer","15.76","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG197","Executive Officer (EO)","22279","31225","Finance Support Officer","25.98","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG197","Grade 6 (G6)","50203","70375","Senior Finance Manager","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG197","Grade 7 (G7)","40852","57110","Senior Finance Manager","4.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG197","Higher Executive Officer (HEO)","26058","39513","Finance Officer","29.40","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG197","Higher Executive Officer (HEO)","26058","39513","Not In Post","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG197","Senior Executive Officer (SEO)","32311","45985","Finance Officer","15.63","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG198","Executive Officer (EO)","22279","31225","Finance Support Officer","2.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG198","Grade 6 (G6)","50203","70375","Senior Finance Manager","4.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG198","Grade 7 (G7)","40852","57110","Senior Finance Manager","8.63","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG198","Higher Executive Officer (HEO)","26058","39513","Finance Officer","8.67","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG198","Senior Executive Officer (SEO)","32311","45985","Finance Officer","10.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG199","Administrative Officer (AO)","19335","25847","Diary Manager","1.00","Procurement"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG199","Executive Officer (EO)","22279","31225","Procurement Officer","0.89","Procurement"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG199","Executive Officer (EO)","22279","31225","Procurement Support Officer","2.00","Procurement"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG199","Grade 6 (G6)","50203","70375","Senior Procurement Officer","2.00","Procurement"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG199","Grade 7 (G7)","40852","57110","Senior Procurement Officer","7.00","Procurement"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG199","Higher Executive Officer (HEO)","26058","39513","Procurement Officer","4.00","Procurement"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG199","Senior Executive Officer (SEO)","32311","45985","Procurement Officer","7.75","Procurement"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG200","Grade 6 (G6)","50203","70375","Senior Finance Manager","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG200","Grade 7 (G7)","40852","57110","Senior Finance Manager","2.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG200","Grade 7 (G7)","40852","57110","Senior Policy Adviser","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG200","Higher Executive Officer (HEO)","26058","39513","Finance Officer","1.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG200","Senior Executive Officer (SEO)","32311","45985","Finance Officer","0.86","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG200","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","2.00","Finance"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Executive Officer (EO)","22279","31225","IT Support Officer","2.00","Information Technology"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Executive Officer (EO)","22279","31225","Policy Support Officer","2.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Fast Stream (HEOD)","27000","35000","Policy Adviser","1.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Grade 7 (G7)","40852","57110","Senior IT Manager","5.00","Information Technology"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Higher Executive Officer (HEO)","26058","39513","IT Manager","7.00","Information Technology"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Higher Executive Officer (HEO)","26058","39513","Policy Support Officer","1.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Senior Executive Officer (SEO)","32311","45985","IT Manager","4.00","Information Technology"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG201","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","1.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Executive Officer (EO)","22279","31225","Policy Support Officer","2.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Grade 6 (G6)","50203","70375","Senior Information Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Grade 6 (G6)","50203","70375","Senior Policy Adviser","1.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Grade 7 (G7)","40852","57110","Senior Information Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Grade 7 (G7)","40852","57110","Senior Policy Adviser","3.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","3.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Senior Executive Officer (SEO)","32311","45985","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG202","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","2.00","Property and asset management"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Administrative Assistant (AA)","15717","21133","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Administrative Officer (AO)","19335","25847","Knowledge Information Management Support Officer","10.78","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Executive Officer (EO)","22279","31225","Knowledge Information Management Support Officer","10.46","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Grade 6 (G6)","50203","70375","Senior Information Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Grade 7 (G7)","40852","57110","Senior Information Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Higher Executive Officer (HEO)","26058","39513","Knowledge Information Management Manager","5.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Senior Executive Officer (SEO)","32311","45985","Knowledge Information Management Manager","2.70","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG203","Senior Executive Officer (SEO)","32311","45985","Senior Information Manager","1.00","Knowledge and Information Management (KIM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Executive Officer (EO)","22279","31225","Internal Audit Support Officer","2.00","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Executive Officer (EO)","22279","31225","Internal Auditor","4.00","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Fast Stream (HEOD)","27000","35000","Programme Support Officer","1.00","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Grade 7 (G7)","40852","57110","Programme Manager","1.00","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Grade 7 (G7)","40852","57110","Senior Internal Auditor","8.73","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Higher Executive Officer (HEO)","26058","39513","Internal Auditor","15.81","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Higher Executive Officer (HEO)","26058","39513","Office Manager","1.00","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Senior Executive Officer (SEO)","32311","45985","Internal Auditor","1.00","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG204","Senior Executive Officer (SEO)","32311","45985","Senior Internal Auditor","18.41","Internal Audit"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG205","Executive Officer (EO)","22279","31225","HR Support Officer","2.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG205","Fast Stream (HEOD)","27000","35000","HR Officer","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG205","Grade 6 (G6)","50203","70375","Senior HR Manager","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG205","Grade 7 (G7)","40852","57110","Senior HR Manager","4.51","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG205","Higher Executive Officer (HEO)","26058","39513","HR Officer","7.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG205","Higher Executive Officer (HEO)","26058","39513","Programme Support Officer","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG206","Administrative Officer (AO)","19335","25847","HR Support Officer","2.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG206","Executive Officer (EO)","22279","31225","HR Support Officer","2.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG206","Grade 7 (G7)","40852","57110","Not In Post","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG206","Grade 7 (G7)","40852","57110","Senior HR Manager","2.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG206","Higher Executive Officer (HEO)","26058","39513","HR Officer","2.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG206","Senior Executive Officer (SEO)","32311","45985","HR Officer","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG206","Senior Executive Officer (SEO)","32311","45985","Not In Post","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG207","Administrative Assistant (AA)","15717","21133","HR Support Officer","0.58","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG207","Executive Officer (EO)","22279","31225","Not In Post","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG207","Grade 6 (G6)","50203","70375","Senior HR Manager","1.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG207","Grade 7 (G7)","40852","57110","Senior HR Manager","3.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG207","Higher Executive Officer (HEO)","26058","39513","HR Officer","2.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG207","Senior Executive Officer (SEO)","32311","45985","HR Officer","2.00","Human Resources"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG208","Administrative Officer (AO)","19335","25847","Legal Support Officer","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG208","Grade 6 (G6)","50203","70375","Senior Legal Adviser","6.37","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG208","Grade 7 (G7)","40852","57110","Not In Post","0.60","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG208","Grade 7 (G7)","40852","57110","Senior Legal Adviser","2.89","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG208","Senior Executive Officer (SEO)","32311","45985","Legal Adviser","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG209","Grade 6 (G6)","50203","70375","Senior Legal Adviser","3.20","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG209","Grade 7 (G7)","40852","57110","Senior Legal Adviser","3.40","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG209","Higher Executive Officer (HEO)","26058","39513","Legal Adviser","3.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG209","Senior Executive Officer (SEO)","32311","45985","Legal Adviser","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG210","Administrative Officer (AO)","19335","25847","Legal Support Officer","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG210","Grade 6 (G6)","50203","70375","Senior Legal Adviser","3.44","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG210","Grade 7 (G7)","40852","57110","Legal Adviser","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG210","Grade 7 (G7)","40852","57110","Senior Legal Adviser","4.57","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG210","Higher Executive Officer (HEO)","26058","39513","Legal Adviser","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG211","Administrative Officer (AO)","19335","25847","Legal Support Officer","1.00","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG211","Grade 6 (G6)","50203","70375","Senior Legal Adviser","4.50","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG211","Grade 7 (G7)","40852","57110","Senior Legal Adviser","1.60","Law"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Executive Officer (EO)","22279","31225","Communications Support Officer","5.80","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Grade 6 (G6)","50203","70375","Senior Communications Manager","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Grade 7 (G7)","40852","57110","Not In Post","0.75","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Grade 7 (G7)","40852","57110","Senior Communications Manager","3.63","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Higher Executive Officer (HEO)","26058","39513","Communications Manager","6.83","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Higher Executive Officer (HEO)","26058","39513","Not In Post","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Senior Executive Officer (SEO)","32311","45985","Communications Manager","8.60","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG213","Senior Executive Officer (SEO)","32311","45985","Not In Post","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG214","Administrative Officer (AO)","19335","25847","Communications Support Officer","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG214","Executive Officer (EO)","22279","31225","Communications Support Officer","3.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG214","Executive Officer (EO)","22279","31225","Not In Post","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG214","Grade 6 (G6)","50203","70375","Senior Communications Manager","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG214","Grade 7 (G7)","40852","57110","Senior Communications Manager","1.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG214","Higher Executive Officer (HEO)","26058","39513","Communications Manager","8.60","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG214","Senior Executive Officer (SEO)","32311","45985","Communications Manager","6.00","Communications"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Executive Officer (EO)","22279","31225","Statistical Support Officer","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Executive Officer (EO)","22279","31225","Statistician","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Fast Stream (HEOD)","27000","35000","Analyst","1.00","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Fast Stream (HEOD)","27000","35000","Economist","3.00","Economics"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Fast Stream (HEOD)","27000","35000","Statistician","2.69","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Grade 6 (G6)","50203","70375","Senior Economist","4.00","Economics"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Grade 6 (G6)","50203","70375","Senior Statistician","2.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Grade 7 (G7)","40852","57110","Senior Analyst","2.00","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Grade 7 (G7)","40852","57110","Senior Economist","6.00","Economics"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Grade 7 (G7)","40852","57110","Senior Statistician","4.75","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Higher Executive Officer (HEO)","26058","39513","Statistician","3.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Senior Executive Officer (SEO)","32311","45985","Analyst","1.83","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG215","Senior Executive Officer (SEO)","32311","45985","Statistician","2.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG216","Fast Stream (HEOD)","27000","35000","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG216","Grade 7 (G7)","40852","57110","Senior Policy Adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG216","Grade 7 (G7)","40852","57110","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG216","Senior Executive Officer (SEO)","32311","45985","Analyst","1.00","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG216","Senior Executive Officer (SEO)","32311","45985","Programme Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG216","Senior Executive Officer (SEO)","32311","45985","Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG217","Administrative Officer (AO)","19335","25847","Diary Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG217","Administrative Officer (AO)","19335","25847","Economist","1.00","Economics"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG217","Executive Officer (EO)","22279","31225","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Finance & Corporate Services","CLG217","Executive Officer (EO)","22279","31225","Procurement Support Officer","1.00","Procurement"
