MODGPC29752,10-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,460.00"
MODGPC29753,10-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,452.96"
MODGPC29754,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£18,273.60"
MODGPC29755,11-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,263.72"
MODGPC29756,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£672.98
MODGPC29757,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,070.88"
MODGPC29758,12-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,873.36"
MODGPC29759,02-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£869.16
MODGPC29760,02-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£520.06
MODGPC29761,02-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£7,740.36"
MODGPC29762,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£940.80
MODGPC29763,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£10,029.60"
MODGPC29764,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,185.45"
MODGPC29765,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,375.46"
MODGPC29766,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£678.46
MODGPC29767,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,721.70"
MODGPC29768,03-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,840.00"
MODGPC29769,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£862.56
MODGPC29770,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,453.82"
MODGPC29771,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,208.00"
MODGPC29772,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£801.60
MODGPC29773,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£961.46
MODGPC29774,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,157.26"
MODGPC29775,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,834.64"
MODGPC29776,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,984.79"
MODGPC29777,04-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£6,836.75"
MODGPC29778,12-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£925.01
MODGPC29779,12-Apr-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"£1,200.50"
MODGPC29780,04-Apr-12,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",£664.15
MODGPC29781,03-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,184.24"
MODGPC29782,12-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£510.00
MODGPC29783,10-Apr-12,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,£580.02
MODGPC29784,04-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£3,618.50"
MODGPC29785,11-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£585.00
MODGPC29786,04-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£2,108.40"
MODGPC29787,05-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£809.84
MODGPC29788,04-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£507.36
MODGPC29789,11-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£821.81
MODGPC29790,04-Apr-12,Leisure Activities                 , CAMPER TRAILER DEALER,"£2,496.00"
MODGPC29791,04-Apr-12,Leisure Activities                 , CAMPER TRAILER DEALER,"£2,496.00"
MODGPC29792,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£755.00
MODGPC29793,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29794,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29795,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29796,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29797,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29798,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29799,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29800,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29801,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29802,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29803,03-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£587.94
MODGPC29804,03-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£2,785.20"
MODGPC29805,11-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£882.66
MODGPC29806,10-Apr-12,Leisure Activities                 , BOAT DEALERS,£500.00
MODGPC29807,03-Apr-12,Leisure Activities                 , TOURIST ATTRACTIONS AND XHBT,"£1,440.10"
MODGPC29808,10-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£556.80
MODGPC29809,12-Apr-12,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,£814.99
MODGPC29810,05-Apr-12,Mail and Courier Services          , COURIER SERVICES,"£4,014.00"
MODGPC29811,10-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£900.00
MODGPC29812,11-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£746.09
MODGPC29813,04-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,"£1,500.00"
MODGPC29814,03-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£594.00
MODGPC29815,04-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£537.00
MODGPC29816,10-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,"£1,050.00"
MODGPC29817,04-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£536.16
MODGPC29818,05-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£785.30
MODGPC29819,11-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,109.97"
MODGPC29820,10-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£931.53
MODGPC29821,10-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,283.57"
MODGPC29822,11-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,357.33"
MODGPC29823,05-Apr-12,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,£582.00
MODGPC29824,02-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£550.80
MODGPC29825,10-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,£590.13
MODGPC29826,03-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,099.17"
MODGPC29827,03-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,085.98"
MODGPC29828,04-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£691.50
MODGPC29829,10-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,105.00"
MODGPC29830,04-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,056.00"
MODGPC29831,10-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£2,224.80"
MODGPC29832,03-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,504.80"
MODGPC29833,02-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£3,221.65"
MODGPC29834,02-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£4,819.44"
MODGPC29835,03-Apr-12,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,£702.00
MODGPC29836,03-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£987.33
MODGPC29837,03-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,980.20"
MODGPC29838,03-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,192.55"
MODGPC29839,11-Apr-12,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,£618.10
MODGPC29840,12-Apr-12,Medical Supplies and Services      , ORTHOPEDIC GOODS,"£2,287.80"
MODGPC29841,04-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£5,077.20"
MODGPC29842,11-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£1,222.81"
MODGPC29843,10-Apr-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£8,920.94"
MODGPC29844,10-Apr-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£5,286.19"
MODGPC29845,10-Apr-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£9,176.40"
MODGPC29846,10-Apr-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£6,688.89"
MODGPC29847,10-Apr-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"£6,674.69"
MODGPC29848,02-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£694.80
MODGPC29849,04-Apr-12,Medical Supplies and Services      , OPTICIANS,£696.00
MODGPC29850,11-Apr-12,Medical Supplies and Services      , DENTISTS/ORTHODONTISIS,£612.00
MODGPC29851,12-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£905.00
MODGPC29852,05-Apr-12,Medical Supplies and Services      , DRUG STORES & PHARMACIES,£601.51
MODGPC29853,03-Apr-12,Medical Supplies and Services      , OPTICIANS,£694.05
MODGPC29854,02-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£699.60
MODGPC29855,11-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,790.64"
MODGPC29856,03-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£726.60
MODGPC29857,03-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC29858,03-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC29859,04-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,287.98"
MODGPC29860,02-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£1,778.77"
MODGPC29861,11-Apr-12,Medical Supplies and Services      , ORTHOPEDIC GOODS,"£5,593.65"
MODGPC29862,04-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£612.00
MODGPC29863,12-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£720.00
MODGPC29864,01-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,014.39"
MODGPC29865,03-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£715.00
MODGPC29866,02-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£597.17
MODGPC29867,02-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,034.16"
MODGPC29868,02-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£514.08
MODGPC29869,03-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,914.00"
MODGPC29870,12-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£2,173.99"
MODGPC29871,03-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,128.96"
MODGPC29872,02-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,198.36"
MODGPC29873,05-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,102.73"
MODGPC29874,04-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,595.84"
MODGPC29875,04-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"£1,008.00"
MODGPC29876,02-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£2,124.60"
MODGPC29877,02-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£700.80
MODGPC29878,05-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,£599.89
MODGPC29879,10-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"£1,062.48"
MODGPC29880,12-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£692.49
MODGPC29881,10-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£15,366.00"
MODGPC29882,11-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£642.84
MODGPC29883,05-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£1,077.41"
MODGPC29884,01-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£659.79
MODGPC29885,10-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£4,500.44"
MODGPC29886,11-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£2,037.60"
MODGPC29887,03-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£5,031.63"
MODGPC29888,05-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£960.00
MODGPC29889,11-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,477.44"
MODGPC29890,05-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,258.80"
MODGPC29891,04-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,773.98"
MODGPC29892,11-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£936.00
MODGPC29893,03-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,925.10"
MODGPC29894,11-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"£1,879.02"
MODGPC29895,12-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£6,972.00"
MODGPC29896,10-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,320.00"
MODGPC29897,04-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£849.92
MODGPC29898,02-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£646.31
MODGPC29899,02-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£692.40
MODGPC29900,02-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,077.12"
MODGPC29901,04-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,930.12"
MODGPC29902,04-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,154.40"
MODGPC29903,11-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,827.84"
MODGPC29904,11-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£843.70
MODGPC29905,12-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,967.75"
MODGPC29906,05-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,012.86"
MODGPC29907,02-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,394.14"
MODGPC29908,03-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£930.00
MODGPC29909,02-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£681.16
MODGPC29910,02-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£13,374.00"
MODGPC29911,11-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£673.64
MODGPC29912,02-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£608.93
MODGPC29913,11-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£2,436.00"
MODGPC29914,11-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,189.94"
MODGPC29915,12-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,533.70"
MODGPC29916,12-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£776.76
MODGPC29917,11-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,181.76"
MODGPC29918,12-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,680.00"
MODGPC29919,12-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,844.00"
MODGPC29920,04-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£2,731.13"
MODGPC29921,10-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£748.54
MODGPC29922,03-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,551.69"
MODGPC29923,04-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,208.03"
MODGPC29924,11-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,482.96"
MODGPC29925,02-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,080.00"
MODGPC29926,04-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,553.38"
MODGPC29927,12-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,£879.41
MODGPC29928,05-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,614.10"
MODGPC29929,03-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,354.00"
MODGPC29930,12-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,020.00"
MODGPC29931,03-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£720.00
MODGPC29932,03-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£973.80
MODGPC29933,04-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£4,785.12"
MODGPC29934,03-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£553.37
MODGPC29935,12-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£1,271.96"
MODGPC29936,11-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£984.51
MODGPC29937,11-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£536.06
MODGPC29938,10-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,£752.57
MODGPC29939,05-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,£694.48
MODGPC29940,03-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"£12,446.40"
MODGPC29941,12-Apr-12,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,£600.00
MODGPC29942,12-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£839.95
MODGPC29943,12-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,425.48"
MODGPC29944,05-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£15,960.00"
MODGPC29945,05-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£18,332.40"
MODGPC29946,03-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£900.00
MODGPC29947,11-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£3,349.75"
MODGPC29948,04-Apr-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£2,525.42"
MODGPC29949,04-Apr-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,127.93"
MODGPC29950,03-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£2,312.64"
MODGPC29951,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£4,738.04"
MODGPC29952,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,045.43"
MODGPC29953,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£915.65
MODGPC29954,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£528.00
MODGPC29955,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£5,412.00"
MODGPC29956,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£3,958.92"
MODGPC29957,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£2,534.40"
MODGPC29958,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£2,480.59"
MODGPC29959,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£2,277.62"
MODGPC29960,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,417.44"
MODGPC29961,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£971.42
MODGPC29962,02-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,£623.54
MODGPC29963,11-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,143.22"
MODGPC29964,02-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,690.68"
MODGPC29965,02-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,595.58"
MODGPC29966,02-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,£790.10
MODGPC29967,12-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,475.05"
MODGPC29968,02-Apr-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,136.98"
MODGPC29969,02-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£508.42
MODGPC29970,11-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£828.62
MODGPC29971,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£2,103.60"
MODGPC29972,02-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,259.28"
MODGPC29973,04-Apr-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£900.36
MODGPC29974,03-Apr-12,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,"£1,065.48"
MODGPC29975,11-Apr-12,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,"£2,164.42"
MODGPC29976,05-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£2,041.20"
MODGPC29977,05-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£2,011.50"
MODGPC29978,11-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£684.00
MODGPC29979,11-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£1,014.00"
MODGPC29980,11-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£2,263.20"
MODGPC29981,11-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£1,060.80"
MODGPC29982,11-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£7,236.00"
MODGPC29983,03-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£597.60
MODGPC29984,03-Apr-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£1,101.60"
