Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,02/07/2010,Payments on behalf of Defence Support Group,Central TLB,GOODYEAR DUNLOP TYRES UK LTD,657695,4105.12
Ministry of Defence,Ministry of Defence,02/07/2010,Purchase of inventory and services ,Defence Estates,GOODYEAR DUNLOP TYRES UK LTD,657695,89.3
Ministry of Defence,Ministry of Defence,02/07/2010,Purchase of inventory and services ,Air Command,GOODYEAR DUNLOP TYRES UK LTD,657695,12558.17
Ministry of Defence,Ministry of Defence,02/07/2010,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,657695,22851.49
Ministry of Defence,Ministry of Defence,02/07/2010,Purchase of inventory and services ,Navy Command,GOODYEAR DUNLOP TYRES UK LTD,657695,164.97
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,GOSPORT BOROUGH COUNCIL,669201,116437.01
Ministry of Defence,Ministry of Defence,02/07/2010,Development costs for military equipment.,Defence Equipment & Support,GOVERNMENT COMMUNICATIONS H Q,2E+11,392.2
Ministry of Defence,Ministry of Defence,06/07/2010,Rent and rates,Defence Estates,GOVERNMENT OF GIBRALTAR,3000004400,2253325.2
Ministry of Defence,Ministry of Defence,01/07/2010,Rent and rates,Navy Command,GRAINMARKET PROPERTIES LTD,657095,50339.69
Ministry of Defence,Ministry of Defence,01/07/2010,Rent and rates,Central TLB,Grazia Maisto,ESG11,113223
Ministry of Defence,Ministry of Defence,01/07/2010,Rent and rates,Central TLB,Grazia Maisto,ESG20,103989
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,GREENWICH LOCAL BOROUGH COUNCIL,669203,26180.35
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,GUILDFORD BOROUGH COUNCIL,669204,63656.68
Ministry of Defence,Ministry of Defence,07/07/2010,Estates - Equipment/Works,Defence Estate - SSG,GUNNEBO ENTRANCE CONTROL LTD    ,PMT - 007,107694.63
Ministry of Defence,Ministry of Defence,08/07/2010,Estate management,Defence Estates,GUSTAV WIESBROCK GMBH & CO KG,5000038032,39683.31
Ministry of Defence,Ministry of Defence,14/07/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S AND ST THOMAS' NHS TRUST,5000038386,126767.47
Ministry of Defence,Ministry of Defence,16/07/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S AND ST THOMAS' NHS TRUST,5000038605,42046.94
Ministry of Defence,Ministry of Defence,26/07/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S AND ST THOMAS' NHS TRUST,5000039123,109570.28
Ministry of Defence,Ministry of Defence,16/07/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,664323,26375
Ministry of Defence,Ministry of Defence,27/07/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,669902,29830
Ministry of Defence,Ministry of Defence,28/07/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,670490,25814
Ministry of Defence,Ministry of Defence,29/07/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,671229,58500
Ministry of Defence,Ministry of Defence,09/07/2010,Building maintenance and accommodation stores,Land Forces,H MORRIS & CO LTD,GPC5,31996.52
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,HAMBLETON DISTRICT COUNCIL,669209,97204.7
Ministry of Defence,Ministry of Defence,14/07/2010,Estate management,Defence Estates,HANSEN WAERMETECHNIK GMBH,5000038389,27547.88
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,HARROGATE BOROUGH COUNCIL,669211,77777.44
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,HART DISTRICT COUNCIL,669214,95819.83
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,HARTNELL TAYLOR COOK LLP,669215,42838.74
Ministry of Defence,Ministry of Defence,23/07/2010,Fees for professional services,Land Forces,HAYMARKET NETWORK LIMITED,668482,71491
Ministry of Defence,Ministry of Defence,13/07/2010,Medical treatment & stores and welfare services.,Air Command,HCL HEALTHCARE LIMITED,662149,21828.17
Ministry of Defence,Ministry of Defence,28/07/2010,Medical treatment & stores and welfare services.,Air Command,HCL HEALTHCARE LIMITED,670494,27699.33
Ministry of Defence,Ministry of Defence,28/07/2010,Medical treatment & stores and welfare services.,Land Forces,HCL HEALTHCARE LIMITED,670494,5088.15
Ministry of Defence,Ministry of Defence,21/07/2010,Rent and rates,Defence Estates,HCR LTD,667011,60154.5
Ministry of Defence,Defence Science and Technology Laboratory,30/07/2010,Contracted out Office Services,Operations,HEALTH PROTECTION AGENCY,V - 9000124866 - 00085012,25000
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Sub Contracted Work,Programme Office,HELYX SECURE INFORMATION SYSTEM LIMITED,V - 9000124740 - 00086530,29690.62
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Sub Contracted Work,Programme Office,HELYX SECURE INFORMATION SYSTEM LIMITED,V - 9000124740 - 00086533,41701.55
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Sub Contracted Work,Programme Office,HELYX SECURE INFORMATION SYSTEM LIMITED,V - 9000124740 - 00086531,79878.87
Ministry of Defence,Ministry of Defence,23/07/2010,Purchase of inventory and services ,Defence Equipment & Support,HEMPEL UK LTD.,668487,6709.25
Ministry of Defence,Ministry of Defence,09/07/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,660843,1878.45
Ministry of Defence,Ministry of Defence,16/07/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,664334,2821.49
Ministry of Defence,Ministry of Defence,22/07/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,667735,986.44
Ministry of Defence,Ministry of Defence,08/07/2010,Payment of utilities,Defence Equipment & Support,HENTY OIL LTD,660207,35219.7
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,HERTSMERE BOROUGH COUNCIL,669226,40601.53
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,HIGHLAND REGIONAL COUNCIL,669228,26530.94
Ministry of Defence,Ministry of Defence,28/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,HOEBER-REISEN KG,5000039302,72303.3
Ministry of Defence,Ministry of Defence,05/07/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,658406,34674.34
Ministry of Defence,Ministry of Defence,08/07/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,660212,95253.82
Ministry of Defence,Ministry of Defence,14/07/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,662848,298713.59
Ministry of Defence,Ministry of Defence,15/07/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,663557,65000
Ministry of Defence,Ministry of Defence,15/07/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,663557,108837.66
Ministry of Defence,Ministry of Defence,16/07/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,664337,275730
Ministry of Defence,Ministry of Defence,19/07/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,665056,4992079
Ministry of Defence,Ministry of Defence,01/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,657110,12324.75
Ministry of Defence,Ministry of Defence,02/07/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,657723,53779.5
Ministry of Defence,Ministry of Defence,05/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,658409,18377.7
Ministry of Defence,Ministry of Defence,05/07/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,658409,41855.89
Ministry of Defence,Ministry of Defence,08/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,660214,20126.11
Ministry of Defence,Ministry of Defence,09/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,660849,23965.8
Ministry of Defence,Ministry of Defence,09/07/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,660849,6271.25
Ministry of Defence,Ministry of Defence,12/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,661515,14321.31
Ministry of Defence,Ministry of Defence,12/07/2010,Medical treatment & stores and welfare services.,Navy Command,HONEYBEERECRUITMENT.COM LTD,661515,9599.75
Ministry of Defence,Ministry of Defence,13/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,662158,645.75
Ministry of Defence,Ministry of Defence,15/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,663560,11523.53
Ministry of Defence,Ministry of Defence,22/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,667742,1816.5
Ministry of Defence,Ministry of Defence,23/07/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,668497,10359
Ministry of Defence,Ministry of Defence,23/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,668497,11574.25
Ministry of Defence,Ministry of Defence,26/07/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,669232,17948.21
Ministry of Defence,Ministry of Defence,29/07/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,671248,71645.07
Ministry of Defence,United Kingdom Hydrographic Office,28/07/2010,Raw Materials - Paper,Print & Supply,Howard Smith Paper Group Ltd,5100079290,43816.76
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2010,IS Development,Operations,HP ENTERPRISE SERVICES DEFENCE &,V - 9000124095 - 00084971,45346.08
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2010,IS Development,Operations,HP ENTERPRISE SERVICES DEFENCE &,V - 9000124425 - 00084972,33562.88
Ministry of Defence,Ministry of Defence,20/07/2010,Fees for professional services,Central TLB,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,666380,117809
Ministry of Defence,Ministry of Defence,20/07/2010,Fees for professional services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,666380,60237.4
Ministry of Defence,Ministry of Defence,20/07/2010,Fees for professional services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,666380,1847335
Ministry of Defence,Ministry of Defence,20/07/2010,Fees for professional services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,666380,31007.6
Ministry of Defence,United Kingdom Hydrographic Office,07/07/2010,Computer maint&hire,Information Management & Technology,HP Enterprise Services UK Ltd,5100078833,99011.85
Ministry of Defence,United Kingdom Hydrographic Office,08/07/2010,Computer maint&hire,Information Management & Technology,HP Enterprise Services UK Ltd,5100078898,26000
Ministry of Defence,Ministry of Defence,26/07/2010,Estate management,Defence Estates,HUBERT NIEWELS GMBH,5000039130,26806.5
Ministry of Defence,Ministry of Defence,20/07/2010,Rent and rates,Defence Estates,HUNTINGDONSHIRE DISTRICT COUNCIL,666382,52563.26
Ministry of Defence,Ministry of Defence,09/07/2010,IT and communication services,Central TLB,IBM UNITED KINGDOM LIMITED,660858,14432
Ministry of Defence,Ministry of Defence,09/07/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,660858,16500
Ministry of Defence,Ministry of Defence,21/07/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,667031,49636
Ministry of Defence,Ministry of Defence,23/07/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,668504,4660
Ministry of Defence,Ministry of Defence,29/07/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,671253,419269
Ministry of Defence,Met Office,07/07/2010,10 Equipment Maintenance,Science And Technology,Ibm United Kingdom Ltd,295216,-117266.37
Ministry of Defence,Met Office,07/07/2010,10 Equipment Maintenance,Science And Technology,Ibm United Kingdom Ltd,295217,-59696
Ministry of Defence,Met Office,12/07/2010,10 Equipment Maintenance,Science And Technology,Ibm United Kingdom Ltd,295359,119392
Ministry of Defence,Met Office,12/07/2010,10 Equipment Maintenance,Science And Technology,Ibm United Kingdom Ltd,295360,234352.75
Ministry of Defence,Defence Science and Technology Laboratory,30/07/2010,Facility Management Costs,Corporate,ICS COMPUTING LIMITED,V - 9000124906 - 00086635,22224.9
Ministry of Defence,Ministry of Defence,01/07/2010,Rent and rates,Central TLB,Immobiliare Living House,ESG19,32594
Ministry of Defence,Ministry of Defence,01/07/2010,Rent and rates,Central TLB,Immobiliare Living House,ESG7,35135
Ministry of Defence,Ministry of Defence,28/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,IMP GROUP LTD,4000000570,1592.4
Ministry of Defence,Ministry of Defence,28/07/2010,Design services and minor equipment purchases,Air Command,IMP GROUP LTD,4000000570,8424.75
Ministry of Defence,Met Office,28/07/2010,11 Services,Government Business,Imperial College,296067,80081.71
Ministry of Defence,Defence Support Group,01/07/2010,Equipment Support-Projects,Large Aircraft,Industore,10113957,31365.9
Ministry of Defence,United Kingdom Hydrographic Office,28/07/2010,Computer maint&hire,Information Management & Technology,Ingres Europe Ltd,5100079305,23407
Ministry of Defence,Met Office,12/07/2010,08 Software Licences,Science And Technology,Insight Direct (Uk) Ltd,295347,84062.28
Ministry of Defence,Ministry of Defence,13/07/2010,Building maintenance and accommodation stores,Land Forces,INTERCHANGE SERVICES LTD,662177,32098.7
Ministry of Defence,Ministry of Defence,20/07/2010,Building maintenance and accommodation stores,Land Forces,INTERCHANGE SERVICES LTD,666389,22322.97
Ministry of Defence,Defence Science and Technology Laboratory,09/07/2010,Materials & Equipment,Operations,INTERFACE FORCE MEASUREMENTS LIMITED.,V - 9000124349 - 00079366,55684.4
Ministry of Defence,Met Office,12/07/2010,11 Services,Commercial Business,International Civil Aviation Organization,295301,43114
Ministry of Defence,Ministry of Defence,09/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,660867,187512.66
Ministry of Defence,Ministry of Defence,09/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000038153,205166.78
Ministry of Defence,Ministry of Defence,13/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000038315,64657.54
Ministry of Defence,Ministry of Defence,14/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000038400,2093806.57
Ministry of Defence,Ministry of Defence,22/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,668220,179599.5
Ministry of Defence,Ministry of Defence,23/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000039043,788634.1
Ministry of Defence,Ministry of Defence,27/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000039209,42962.03
Ministry of Defence,Ministry of Defence,28/07/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000039306,46995.61
Ministry of Defence,Ministry of Defence,16/07/2010,Externally delivered education and training.,Navy Command,INTRAINING (NTP) LTD,150585,34654
Ministry of Defence,Defence Support Group,15/07/2010,Hardware maint,Corporate,INTRINSIC TECHNOLOGY,435294,27253.25
Ministry of Defence,Ministry of Defence,01/07/2010,Estate management,Land Forces,INVICTA AVIATION LIMITED,657127,54731.25
Ministry of Defence,Ministry of Defence,13/07/2010,Estate management,Central TLB,ISS MEDICLEAN LTD,662181,35100.45
Ministry of Defence,Ministry of Defence,13/07/2010,Estate management,Land Forces,ISS MEDICLEAN LTD,662181,142883.05
Ministry of Defence,Ministry of Defence,13/07/2010,Food and clothing,Central TLB,ISS MEDICLEAN LTD,662181,96759.63
Ministry of Defence,Ministry of Defence,13/07/2010,Food and clothing,Land Forces,ISS MEDICLEAN LTD,662181,424241.67
Ministry of Defence,Ministry of Defence,14/07/2010,Estate management,Air Command,ISS MEDICLEAN LTD,662868,29571.25
Ministry of Defence,Ministry of Defence,01/07/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004389,109.32
Ministry of Defence,Ministry of Defence,01/07/2010,Food and clothing,Central TLB,ITURRI SA,3000004389,140.59
Ministry of Defence,Ministry of Defence,01/07/2010,Food and clothing,Air Command,ITURRI SA,3000004389,1620.61
Ministry of Defence,Ministry of Defence,02/07/2010,Food and clothing,Defence Estates,ITURRI SA,3000004396,28.62
Ministry of Defence,Ministry of Defence,02/07/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004396,178.63
Ministry of Defence,Ministry of Defence,02/07/2010,Food and clothing,Central TLB,ITURRI SA,3000004396,87.67
Ministry of Defence,Ministry of Defence,02/07/2010,Food and clothing,Air Command,ITURRI SA,3000004396,2390.26
Ministry of Defence,Ministry of Defence,02/07/2010,Food and clothing,Land Forces,ITURRI SA,3000004396,827.26
Ministry of Defence,Ministry of Defence,02/07/2010,Food and clothing,Navy Command,ITURRI SA,3000004396,90.5
Ministry of Defence,Ministry of Defence,06/07/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004401,52.26
Ministry of Defence,Ministry of Defence,06/07/2010,Food and clothing,Air Command,ITURRI SA,3000004401,382.4
Ministry of Defence,Ministry of Defence,06/07/2010,Food and clothing,Land Forces,ITURRI SA,3000004401,77.97
Ministry of Defence,Ministry of Defence,06/07/2010,Food and clothing,Navy Command,ITURRI SA,3000004401,32.61
Ministry of Defence,Ministry of Defence,15/07/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004432,32.61
Ministry of Defence,Ministry of Defence,15/07/2010,Food and clothing,Air Command,ITURRI SA,3000004432,75.95
Ministry of Defence,Ministry of Defence,15/07/2010,Food and clothing,Land Forces,ITURRI SA,3000004432,83.05
Ministry of Defence,Ministry of Defence,16/07/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004436,37.46
Ministry of Defence,Ministry of Defence,16/07/2010,Food and clothing,Central TLB,ITURRI SA,3000004436,75.76
Ministry of Defence,Ministry of Defence,16/07/2010,Food and clothing,Air Command,ITURRI SA,3000004436,657.82
Ministry of Defence,Ministry of Defence,16/07/2010,Food and clothing,Land Forces,ITURRI SA,3000004436,228.22
Ministry of Defence,Ministry of Defence,16/07/2010,Food and clothing,Navy Command,ITURRI SA,3000004436,26.04
Ministry of Defence,Ministry of Defence,23/07/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004455,2842.53
Ministry of Defence,Ministry of Defence,23/07/2010,Food and clothing,Air Command,ITURRI SA,3000004455,3319.34
Ministry of Defence,Ministry of Defence,23/07/2010,Food and clothing,Land Forces,ITURRI SA,3000004455,413.49
Ministry of Defence,Ministry of Defence,23/07/2010,Food and clothing,Navy Command,ITURRI SA,3000004455,84.6
Ministry of Defence,Ministry of Defence,29/07/2010,Food and clothing,Defence Estates,ITURRI SA,3000004480,56.88
Ministry of Defence,Ministry of Defence,29/07/2010,Food and clothing,Air Command,ITURRI SA,3000004480,263.27
Ministry of Defence,Ministry of Defence,29/07/2010,Food and clothing,Land Forces,ITURRI SA,3000004480,294.64
Ministry of Defence,Ministry of Defence,22/07/2010,Rent and rates,Land Forces,Ivan Tomlinson,Line 201,346390.51
Ministry of Defence,Ministry of Defence,20/07/2010,Purchase of buildings and military equipment ,Defence Estates,J.B.LEADBITTER & CO.LIMITED,666395,262366.41
Ministry of Defence,Ministry of Defence,08/07/2010,Fees for professional services,Central TLB,JACK MORTON WORLDWIDE LTD,660228,201336.58
Ministry of Defence,Ministry of Defence,22/07/2010,Purchase of buildings and military equipment ,Defence Estates,JACOBS U.K. LTD,667767,9930
Ministry of Defence,Ministry of Defence,22/07/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,667767,83635.13
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2010,Publications/Subscriptions,Infrastructure,JANE'S INFORMATION GROUP LIMITED,V - 0000001200 - 00086323,107339.4
Ministry of Defence,Defence Science and Technology Laboratory,09/07/2010,Staff Training,Corporate,JCA (OCCUPATIONAL PSYCHOLOGISTS) LIMITED,V - 9000124329 - 00082577,58590
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Repairs & Maintenance,Operations,JEOL UK LIMITED,V - 9000124641 - 00083251,36595.09
Ministry of Defence,Ministry of Defence,15/07/2010,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,663586,62455.83
Ministry of Defence,Ministry of Defence,22/07/2010,"Public relations, including marketing and advertising.",Central TLB,JOHN WORTH MEDIA LIMITED,667771,30547.44
Ministry of Defence,Ministry of Defence,30/07/2010,Estate management,Land Forces,JOHNNY SERVIS S.R.O,5000039512,28183.54
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Central TLB,JONES LANG LASALLE (SCOTLAND) LTD,669259,187398.41
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Land Forces,JONES LANG LASALLE LIMITED,669260,78675.06
Ministry of Defence,Ministry of Defence,14/07/2010,Estate management,Defence Estates,JOSEF REMPE GMBH,5000038407,25150.05
Ministry of Defence,Ministry of Defence,20/07/2010,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,666399,1162.2
Ministry of Defence,Ministry of Defence,23/07/2010,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,668526,3122.82
Ministry of Defence,Ministry of Defence,23/07/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,668526,309.35
Ministry of Defence,Ministry of Defence,26/07/2010,Purchase of inventory and services ,Central TLB,JOSEPH GLEAVE & SON LTD,669261,254.39
Ministry of Defence,Ministry of Defence,26/07/2010,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,669261,3304.32
Ministry of Defence,Ministry of Defence,26/07/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,669261,3088.58
Ministry of Defence,Ministry of Defence,28/07/2010,Purchase of inventory and services ,Central TLB,JOSEPH GLEAVE & SON LTD,670533,123.49
Ministry of Defence,Ministry of Defence,28/07/2010,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,670533,3589.16
Ministry of Defence,Ministry of Defence,28/07/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,670533,6769.34
Ministry of Defence,Ministry of Defence,16/07/2010,Medical treatment & stores and welfare services.,Land Forces,K INTERNATIONAL PLC,664369,22330.93
Ministry of Defence,Ministry of Defence,27/07/2010,Food and clothing,Land Forces,KASHKET & PARTNERS LTD,GPC8,29719.28
Ministry of Defence,Ministry of Defence,14/07/2010,Property leases,Defence Estates,KELDA WATER SERVICES (ESTATES) LIMITED,662883,3542.59
Ministry of Defence,Ministry of Defence,14/07/2010,Property leases,Air Command,KELDA WATER SERVICES (ESTATES) LIMITED,662883,51574
Ministry of Defence,Ministry of Defence,30/07/2010,Property leases,Defence Estates,KELDA WATER SERVICES (ESTATES) LIMITED,671895,3500334.18
Ministry of Defence,Ministry of Defence,16/07/2010,Payment of utilities,Navy Command,KELDA WATER SERVICES LIMITED,664374,79695.59
Ministry of Defence,Ministry of Defence,06/07/2010,Fees for professional services,Air Command,KELLOGG BROWN & ROOT LIMITED,658980,100928.24
Ministry of Defence,Ministry of Defence,14/07/2010,Design services and minor equipment purchases,Central TLB,KINETIC SPECIAL VEHICLES LTD,662886,25058.32
Ministry of Defence,Ministry of Defence,14/07/2010,Medical treatment & stores and welfare services.,Central TLB,KINGS COLLEGE LONDON,662888,113390.1
Ministry of Defence,Ministry of Defence,21/07/2010,Design services and minor equipment purchases,Land Forces,KLUTE GMBH & CO KG,5000038865,91911.65
Ministry of Defence,Ministry of Defence,07/07/2010,Estate management,Air Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,568.44
Ministry of Defence,Ministry of Defence,07/07/2010,Miscellaneous Administration Costs,Defence Estates,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,1255.76
Ministry of Defence,Ministry of Defence,07/07/2010,Miscellaneous Administration Costs,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,1206.94
Ministry of Defence,Ministry of Defence,07/07/2010,Purchase of inventory and services ,Defence Equipment & Support,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,121.14
Ministry of Defence,Ministry of Defence,07/07/2010,Purchase of inventory and services ,Central TLB,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,1589.37
Ministry of Defence,Ministry of Defence,07/07/2010,Purchase of inventory and services ,Air Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,335.35
Ministry of Defence,Ministry of Defence,07/07/2010,Purchase of inventory and services ,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,14833.62
Ministry of Defence,Ministry of Defence,07/07/2010,Purchase of inventory and services ,Navy Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,3224.14
Ministry of Defence,Ministry of Defence,07/07/2010,General services and support,Air Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,29109.65
Ministry of Defence,Ministry of Defence,07/07/2010,Rental of plant and machinery,Central TLB,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,4406.33
Ministry of Defence,Ministry of Defence,07/07/2010,Rental of plant and machinery,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,120
Ministry of Defence,Ministry of Defence,07/07/2010,Design services and minor equipment purchases,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,659522,580.15
Ministry of Defence,Ministry of Defence,27/07/2010,Miscellaneous Administration Costs,Defence Estates,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,136.99
Ministry of Defence,Ministry of Defence,27/07/2010,Miscellaneous Administration Costs,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,1188
Ministry of Defence,Ministry of Defence,27/07/2010,IT and communication services,Command Joint Operations,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,1483.5
Ministry of Defence,Ministry of Defence,27/07/2010,IT and communication services,Central TLB,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,7300.73
Ministry of Defence,Ministry of Defence,27/07/2010,Purchase of inventory and services ,Defence Equipment & Support,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,490.45
Ministry of Defence,Ministry of Defence,27/07/2010,Purchase of inventory and services ,Central TLB,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,1913.13
Ministry of Defence,Ministry of Defence,27/07/2010,Purchase of inventory and services ,Air Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,7337.94
Ministry of Defence,Ministry of Defence,27/07/2010,Purchase of inventory and services ,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,509.77
Ministry of Defence,Ministry of Defence,27/07/2010,Purchase of inventory and services ,Navy Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,1441.2
Ministry of Defence,Ministry of Defence,27/07/2010,Rental of plant and machinery,Central TLB,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,3030.45
Ministry of Defence,Ministry of Defence,27/07/2010,Design services and minor equipment purchases,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,669951,282.5
